symbol,seed,signal,look,win,q,band,hold,stop_k,contrarian,trades,tpd,avg_bps,win_rate,avg_hold_bars,pf_0x,pf_1x,maxdd_r_1x,total_r_1x,pf_2x,maxdd_r_2x,total_r_2x,pf_3x
BTCUSDT,1,dcrowd,144,288,0.1,8640,288,1.0,True,2184,0.997,1.39,0.3063,151.3,1.0902,0.8547,-267.5,-249.5,0.6867,-641.06,-628.2,0.562
BTCUSDT,1,dcrowd,144,288,0.1,8640,288,1.5,True,1765,0.806,5.24,0.3909,193.9,1.128,0.9225,-167.23,-122.1,0.7642,-441.44,-420.4,0.6398
BTCUSDT,1,dcrowd,144,288,0.1,8640,288,2.0,True,1572,0.718,13.22,0.4453,222.2,1.1866,0.9899,-138.64,-14.8,0.8321,-314.51,-275.1,0.7041
BTCUSDT,1,dcrowd,144,288,0.1,8640,288,3.0,True,1413,0.645,13.13,0.482,253.1,1.184,1.0044,-146.16,6.1,0.8554,-276.23,-219.8,0.7313
BTCUSDT,1,dcrowd,144,288,0.1,8640,576,0.0,True,800,0.365,3.98,0.5062,576.0,0.9519,0.8593,-226.29,-177.5,0.7758,-341.78,-297.3,0.7007
BTCUSDT,1,dcrowd,144,288,0.1,8640,576,1.0,True,1616,0.738,5.47,0.2426,245.3,1.0925,0.8927,-216.94,-150.3,0.745,-455.75,-410.9,0.6315
BTCUSDT,1,dcrowd,144,288,0.1,8640,576,1.5,True,1281,0.585,3.31,0.3286,327.5,1.079,0.9207,-166.25,-105.7,0.7935,-353.92,-305.3,0.6895
BTCUSDT,1,dcrowd,144,288,0.1,8640,576,2.0,True,1094,0.5,5.81,0.3839,395.0,1.0894,0.9478,-153.35,-65.6,0.8298,-305.18,-233.6,0.7304
BTCUSDT,1,dcrowd,144,288,0.1,8640,576,3.0,True,947,0.432,12.72,0.4467,469.3,1.1498,1.0185,-99.79,21.7,0.9051,-182.06,-119.5,0.8065
BTCUSDT,1,dcrowd,144,288,0.1,8640,864,0.0,True,594,0.271,-7.45,0.4899,864.0,1.0015,0.9268,-229.27,-84.6,0.8579,-269.18,-170.8,0.7943
BTCUSDT,1,dcrowd,144,288,0.1,8640,864,1.0,True,1343,0.613,20.56,0.2278,333.1,1.3081,1.0885,-126.56,106.0,0.9242,-249.13,-103.8,0.7968
BTCUSDT,1,dcrowd,144,288,0.1,8640,864,1.5,True,1033,0.472,13.95,0.3088,446.1,1.2576,1.0965,-100.74,110.5,0.965,-195.69,-44.1,0.8558
BTCUSDT,1,dcrowd,144,288,0.1,8640,864,2.0,True,882,0.403,9.36,0.3651,542.1,1.2571,1.122,-78.72,133.9,1.0065,-113.67,7.7,0.907
BTCUSDT,1,dcrowd,144,288,0.1,8640,864,3.0,True,740,0.338,1.52,0.4203,665.0,1.1884,1.0771,-95.43,80.2,0.9788,-131.55,-23.5,0.8916
BTCUSDT,2,dcrowd,144,288,0.1,8640,288,0.0,True,1294,0.591,-0.03,0.4946,288.0,1.004,0.8547,-201.68,-193.9,0.7281,-393.77,-392.6,0.6209
BTCUSDT,2,dcrowd,144,288,0.1,8640,288,1.0,True,2199,1.004,-4.35,0.2983,150.3,0.9761,0.7572,-430.19,-425.1,0.6027,-819.78,-815.5,0.4887
BTCUSDT,2,dcrowd,144,288,0.1,8640,288,1.5,True,1800,0.822,-0.26,0.3844,192.6,1.0087,0.8165,-304.61,-299.5,0.6695,-615.7,-611.4,0.5548
BTCUSDT,2,dcrowd,144,288,0.1,8640,288,2.0,True,1600,0.731,3.61,0.4356,221.9,1.0539,0.8729,-201.81,-192.5,0.7286,-462.15,-457.9,0.6121
BTCUSDT,2,dcrowd,144,288,0.1,8640,288,3.0,True,1441,0.658,0.45,0.4684,251.9,1.0221,0.8623,-207.39,-202.3,0.7302,-438.4,-434.1,0.6206
BTCUSDT,2,dcrowd,144,288,0.1,8640,576,0.0,True,807,0.368,-1.11,0.5291,576.0,0.9215,0.8291,-218.58,-212.9,0.7454,-337.59,-332.5,0.6702
BTCUSDT,2,dcrowd,144,288,0.1,8640,576,1.0,True,1656,0.756,-3.57,0.244,241.2,1.0137,0.8261,-266.26,-250.1,0.6867,-522.63,-516.9,0.5796
BTCUSDT,2,dcrowd,144,288,0.1,8640,576,1.5,True,1291,0.589,3.28,0.3447,325.1,1.0659,0.9062,-161.61,-125.8,0.778,-349.42,-330.5,0.6732
BTCUSDT,2,dcrowd,144,288,0.1,8640,576,2.0,True,1102,0.503,9.01,0.4111,389.5,1.0459,0.9078,-152.95,-115.0,0.7918,-294.07,-282.2,0.6936
BTCUSDT,2,dcrowd,144,288,0.1,8640,576,3.0,True,943,0.431,8.26,0.4836,469.8,1.0557,0.9343,-103.9,-75.6,0.8282,-221.78,-211.0,0.7356
BTCUSDT,2,dcrowd,144,288,0.1,8640,864,0.0,True,587,0.268,9.27,0.523,864.0,1.0341,0.9514,-154.08,-50.6,0.8753,-208.7,-135.2,0.8054
BTCUSDT,2,dcrowd,144,288,0.1,8640,864,1.0,True,1418,0.647,-0.39,0.2109,310.4,0.9974,0.8257,-263.73,-225.6,0.6975,-470.7,-448.3,0.5983
BTCUSDT,2,dcrowd,144,288,0.1,8640,864,1.5,True,1076,0.491,-3.52,0.2807,426.0,0.9565,0.8307,-238.57,-210.2,0.7283,-387.65,-371.8,0.6433
BTCUSDT,2,dcrowd,144,288,0.1,8640,864,2.0,True,899,0.411,2.44,0.3493,520.1,1.0637,0.9464,-145.87,-62.1,0.8463,-238.41,-192.0,0.7603
BTCUSDT,2,dcrowd,144,288,0.1,8640,864,3.0,True,731,0.334,12.76,0.435,661.1,1.1781,1.0701,-61.78,72.6,0.9741,-92.13,-28.4,0.8885
ETHUSDT,0,crowd_z,0,864,0.02,8640,288,0.0,True,433,0.25,22.77,0.4827,288.0,1.1559,1.0147,-60.53,6.4,0.8928,-70.12,-50.0,0.7878
ETHUSDT,0,crowd_z,0,864,0.02,8640,288,1.0,True,619,0.357,15.52,0.3231,158.8,1.2444,1.0056,-49.83,2.6,0.8301,-105.34,-90.9,0.6966
ETHUSDT,0,crowd_z,0,864,0.02,8640,288,1.5,True,537,0.31,13.3,0.3836,195.9,1.1379,0.9552,-47.39,-20.9,0.811,-108.07,-98.8,0.6951
ETHUSDT,0,crowd_z,0,864,0.02,8640,288,2.0,True,500,0.288,16.01,0.424,223.1,1.1224,0.9603,-52.34,-18.6,0.8275,-109.92,-88.9,0.7176
ETHUSDT,0,crowd_z,0,864,0.02,8640,288,3.0,True,466,0.269,23.69,0.4571,254.5,1.195,1.0371,-49.39,16.6,0.9042,-66.7,-46.6,0.7917
ETHUSDT,0,crowd_z,0,864,0.02,8640,576,0.0,True,344,0.198,-11.02,0.4709,576.0,0.9229,0.8458,-90.77,-79.4,0.7757,-129.5,-120.8,0.712
ETHUSDT,0,crowd_z,0,864,0.02,8640,576,1.0,True,576,0.332,-4.76,0.2413,240.4,1.0028,0.8392,-89.3,-79.2,0.7138,-159.68,-159.7,0.6148
ETHUSDT,0,crowd_z,0,864,0.02,8640,576,1.5,True,482,0.278,-14.28,0.3008,313.2,0.9087,0.7942,-107.28,-107.3,0.6994,-171.43,-171.4,0.6198
ETHUSDT,0,crowd_z,0,864,0.02,8640,576,2.0,True,434,0.25,-14.75,0.3641,379.2,0.9017,0.8008,-103.8,-103.8,0.7144,-160.32,-160.3,0.64
ETHUSDT,0,crowd_z,0,864,0.02,8640,576,3.0,True,389,0.224,-5.37,0.4242,455.7,0.9572,0.8638,-80.52,-69.2,0.7812,-118.0,-118.0,0.7082
ETHUSDT,0,crowd_z,0,864,0.02,8640,864,0.0,True,287,0.166,-44.56,0.4634,864.0,0.7595,0.7089,-182.96,-170.9,0.6618,-206.49,-205.2,0.6184
ETHUSDT,0,crowd_z,0,864,0.02,8640,864,1.0,True,519,0.299,0.92,0.2254,320.8,1.0694,0.9116,-99.21,-40.2,0.7882,-142.37,-108.0,0.6893
ETHUSDT,0,crowd_z,0,864,0.02,8640,864,1.5,True,424,0.245,-3.62,0.2972,436.9,0.9849,0.8699,-124.09,-61.5,0.7737,-167.1,-116.5,0.6922
ETHUSDT,0,crowd_z,0,864,0.02,8640,864,2.0,True,382,0.22,-8.08,0.3429,521.7,0.9746,0.8769,-110.03,-60.5,0.792,-145.4,-109.4,0.7179
ETHUSDT,0,crowd_z,0,864,0.02,8640,864,3.0,True,347,0.2,-9.49,0.4035,630.2,0.9268,0.8485,-127.59,-78.9,0.7784,-160.62,-121.7,0.7154
ETHUSDT,1,crowd_z,0,864,0.02,8640,288,0.0,True,429,0.247,0.84,0.5291,288.0,1.1295,0.9848,-82.98,-6.0,0.8578,-116.56,-59.4,0.7469
ETHUSDT,1,crowd_z,0,864,0.02,8640,288,1.0,True,580,0.334,-7.76,0.3207,164.0,1.0239,0.833,-109.54,-70.6,0.6884,-168.54,-149.8,0.5756
ETHUSDT,1,crowd_z,0,864,0.02,8640,288,1.5,True,506,0.292,0.94,0.4269,205.4,1.1236,0.9453,-62.6,-22.0,0.8004,-107.14,-88.7,0.6815
ETHUSDT,1,crowd_z,0,864,0.02,8640,288,2.0,True,478,0.276,-0.68,0.4623,228.5,1.0768,0.9188,-80.47,-33.7,0.7869,-120.51,-96.4,0.676
ETHUSDT,1,crowd_z,0,864,0.02,8640,288,3.0,True,447,0.258,-1.83,0.5078,258.8,1.0983,0.9472,-71.79,-20.8,0.8175,-111.05,-77.4,0.7064
ETHUSDT,1,crowd_z,0,864,0.02,8640,576,0.0,True,349,0.201,-49.76,0.4499,576.0,0.7042,0.6416,-210.21,-195.8,0.585,-243.29,-237.0,0.534
ETHUSDT,1,crowd_z,0,864,0.02,8640,576,1.0,True,514,0.296,-21.42,0.249,263.1,0.8975,0.7583,-112.99,-101.6,0.6492,-172.51,-165.3,0.5618
ETHUSDT,1,crowd_z,0,864,0.02,8640,576,1.5,True,445,0.257,-37.15,0.3124,339.0,0.8241,0.7184,-133.51,-127.6,0.6305,-186.94,-182.6,0.5564
ETHUSDT,1,crowd_z,0,864,0.02,8640,576,2.0,True,415,0.239,-37.59,0.3663,393.8,0.8413,0.7472,-132.44,-121.1,0.6661,-176.54,-171.7,0.596
ETHUSDT,1,crowd_z,0,864,0.02,8640,576,3.0,True,379,0.219,-18.46,0.4512,478.2,0.9189,0.8237,-131.32,-80.0,0.7395,-160.6,-125.4,0.6651
ETHUSDT,1,crowd_z,0,864,0.02,8640,864,0.0,True,284,0.164,-87.91,0.4331,864.0,0.7095,0.6613,-228.71,-199.0,0.6163,-261.15,-232.9,0.5743
ETHUSDT,1,crowd_z,0,864,0.02,8640,864,1.0,True,489,0.282,-33.01,0.1963,318.3,0.8025,0.6856,-140.8,-138.3,0.5931,-201.09,-199.8,0.5182
ETHUSDT,1,crowd_z,0,864,0.02,8640,864,1.5,True,409,0.236,-45.11,0.2665,427.1,0.7474,0.6628,-165.03,-159.3,0.5911,-213.26,-209.1,0.5296
ETHUSDT,1,crowd_z,0,864,0.02,8640,864,2.0,True,369,0.213,-48.48,0.3035,518.8,0.777,0.7031,-178.5,-149.7,0.6385,-208.95,-194.4,0.5815
ETHUSDT,1,crowd_z,0,864,0.02,8640,864,3.0,True,327,0.189,-48.89,0.3731,641.7,0.8087,0.7426,-171.01,-133.2,0.683,-199.13,-172.4,0.6291
ETHUSDT,2,crowd_z,0,864,0.02,8640,288,0.0,True,461,0.266,-17.76,0.4685,288.0,0.7602,0.6681,-195.79,-182.2,0.588,-243.79,-240.5,0.5187
ETHUSDT,2,crowd_z,0,864,0.02,8640,288,1.0,True,653,0.377,-2.89,0.2864,153.1,0.9184,0.7462,-142.07,-129.6,0.6187,-226.09,-223.5,0.521
ETHUSDT,2,crowd_z,0,864,0.02,8640,288,1.5,True,566,0.326,-8.6,0.3587,192.7,0.8866,0.7487,-137.72,-130.5,0.6387,-209.3,-208.3,0.5495
ETHUSDT,2,crowd_z,0,864,0.02,8640,288,2.0,True,527,0.304,-13.89,0.3966,219.5,0.8378,0.7183,-151.78,-148.8,0.6202,-221.27,-219.6,0.5385
ETHUSDT,2,crowd_z,0,864,0.02,8640,288,3.0,True,492,0.284,-18.89,0.4411,252.2,0.811,0.7051,-161.91,-155.5,0.6152,-219.15,-218.5,0.5384
ETHUSDT,2,crowd_z,0,864,0.02,8640,576,0.0,True,353,0.204,-40.01,0.4589,576.0,0.6415,0.5874,-291.9,-269.9,0.5379,-335.38,-314.8,0.4928
ETHUSDT,2,crowd_z,0,864,0.02,8640,576,1.0,True,596,0.344,-14.58,0.2131,231.5,0.7998,0.6734,-179.6,-172.8,0.576,-257.53,-253.3,0.4985
ETHUSDT,2,crowd_z,0,864,0.02,8640,576,1.5,True,493,0.284,-20.66,0.2921,314.0,0.7822,0.6842,-184.83,-170.7,0.6028,-247.26,-234.4,0.5343
ETHUSDT,2,crowd_z,0,864,0.02,8640,576,2.0,True,443,0.255,-18.66,0.3657,375.4,0.819,0.725,-160.86,-148.0,0.6447,-217.44,-205.9,0.5755
ETHUSDT,2,crowd_z,0,864,0.02,8640,576,3.0,True,398,0.23,-28.35,0.3995,451.2,0.7477,0.6722,-199.97,-183.0,0.6056,-248.99,-233.6,0.5468
ETHUSDT,2,crowd_z,0,864,0.02,8640,864,0.0,True,288,0.166,-5.02,0.5069,864.0,0.8614,0.8082,-159.35,-119.3,0.7587,-187.88,-155.0,0.7127
ETHUSDT,2,crowd_z,0,864,0.02,8640,864,1.0,True,547,0.315,-5.59,0.1956,298.4,0.9638,0.8161,-122.77,-91.9,0.703,-184.55,-168.1,0.6136
ETHUSDT,2,crowd_z,0,864,0.02,8640,864,1.5,True,444,0.256,-1.39,0.2748,418.2,0.9698,0.8571,-98.85,-72.9,0.7636,-146.56,-131.8,0.685
ETHUSDT,2,crowd_z,0,864,0.02,8640,864,2.0,True,385,0.222,-7.07,0.3429,523.3,0.987,0.8895,-84.51,-55.0,0.8055,-116.55,-104.0,0.7324
ETHUSDT,2,crowd_z,0,864,0.02,8640,864,3.0,True,345,0.199,0.26,0.4058,633.8,0.9934,0.9108,-88.13,-46.6,0.8371,-119.96,-90.0,0.7713
ETHUSDT,0,crowd_z,0,864,0.05,8640,288,0.0,True,710,0.409,27.66,0.5324,288.0,1.1459,1.0039,-68.48,2.6,0.8803,-114.78,-86.3,0.7732
ETHUSDT,0,crowd_z,0,864,0.05,8640,288,1.0,True,1068,0.616,17.46,0.338,160.9,1.2031,0.9735,-96.83,-20.8,0.8034,-213.87,-176.9,0.673
ETHUSDT,0,crowd_z,0,864,0.05,8640,288,1.5,True,904,0.521,22.93,0.4192,202.4,1.1736,0.9814,-79.28,-13.8,0.8295,-169.67,-142.0,0.7072
ETHUSDT,0,crowd_z,0,864,0.05,8640,288,2.0,True,841,0.485,24.62,0.4625,225.3,1.1581,0.9855,-72.4,-10.8,0.8443,-144.15,-127.8,0.7276
ETHUSDT,0,crowd_z,0,864,0.05,8640,288,3.0,True,783,0.452,25.61,0.5019,252.3,1.1186,0.9701,-78.55,-22.7,0.8439,-153.96,-128.2,0.7365
ETHUSDT,0,crowd_z,0,864,0.05,8640,576,0.0,True,502,0.29,18.93,0.506,576.0,1.1592,1.0635,-68.1,43.2,0.9761,-103.83,-17.0,0.8964
ETHUSDT,0,crowd_z,0,864,0.05,8640,576,1.0,True,888,0.512,16.06,0.2477,253.8,1.2358,1.046,-53.88,34.2,0.899,-126.47,-84.6,0.7819
ETHUSDT,0,crowd_z,0,864,0.05,8640,576,1.5,True,733,0.423,9.01,0.3165,330.3,1.0871,0.954,-87.05,-35.1,0.8437,-150.77,-130.3,0.7509
ETHUSDT,0,crowd_z,0,864,0.05,8640,576,2.0,True,652,0.376,15.14,0.3773,395.8,1.0977,0.9779,-69.35,-16.4,0.8754,-123.78,-99.4,0.7871
ETHUSDT,0,crowd_z,0,864,0.05,8640,576,3.0,True,588,0.339,16.73,0.4405,466.1,1.1072,1.0018,-89.42,1.3,0.9086,-136.87,-71.2,0.8259
ETHUSDT,0,crowd_z,0,864,0.05,8640,864,0.0,True,393,0.227,0.05,0.486,864.0,0.9849,0.9179,-88.87,-58.5,0.8559,-115.15,-106.7,0.7984
ETHUSDT,0,crowd_z,0,864,0.05,8640,864,1.0,True,764,0.441,0.87,0.2173,335.5,1.0831,0.9241,-108.54,-51.1,0.7999,-186.05,-151.4,0.7003
ETHUSDT,0,crowd_z,0,864,0.05,8640,864,1.5,True,613,0.354,4.61,0.2969,454.1,1.0469,0.9279,-104.85,-48.7,0.8282,-164.7,-126.5,0.7435
ETHUSDT,0,crowd_z,0,864,0.05,8640,864,2.0,True,546,0.315,1.15,0.3553,543.6,1.0021,0.9023,-104.6,-66.7,0.8157,-149.08,-134.7,0.74
ETHUSDT,0,crowd_z,0,864,0.05,8640,864,3.0,True,480,0.277,12.44,0.4292,649.9,1.0324,0.9436,-84.6,-38.1,0.8641,-120.19,-96.9,0.793
ETHUSDT,1,crowd_z,0,864,0.05,8640,288,0.0,True,694,0.4,0.07,0.5101,288.0,1.0463,0.9179,-126.89,-56.8,0.8053,-199.88,-143.7,0.7071
ETHUSDT,1,crowd_z,0,864,0.05,8640,288,1.0,True,1042,0.601,9.8,0.3311,162.4,1.1335,0.9177,-106.68,-62.5,0.7567,-242.16,-211.9,0.633
ETHUSDT,1,crowd_z,0,864,0.05,8640,288,1.5,True,887,0.512,8.49,0.4092,200.1,1.1044,0.9264,-88.39,-54.9,0.7841,-207.44,-179.1,0.6688
ETHUSDT,1,crowd_z,0,864,0.05,8640,288,2.0,True,818,0.472,4.15,0.4499,225.6,1.0939,0.9362,-76.64,-46.9,0.8049,-181.3,-156.7,0.6951
ETHUSDT,1,crowd_z,0,864,0.05,8640,288,3.0,True,751,0.433,3.81,0.49,256.0,1.0888,0.944,-93.59,-39.9,0.8203,-178.06,-138.3,0.7145
ETHUSDT,1,crowd_z,0,864,0.05,8640,576,0.0,True,489,0.282,-14.39,0.4765,576.0,0.8703,0.7914,-187.16,-147.0,0.72,-226.53,-206.8,0.6555
ETHUSDT,1,crowd_z,0,864,0.05,8640,576,1.0,True,868,0.501,-5.2,0.2488,255.2,1.0302,0.8699,-177.48,-94.4,0.7455,-285.71,-207.9,0.6464
ETHUSDT,1,crowd_z,0,864,0.05,8640,576,1.5,True,714,0.412,-7.22,0.3319,333.9,1.0335,0.9061,-161.04,-68.7,0.8001,-240.69,-159.7,0.7109
ETHUSDT,1,crowd_z,0,864,0.05,8640,576,2.0,True,645,0.372,-9.87,0.3783,387.2,0.997,0.8894,-179.47,-83.8,0.7971,-248.01,-165.5,0.7172
ETHUSDT,1,crowd_z,0,864,0.05,8640,576,3.0,True,566,0.326,0.0,0.4541,468.7,0.9959,0.8957,-123.48,-73.0,0.8073,-175.89,-143.3,0.7291
ETHUSDT,1,crowd_z,0,864,0.05,8640,864,0.0,True,386,0.223,-41.1,0.4715,864.0,0.7904,0.7366,-244.92,-209.4,0.6867,-288.88,-257.7,0.6402
ETHUSDT,1,crowd_z,0,864,0.05,8640,864,1.0,True,765,0.441,-6.59,0.2078,324.8,0.9798,0.836,-194.07,-112.5,0.7239,-291.39,-212.9,0.6342
ETHUSDT,1,crowd_z,0,864,0.05,8640,864,1.5,True,639,0.369,-2.23,0.2958,432.9,1.1097,0.9878,-118.21,-8.7,0.8849,-178.69,-89.7,0.7969
ETHUSDT,1,crowd_z,0,864,0.05,8640,864,2.0,True,543,0.313,-17.14,0.3481,527.1,1.0383,0.9409,-167.51,-41.3,0.8557,-213.85,-107.6,0.7807
ETHUSDT,1,crowd_z,0,864,0.05,8640,864,3.0,True,481,0.277,-32.54,0.4054,631.7,0.8511,0.779,-204.06,-164.3,0.7142,-257.42,-223.8,0.6558
ETHUSDT,2,crowd_z,0,864,0.05,8640,288,0.0,True,713,0.411,-2.78,0.4895,288.0,0.9205,0.8043,-184.38,-144.1,0.7038,-256.91,-233.5,0.6171
ETHUSDT,2,crowd_z,0,864,0.05,8640,288,1.0,True,1063,0.613,2.69,0.3114,157.9,1.0044,0.8127,-180.85,-149.6,0.6701,-313.81,-302.3,0.5604
ETHUSDT,2,crowd_z,0,864,0.05,8640,288,1.5,True,917,0.529,-3.65,0.373,196.0,0.9373,0.789,-200.4,-171.1,0.6702,-307.88,-296.7,0.5737
ETHUSDT,2,crowd_z,0,864,0.05,8640,288,2.0,True,839,0.484,-1.01,0.4303,225.9,0.9522,0.8127,-179.9,-146.9,0.6976,-279.98,-259.6,0.6017
ETHUSDT,2,crowd_z,0,864,0.05,8640,288,3.0,True,779,0.449,-2.02,0.4673,253.5,0.9454,0.8171,-185.95,-140.3,0.7083,-267.4,-242.0,0.616
ETHUSDT,2,crowd_z,0,864,0.05,8640,576,0.0,True,502,0.29,-18.96,0.4661,576.0,0.8473,0.7762,-201.38,-182.5,0.7115,-263.46,-245.7,0.6527
ETHUSDT,2,crowd_z,0,864,0.05,8640,576,1.0,True,915,0.528,-3.36,0.2219,238.6,0.884,0.7397,-215.52,-208.1,0.6296,-339.64,-335.7,0.543
ETHUSDT,2,crowd_z,0,864,0.05,8640,576,1.5,True,738,0.426,-3.77,0.3049,318.7,0.8965,0.7835,-185.45,-171.9,0.69,-275.97,-269.2,0.6115
ETHUSDT,2,crowd_z,0,864,0.05,8640,576,2.0,True,665,0.384,-1.53,0.3654,373.7,0.9399,0.8358,-149.45,-131.6,0.7466,-228.44,-218.6,0.6694
ETHUSDT,2,crowd_z,0,864,0.05,8640,576,3.0,True,581,0.335,4.36,0.4303,462.5,0.983,0.8888,-108.28,-85.6,0.8053,-172.31,-158.8,0.7309
ETHUSDT,2,crowd_z,0,864,0.05,8640,864,0.0,True,373,0.215,21.54,0.504,864.0,1.018,0.9502,-121.79,-33.3,0.8873,-151.93,-78.3,0.8291
ETHUSDT,2,crowd_z,0,864,0.05,8640,864,1.0,True,765,0.441,17.41,0.2222,329.7,1.2013,1.0198,-67.07,13.4,0.8802,-137.43,-91.7,0.7695
ETHUSDT,2,crowd_z,0,864,0.05,8640,864,1.5,True,597,0.344,34.54,0.3116,453.9,1.2363,1.0928,-57.89,60.3,0.9737,-78.59,-18.7,0.8734
ETHUSDT,2,crowd_z,0,864,0.05,8640,864,2.0,True,516,0.298,47.23,0.3992,558.8,1.3612,1.2311,-58.12,142.7,1.1181,-70.9,78.1,1.0192
ETHUSDT,2,crowd_z,0,864,0.05,8640,864,3.0,True,455,0.262,42.71,0.444,656.0,1.2274,1.1284,-64.07,82.5,1.0396,-76.16,26.9,0.9597
ETHUSDT,0,crowd_z,0,864,0.1,8640,288,0.0,True,958,0.552,17.37,0.5115,288.0,1.048,0.9217,-137.86,-76.1,0.8113,-229.64,-195.8,0.7149
ETHUSDT,0,crowd_z,0,864,0.1,8640,288,1.0,True,1569,0.905,12.71,0.3238,155.8,1.1169,0.9031,-157.62,-113.0,0.7445,-366.85,-342.2,0.6228
ETHUSDT,0,crowd_z,0,864,0.1,8640,288,1.5,True,1302,0.751,17.36,0.4009,196.3,1.1274,0.9456,-109.04,-60.1,0.8014,-275.21,-245.0,0.685
ETHUSDT,0,crowd_z,0,864,0.1,8640,288,2.0,True,1171,0.675,17.7,0.4492,222.8,1.1072,0.9437,-136.27,-59.6,0.8094,-249.59,-222.1,0.6979
ETHUSDT,0,crowd_z,0,864,0.1,8640,288,3.0,True,1066,0.615,23.03,0.4944,252.5,1.1495,0.9957,-90.66,-4.3,0.8652,-186.67,-145.9,0.7539
ETHUSDT,0,crowd_z,0,864,0.1,8640,576,0.0,True,624,0.36,2.37,0.4792,576.0,1.0398,0.9517,-100.87,-42.1,0.8717,-139.1,-117.2,0.7991
ETHUSDT,0,crowd_z,0,864,0.1,8640,576,1.0,True,1240,0.715,4.49,0.2411,244.8,1.0497,0.8879,-155.49,-117.3,0.7621,-304.02,-280.0,0.6618
ETHUSDT,0,crowd_z,0,864,0.1,8640,576,1.5,True,970,0.559,-0.07,0.3227,328.3,0.9941,0.8694,-149.59,-131.0,0.7658,-268.02,-256.6,0.6788
ETHUSDT,0,crowd_z,0,864,0.1,8640,576,2.0,True,845,0.487,-3.76,0.3751,387.6,0.9656,0.8609,-167.2,-136.3,0.7709,-261.79,-241.4,0.6931
ETHUSDT,0,crowd_z,0,864,0.1,8640,576,3.0,True,725,0.418,26.6,0.4621,472.8,1.168,1.0555,-77.86,48.3,0.956,-112.7,-40.7,0.8677
ETHUSDT,0,crowd_z,0,864,0.1,8640,864,0.0,True,455,0.262,42.67,0.4923,864.0,1.0896,1.0145,-153.09,11.1,0.9452,-183.29,-43.7,0.881
ETHUSDT,0,crowd_z,0,864,0.1,8640,864,1.0,True,1043,0.601,1.76,0.2033,315.3,1.0107,0.8627,-173.96,-128.6,0.7471,-302.53,-266.0,0.6545
ETHUSDT,0,crowd_z,0,864,0.1,8640,864,1.5,True,800,0.461,-3.47,0.2762,436.7,0.9835,0.8738,-143.26,-114.1,0.7817,-236.71,-214.5,0.7032
ETHUSDT,0,crowd_z,0,864,0.1,8640,864,2.0,True,690,0.398,16.91,0.3507,528.6,1.128,1.0223,-74.4,19.4,0.9302,-97.13,-64.8,0.8493
ETHUSDT,0,crowd_z,0,864,0.1,8640,864,3.0,True,584,0.337,28.4,0.4349,654.0,1.2376,1.1397,-61.2,113.7,1.0513,-71.28,43.9,0.9712
ETHUSDT,1,crowd_z,0,864,0.1,8640,288,0.0,True,971,0.56,-10.88,0.4871,288.0,0.9758,0.8589,-191.57,-140.3,0.7566,-294.79,-258.0,0.6673
ETHUSDT,1,crowd_z,0,864,0.1,8640,288,1.0,True,1537,0.886,6.29,0.3234,160.2,1.1425,0.9336,-130.84,-74.8,0.7756,-310.75,-287.9,0.6527
ETHUSDT,1,crowd_z,0,864,0.1,8640,288,1.5,True,1273,0.734,-0.14,0.3888,200.9,1.0753,0.908,-134.96,-99.4,0.7731,-291.53,-271.6,0.6629
ETHUSDT,1,crowd_z,0,864,0.1,8640,288,2.0,True,1161,0.67,-1.62,0.4307,225.4,1.0394,0.8913,-151.09,-115.4,0.7682,-294.69,-268.8,0.6651
ETHUSDT,1,crowd_z,0,864,0.1,8640,288,3.0,True,1048,0.604,-3.61,0.4714,256.8,1.0538,0.917,-124.13,-83.4,0.7996,-248.99,-216.9,0.6988
ETHUSDT,1,crowd_z,0,864,0.1,8640,576,0.0,True,614,0.354,-33.43,0.4609,576.0,0.7704,0.7063,-333.06,-307.8,0.6476,-405.4,-385.0,0.594
ETHUSDT,1,crowd_z,0,864,0.1,8640,576,1.0,True,1205,0.695,-7.43,0.2365,250.0,1.0096,0.8519,-225.65,-152.6,0.73,-383.47,-313.8,0.6332
ETHUSDT,1,crowd_z,0,864,0.1,8640,576,1.5,True,945,0.545,-0.59,0.3312,333.3,1.0585,0.9277,-153.93,-69.8,0.8191,-267.71,-191.0,0.7278
ETHUSDT,1,crowd_z,0,864,0.1,8640,576,2.0,True,835,0.482,-16.54,0.3796,389.1,0.9388,0.8348,-234.64,-160.0,0.7454,-338.53,-265.2,0.6683
ETHUSDT,1,crowd_z,0,864,0.1,8640,576,3.0,True,733,0.423,-29.2,0.4216,458.6,0.8776,0.7934,-220.09,-199.8,0.7186,-305.15,-288.1,0.652
ETHUSDT,1,crowd_z,0,864,0.1,8640,864,0.0,True,444,0.256,-33.81,0.464,864.0,0.7683,0.7153,-270.64,-258.5,0.6661,-324.86,-313.7,0.6201
ETHUSDT,1,crowd_z,0,864,0.1,8640,864,1.0,True,1035,0.597,-11.37,0.1981,316.9,0.9839,0.8426,-219.12,-147.0,0.7317,-351.25,-280.8,0.6425
ETHUSDT,1,crowd_z,0,864,0.1,8640,864,1.5,True,818,0.472,-20.67,0.2702,419.3,0.9858,0.8773,-214.93,-115.7,0.7857,-315.32,-219.0,0.7074
