symbol,signal,look,win,q,band,hold,contrarian,trades,tpd,avg_bps,win_rate,pf_0x,tot_0x,pf_1x,tot_1x,pf_2x,tot_2x,pf_3x,tot_3x
ETHUSDT,crowd_z,0,864,0.3,2016,576,False,796,0.459,0.4,0.5239,1.0022,314.5,0.9262,-10829.5,0.8559,-21973.5,0.7909,-33117.5
ETHUSDT,crowd_z,0,864,0.3,2016,864,True,542,0.313,30.31,0.5148,1.148,16425.4,1.0771,8837.4,1.0105,1249.4,0.9483,-6338.6
ETHUSDT,crowd_z,0,864,0.3,2016,864,False,542,0.313,-30.31,0.4852,0.871,-16425.4,0.8171,-24013.4,0.7665,-31601.4,0.719,-39189.4
ETHUSDT,crowd_z,0,864,0.3,8640,96,True,3750,2.163,10.99,0.4904,1.1736,41206.6,0.9575,-11293.4,0.7844,-63793.4,0.6459,-116293.4
ETHUSDT,crowd_z,0,864,0.3,8640,96,False,3750,2.163,-10.99,0.5093,0.8521,-41206.6,0.6935,-93706.6,0.5645,-146206.6,0.4604,-198706.6
ETHUSDT,crowd_z,0,864,0.3,8640,144,True,2624,1.513,12.11,0.4867,1.1494,31777.2,0.9786,-4958.8,0.8351,-41694.8,0.7144,-78430.8
ETHUSDT,crowd_z,0,864,0.3,8640,144,False,2624,1.513,-12.11,0.5133,0.87,-31777.2,0.7396,-68513.2,0.6283,-105249.2,0.5338,-141985.2
ETHUSDT,crowd_z,0,864,0.3,8640,288,True,1448,0.835,18.23,0.4972,1.1575,26396.0,1.0344,6124.0,0.9252,-14148.0,0.8282,-34420.0
ETHUSDT,crowd_z,0,864,0.3,8640,288,False,1448,0.835,-18.23,0.5028,0.8639,-26396.0,0.7716,-46668.0,0.6888,-66940.0,0.6149,-87212.0
ETHUSDT,crowd_z,0,864,0.3,8640,576,True,765,0.441,27.07,0.5007,1.1654,20704.8,1.0765,9994.8,0.9947,-715.2,0.9196,-11425.2
ETHUSDT,crowd_z,0,864,0.3,8640,576,False,765,0.441,-27.07,0.4993,0.8581,-20704.8,0.7924,-31414.8,0.7317,-42124.8,0.6756,-52834.8
ETHUSDT,crowd_z,0,864,0.3,8640,864,True,527,0.304,21.51,0.4934,1.1005,11335.5,1.0339,3957.5,0.9716,-3420.5,0.9131,-10798.5
ETHUSDT,crowd_z,0,864,0.3,8640,864,False,527,0.304,-21.51,0.5066,0.9087,-11335.5,0.8537,-18713.5,0.8019,-26091.5,0.7532,-33469.5
ETHUSDT,disagree,0,288,0.02,2016,96,True,921,0.531,-12.04,0.5223,0.8417,-11085.3,0.6871,-23979.3,0.5605,-36873.3,0.4574,-49767.3
ETHUSDT,disagree,0,288,0.02,2016,96,False,921,0.531,12.04,0.4777,1.188,11085.3,0.9726,-1808.7,0.8006,-14702.7,0.6626,-27596.7
ETHUSDT,disagree,0,288,0.02,2016,144,True,814,0.469,-13.81,0.5123,0.8492,-11239.4,0.7181,-22635.4,0.6062,-34031.4,0.5117,-45427.4
ETHUSDT,disagree,0,288,0.02,2016,144,False,814,0.469,13.81,0.4877,1.1775,11239.4,0.9977,-156.6,0.8478,-11552.6,0.7227,-22948.6
ETHUSDT,disagree,0,288,0.02,2016,288,True,664,0.383,-7.8,0.5181,0.936,-5181.2,0.8307,-14477.2,0.7366,-23773.2,0.6529,-33069.2
ETHUSDT,disagree,0,288,0.02,2016,288,False,664,0.383,7.8,0.4819,1.0684,5181.2,0.949,-4114.8,0.8437,-13410.8,0.7509,-22706.8
ETHUSDT,disagree,0,288,0.02,2016,576,True,445,0.257,-45.54,0.4697,0.7551,-20263.8,0.6922,-26493.8,0.6345,-32723.8,0.5815,-38953.8
ETHUSDT,disagree,0,288,0.02,2016,576,False,445,0.257,45.54,0.5303,1.3243,20263.8,1.2144,14033.8,1.114,7803.8,1.022,1573.8
ETHUSDT,disagree,0,288,0.02,2016,864,True,346,0.2,-18.73,0.5087,0.9094,-6481.7,0.8468,-11325.7,0.7885,-16169.7,0.7343,-21013.7
ETHUSDT,disagree,0,288,0.02,2016,864,False,346,0.2,18.73,0.4913,1.0997,6481.7,1.0243,1637.7,0.9542,-3206.3,0.8891,-8050.3
ETHUSDT,disagree,0,288,0.02,8640,96,True,745,0.43,-23.86,0.494,0.7094,-17774.0,0.5774,-28204.0,0.4692,-38634.0,0.3808,-49064.0
ETHUSDT,disagree,0,288,0.02,8640,96,False,745,0.43,23.86,0.5047,1.4097,17774.0,1.1505,7344.0,0.9435,-3086.0,0.778,-13516.0
ETHUSDT,disagree,0,288,0.02,8640,144,True,678,0.391,-26.81,0.4926,0.7228,-18178.7,0.6081,-27670.7,0.5105,-37162.7,0.4283,-46654.7
ETHUSDT,disagree,0,288,0.02,8640,144,False,678,0.391,26.81,0.5074,1.3835,18178.7,1.1661,8686.7,0.986,-805.3,0.8363,-10297.3
ETHUSDT,disagree,0,288,0.02,8640,288,True,563,0.325,-22.66,0.492,0.8252,-12758.8,0.7322,-20640.8,0.6492,-28522.8,0.5754,-36404.8
ETHUSDT,disagree,0,288,0.02,8640,288,False,563,0.325,22.66,0.508,1.2118,12758.8,1.0759,4876.8,0.956,-3005.2,0.8502,-10887.2
ETHUSDT,disagree,0,288,0.02,8640,576,True,400,0.231,-45.03,0.47,0.7552,-18013.4,0.6916,-23613.4,0.6333,-29213.4,0.58,-34813.4
ETHUSDT,disagree,0,288,0.02,8640,576,False,400,0.231,45.03,0.53,1.3241,18013.4,1.2129,12413.4,1.1114,6813.4,1.0189,1213.4
ETHUSDT,disagree,0,288,0.02,8640,864,True,305,0.176,-23.62,0.4787,0.8876,-7202.9,0.8269,-11472.9,0.7705,-15742.9,0.7181,-20012.9
ETHUSDT,disagree,0,288,0.02,8640,864,False,305,0.176,23.62,0.5213,1.1267,7202.9,1.0498,2932.9,0.9781,-1337.1,0.9113,-5607.1
ETHUSDT,disagree,0,288,0.05,2016,96,True,1478,0.852,-5.98,0.5176,0.9133,-8832.6,0.7373,-29524.6,0.5945,-50216.6,0.4803,-70908.6
ETHUSDT,disagree,0,288,0.05,2016,96,False,1478,0.852,5.98,0.4824,1.0949,8832.6,0.8862,-11859.4,0.7203,-32551.4,0.5879,-53243.4
ETHUSDT,disagree,0,288,0.05,2016,144,True,1228,0.708,-6.3,0.5179,0.9277,-7733.5,0.7841,-24925.5,0.6619,-42117.5,0.5585,-59309.5
ETHUSDT,disagree,0,288,0.05,2016,144,False,1228,0.708,6.3,0.4813,1.078,7733.5,0.9128,-9458.5,0.7748,-26650.5,0.6593,-43842.5
ETHUSDT,disagree,0,288,0.05,2016,288,True,871,0.502,-6.15,0.5029,0.9486,-5354.2,0.8409,-17548.2,0.7453,-29742.2,0.6608,-41936.2
ETHUSDT,disagree,0,288,0.05,2016,288,False,871,0.502,6.15,0.4971,1.0542,5354.2,0.9348,-6839.8,0.8293,-19033.8,0.7363,-31227.8
ETHUSDT,disagree,0,288,0.05,2016,576,True,534,0.308,-44.74,0.4682,0.7619,-23893.0,0.6994,-31369.0,0.6419,-38845.0,0.5891,-46321.0
ETHUSDT,disagree,0,288,0.05,2016,576,False,534,0.308,44.74,0.5318,1.3125,23893.0,1.2051,16417.0,1.1067,8941.0,1.0167,1465.0
ETHUSDT,disagree,0,288,0.05,2016,864,True,389,0.224,-38.99,0.4859,0.8221,-15168.0,0.7661,-20614.0,0.7138,-26060.0,0.6651,-31506.0
ETHUSDT,disagree,0,288,0.05,2016,864,False,389,0.224,38.99,0.5141,1.2163,15168.0,1.1336,9722.0,1.0566,4276.0,0.9851,-1170.0
ETHUSDT,disagree,0,288,0.05,8640,96,True,1289,0.743,-9.25,0.5244,0.8709,-11916.9,0.7045,-29962.9,0.5688,-48008.9,0.4592,-66054.9
ETHUSDT,disagree,0,288,0.05,8640,96,False,1289,0.743,9.25,0.4756,1.1482,11916.9,0.9321,-6129.1,0.7605,-24175.1,0.6241,-42221.1
ETHUSDT,disagree,0,288,0.05,8640,144,True,1092,0.63,-4.98,0.5366,0.9418,-5442.3,0.7944,-20730.3,0.6685,-36018.3,0.5622,-51306.3
ETHUSDT,disagree,0,288,0.05,8640,144,False,1092,0.63,4.98,0.4625,1.0618,5442.3,0.8981,-9845.7,0.7621,-25133.7,0.6489,-40421.7
ETHUSDT,disagree,0,288,0.05,8640,288,True,796,0.459,-2.8,0.5214,0.9762,-2226.1,0.8649,-13370.1,0.7659,-24514.1,0.6781,-35658.1
ETHUSDT,disagree,0,288,0.05,8640,288,False,796,0.459,2.8,0.4786,1.0244,2226.1,0.9083,-8917.9,0.8061,-20061.9,0.7164,-31205.9
ETHUSDT,disagree,0,288,0.05,8640,576,True,496,0.286,-39.1,0.4698,0.7883,-19394.5,0.7239,-26338.5,0.6647,-33282.5,0.6104,-40226.5
ETHUSDT,disagree,0,288,0.05,8640,576,False,496,0.286,39.1,0.5302,1.2685,19394.5,1.1648,12450.5,1.0697,5506.5,0.9826,-1437.5
ETHUSDT,disagree,0,288,0.05,8640,864,True,370,0.213,4.43,0.5027,1.0213,1637.6,0.9555,-3542.4,0.894,-8722.4,0.8365,-13902.4
ETHUSDT,disagree,0,288,0.05,8640,864,False,370,0.213,-4.43,0.4973,0.9792,-1637.6,0.9161,-6817.6,0.857,-11997.6,0.8019,-17177.6
ETHUSDT,disagree,0,288,0.1,2016,96,True,2138,1.233,-0.61,0.5318,0.9909,-1307.2,0.8028,-31239.2,0.6503,-61171.2,0.528,-91103.2
ETHUSDT,disagree,0,288,0.1,2016,96,False,2138,1.233,0.61,0.4677,1.0092,1307.2,0.8196,-28624.8,0.6685,-58556.8,0.5482,-88488.8
ETHUSDT,disagree,0,288,0.1,2016,144,True,1658,0.956,-2.7,0.5217,0.9673,-4477.1,0.8135,-27689.1,0.684,-50901.1,0.5755,-74113.1
ETHUSDT,disagree,0,288,0.1,2016,144,False,1658,0.956,2.7,0.4783,1.0338,4477.1,0.8708,-18734.9,0.7354,-41946.9,0.6232,-65158.9
ETHUSDT,disagree,0,288,0.1,2016,288,True,1045,0.603,-6.13,0.5005,0.9501,-6404.1,0.8451,-21034.1,0.7523,-35664.1,0.6702,-50294.1
ETHUSDT,disagree,0,288,0.1,2016,288,False,1045,0.603,6.13,0.4995,1.0526,6404.1,0.9364,-8225.9,0.8337,-22855.9,0.7429,-37485.9
ETHUSDT,disagree,0,288,0.1,2016,576,True,601,0.347,-19.55,0.4825,0.8904,-11751.8,0.8194,-20165.8,0.7543,-28579.8,0.6945,-36993.8
ETHUSDT,disagree,0,288,0.1,2016,576,False,601,0.347,19.55,0.5175,1.123,11751.8,1.0335,3337.8,0.9512,-5076.2,0.8757,-13490.2
ETHUSDT,disagree,0,288,0.1,2016,864,True,418,0.241,-5.16,0.5072,0.9755,-2155.6,0.912,-8007.6,0.8524,-13859.6,0.7965,-19711.6
ETHUSDT,disagree,0,288,0.1,2016,864,False,418,0.241,5.16,0.4928,1.0251,2155.6,0.9584,-3696.4,0.8962,-9548.4,0.8382,-15400.4
ETHUSDT,disagree,0,288,0.1,8640,96,True,1942,1.12,0.12,0.5232,1.0019,241.5,0.8128,-26946.5,0.6597,-54134.5,0.5363,-81322.5
ETHUSDT,disagree,0,288,0.1,8640,96,False,1942,1.12,-0.12,0.4768,0.9981,-241.5,0.8112,-27429.5,0.6616,-54617.5,0.5419,-81805.5
ETHUSDT,disagree,0,288,0.1,8640,144,True,1516,0.874,1.13,0.5303,1.0138,1720.5,0.8561,-19503.5,0.7227,-40727.5,0.6104,-61951.5
ETHUSDT,disagree,0,288,0.1,8640,144,False,1516,0.874,-1.13,0.4697,0.9864,-1720.5,0.8344,-22944.5,0.7077,-44168.5,0.6023,-65392.5
ETHUSDT,disagree,0,288,0.1,8640,288,True,974,0.562,-3.45,0.5041,0.9713,-3355.6,0.8628,-16991.6,0.7664,-30627.6,0.681,-44263.6
ETHUSDT,disagree,0,288,0.1,8640,288,False,974,0.562,3.45,0.4959,1.0295,3355.6,0.9148,-10280.4,0.8134,-23916.4,0.7239,-37552.4
ETHUSDT,disagree,0,288,0.1,8640,576,True,563,0.325,29.03,0.524,1.1948,16342.4,1.0965,8460.4,1.0063,578.4,0.9237,-7303.6
ETHUSDT,disagree,0,288,0.1,8640,576,False,563,0.325,-29.03,0.476,0.837,-16342.4,0.7681,-24224.4,0.7051,-32106.4,0.6475,-39988.4
ETHUSDT,disagree,0,288,0.1,8640,864,True,395,0.228,-31.51,0.4658,0.8617,-12445.1,0.8067,-17975.1,0.7552,-23505.1,0.707,-29035.1
ETHUSDT,disagree,0,288,0.1,8640,864,False,395,0.228,31.51,0.5342,1.1604,12445.1,1.0862,6915.1,1.0167,1385.1,0.9516,-4144.9
ETHUSDT,disagree,0,288,0.2,2016,96,True,3032,1.749,-6.33,0.5066,0.9088,-19204.3,0.7349,-61652.3,0.5944,-104100.3,0.4818,-146548.3
ETHUSDT,disagree,0,288,0.2,2016,96,False,3032,1.749,6.33,0.4934,1.1004,19204.3,0.8913,-23243.7,0.7247,-65691.7,0.5923,-108139.7
ETHUSDT,disagree,0,288,0.2,2016,144,True,2197,1.267,0.55,0.5107,1.0068,1198.2,0.8467,-29559.8,0.7129,-60317.8,0.6014,-91075.8
ETHUSDT,disagree,0,288,0.2,2016,144,False,2197,1.267,-0.55,0.4893,0.9933,-1198.2,0.8357,-31956.2,0.7045,-62714.2,0.5954,-93472.2
ETHUSDT,disagree,0,288,0.2,2016,288,True,1237,0.713,-7.47,0.5109,0.9372,-9237.4,0.8296,-26555.4,0.7344,-43873.4,0.6504,-61191.4
ETHUSDT,disagree,0,288,0.2,2016,288,False,1237,0.713,7.47,0.4891,1.067,9237.4,0.945,-8080.6,0.8378,-25398.6,0.7438,-42716.6
ETHUSDT,disagree,0,288,0.2,2016,576,True,657,0.379,1.46,0.5282,1.0087,961.6,0.9286,-8236.4,0.8546,-17434.4,0.7864,-26632.4
ETHUSDT,disagree,0,288,0.2,2016,576,False,657,0.379,-1.46,0.4718,0.9914,-961.6,0.9131,-10159.6,0.8413,-19357.6,0.7756,-28555.6
ETHUSDT,disagree,0,288,0.2,2016,864,True,445,0.257,-27.42,0.4989,0.8776,-12202.2,0.8208,-18432.2,0.7675,-24662.2,0.7175,-30892.2
ETHUSDT,disagree,0,288,0.2,2016,864,False,445,0.257,27.42,0.5011,1.1394,12202.2,1.0659,5972.2,0.9973,-257.8,0.9331,-6487.8
ETHUSDT,disagree,0,288,0.2,8640,96,True,2883,1.663,-4.64,0.5189,0.9318,-13370.5,0.7517,-53732.5,0.6066,-94094.5,0.4906,-134456.5
ETHUSDT,disagree,0,288,0.2,8640,96,False,2883,1.663,4.64,0.4804,1.0732,13370.5,0.8679,-26991.5,0.7048,-67353.5,0.5754,-107715.5
ETHUSDT,disagree,0,288,0.2,8640,144,True,2110,1.217,-3.17,0.5104,0.9613,-6694.1,0.8075,-36234.1,0.6787,-65774.1,0.5713,-95314.1
ETHUSDT,disagree,0,288,0.2,8640,144,False,2110,1.217,3.17,0.4896,1.0402,6694.1,0.8746,-22845.9,0.7371,-52385.9,0.6237,-81925.9
ETHUSDT,disagree,0,288,0.2,8640,288,True,1187,0.685,-3.27,0.5164,0.9721,-3882.2,0.8609,-20500.2,0.7624,-37118.2,0.6753,-53736.2
ETHUSDT,disagree,0,288,0.2,8640,288,False,1187,0.685,3.27,0.4836,1.0287,3882.2,0.9116,-12735.8,0.8085,-29353.8,0.718,-45971.8
ETHUSDT,disagree,0,288,0.2,8640,576,True,629,0.363,16.99,0.5183,1.1113,10685.9,1.0187,1879.9,0.9339,-6926.1,0.8563,-15732.1
ETHUSDT,disagree,0,288,0.2,8640,576,False,629,0.363,-16.99,0.4817,0.8999,-10685.9,0.8249,-19491.9,0.7565,-28297.9,0.6939,-37103.9
ETHUSDT,disagree,0,288,0.2,8640,864,True,432,0.249,1.43,0.4977,1.0071,617.9,0.9399,-5430.1,0.8774,-11478.1,0.8191,-17526.1
ETHUSDT,disagree,0,288,0.2,8640,864,False,432,0.249,-1.43,0.5023,0.993,-617.9,0.9267,-6665.9,0.865,-12713.9,0.8074,-18761.9
ETHUSDT,disagree,0,288,0.3,2016,96,True,3657,2.109,-2.48,0.5111,0.9626,-9064.0,0.7754,-60262.0,0.6253,-111460.0,0.5061,-162658.0
ETHUSDT,disagree,0,288,0.3,2016,96,False,3657,2.109,2.48,0.4887,1.0389,9064.0,0.8383,-42134.0,0.6791,-93332.0,0.553,-144530.0
ETHUSDT,disagree,0,288,0.3,2016,144,True,2546,1.468,-4.84,0.5,0.9409,-12312.7,0.7885,-47956.7,0.6611,-83600.7,0.5553,-119244.7
ETHUSDT,disagree,0,288,0.3,2016,144,False,2546,1.468,4.84,0.5,1.0628,12312.7,0.8912,-23331.3,0.7484,-58975.3,0.6303,-94619.3
ETHUSDT,disagree,0,288,0.3,2016,288,True,1332,0.768,-8.28,0.5045,0.9303,-11033.8,0.8232,-29681.8,0.7284,-48329.8,0.6448,-66977.8
ETHUSDT,disagree,0,288,0.3,2016,288,False,1332,0.768,8.28,0.4955,1.0749,11033.8,0.9515,-7614.2,0.8431,-26262.2,0.7478,-44910.2
ETHUSDT,disagree,0,288,0.3,2016,576,True,682,0.393,-14.29,0.4824,0.9171,-9743.1,0.8426,-19291.1,0.7743,-28839.1,0.7118,-38387.1
ETHUSDT,disagree,0,288,0.3,2016,576,False,682,0.393,14.29,0.5176,1.0904,9743.1,1.0017,195.1,0.9204,-9352.9,0.8458,-18900.9
ETHUSDT,disagree,0,288,0.3,2016,864,True,459,0.265,-21.57,0.4837,0.9017,-9902.2,0.8432,-16328.2,0.7886,-22754.2,0.7376,-29180.2
ETHUSDT,disagree,0,288,0.3,2016,864,False,459,0.265,21.57,0.5163,1.109,9902.2,1.037,3476.2,0.9697,-2949.8,0.907,-9375.8
ETHUSDT,disagree,0,288,0.3,8640,96,True,3526,2.033,-2.25,0.5128,0.9656,-7927.6,0.7764,-57291.6,0.6246,-106655.6,0.5038,-156019.6
ETHUSDT,disagree,0,288,0.3,8640,96,False,3526,2.033,2.25,0.487,1.0356,7927.6,0.8338,-41436.4,0.6741,-90800.4,0.5482,-140164.4
ETHUSDT,disagree,0,288,0.3,8640,144,True,2458,1.418,2.62,0.5232,1.0335,6435.9,0.8663,-27976.1,0.7261,-62388.1,0.6095,-96800.1
ETHUSDT,disagree,0,288,0.3,8640,144,False,2458,1.418,-2.62,0.4764,0.9676,-6435.9,0.8119,-40847.9,0.6829,-75259.9,0.5763,-109671.9
ETHUSDT,disagree,0,288,0.3,8640,288,True,1293,0.746,7.3,0.5189,1.0656,9439.4,0.9433,-8662.6,0.8351,-26764.6,0.7398,-44866.6
ETHUSDT,disagree,0,288,0.3,8640,288,False,1293,0.746,-7.3,0.4811,0.9385,-9439.4,0.8311,-27541.4,0.7364,-45643.4,0.6531,-63745.4
ETHUSDT,disagree,0,288,0.3,8640,576,True,661,0.381,7.6,0.4826,1.0457,5020.6,0.9631,-4233.4,0.8874,-13487.4,0.8181,-22741.4
ETHUSDT,disagree,0,288,0.3,8640,576,False,661,0.381,-7.6,0.5174,0.9563,-5020.6,0.8805,-14274.6,0.8106,-23528.6,0.7461,-32782.6
ETHUSDT,disagree,0,288,0.3,8640,864,True,444,0.256,-10.75,0.5135,0.9487,-4773.0,0.8857,-10989.0,0.8269,-17205.0,0.7721,-23421.0
ETHUSDT,disagree,0,288,0.3,8640,864,False,444,0.256,10.75,0.4865,1.0541,4773.0,0.9842,-1443.0,0.9193,-7659.0,0.8591,-13875.0
ETHUSDT,disagree,0,864,0.02,2016,96,True,814,0.469,-20.2,0.5025,0.7462,-16441.1,0.6065,-27837.1,0.492,-39233.1,0.3992,-50629.1
ETHUSDT,disagree,0,864,0.02,2016,96,False,814,0.469,20.2,0.4975,1.3401,16441.1,1.093,5045.1,0.8953,-6350.9,0.7374,-17746.9
ETHUSDT,disagree,0,864,0.02,2016,144,True,664,0.383,-20.1,0.4925,0.7838,-13344.6,0.6599,-22640.6,0.5548,-31936.6,0.4662,-41232.6
ETHUSDT,disagree,0,864,0.02,2016,144,False,664,0.383,20.1,0.5075,1.2758,13344.6,1.0762,4048.6,0.9098,-5247.4,0.7709,-14543.4
ETHUSDT,disagree,0,864,0.02,2016,288,True,493,0.284,-35.55,0.497,0.7337,-17525.4,0.6478,-24427.4,0.5716,-31329.4,0.5045,-38231.4
ETHUSDT,disagree,0,864,0.02,2016,288,False,493,0.284,35.55,0.503,1.363,17525.4,1.2053,10623.4,1.0673,3721.4,0.9462,-3180.6
ETHUSDT,disagree,0,864,0.02,2016,576,True,371,0.214,-50.27,0.4771,0.7407,-18650.0,0.6807,-23844.0,0.6254,-29038.0,0.5748,-34232.0
ETHUSDT,disagree,0,864,0.02,2016,576,False,371,0.214,50.27,0.5229,1.3501,18650.0,1.2413,13456.0,1.1416,8262.0,1.0502,3068.0
ETHUSDT,disagree,0,864,0.02,2016,864,True,298,0.172,-74.31,0.4698,0.6898,-22145.8,0.6426,-26317.8,0.5983,-30489.8,0.5573,-34661.8
ETHUSDT,disagree,0,864,0.02,2016,864,False,298,0.172,74.31,0.5302,1.4496,22145.8,1.3509,17973.8,1.2592,13801.8,1.174,9629.8
ETHUSDT,disagree,0,864,0.02,8640,96,True,453,0.261,-20.89,0.4857,0.7492,-9463.0,0.6153,-15805.0,0.5049,-22147.0,0.4136,-28489.0
ETHUSDT,disagree,0,864,0.02,8640,96,False,453,0.261,20.89,0.5143,1.3348,9463.0,1.099,3121.0,0.9081,-3221.0,0.7543,-9563.0
ETHUSDT,disagree,0,864,0.02,8640,144,True,385,0.222,-23.67,0.5221,0.7673,-9112.9,0.6532,-14502.9,0.5544,-19892.9,0.469,-25282.9
ETHUSDT,disagree,0,864,0.02,8640,144,False,385,0.222,23.67,0.4753,1.3033,9112.9,1.113,3722.9,0.9537,-1667.1,0.8202,-7057.1
ETHUSDT,disagree,0,864,0.02,8640,288,True,306,0.176,-23.44,0.5229,0.8277,-7172.7,0.7379,-11456.7,0.6567,-15740.7,0.5838,-20024.7
ETHUSDT,disagree,0,864,0.02,8640,288,False,306,0.176,23.44,0.4771,1.2081,7172.7,1.0786,2888.7,0.9644,-1395.3,0.8637,-5679.3
ETHUSDT,disagree,0,864,0.02,8640,576,True,251,0.145,-15.52,0.5458,0.9145,-3896.0,0.843,-7410.0,0.7765,-10924.0,0.715,-14438.0
ETHUSDT,disagree,0,864,0.02,8640,576,False,251,0.145,15.52,0.4542,1.0935,3896.0,1.0088,382.0,0.9314,-3132.0,0.8607,-6646.0
ETHUSDT,disagree,0,864,0.02,8640,864,True,219,0.126,-42.45,0.516,0.8128,-9297.6,0.7584,-12363.6,0.7073,-15429.6,0.6596,-18495.6
ETHUSDT,disagree,0,864,0.02,8640,864,False,219,0.126,42.45,0.484,1.2303,9297.6,1.1485,6231.6,1.0726,3165.6,1.0022,99.6
ETHUSDT,disagree,0,864,0.05,2016,96,True,1204,0.694,-17.44,0.5017,0.7701,-20995.4,0.6218,-37851.4,0.5011,-54707.4,0.404,-71563.4
ETHUSDT,disagree,0,864,0.05,2016,96,False,1204,0.694,17.44,0.4975,1.2985,20995.4,1.0523,4139.4,0.8567,-12716.6,0.7015,-29572.6
ETHUSDT,disagree,0,864,0.05,2016,144,True,937,0.54,-20.86,0.4877,0.7783,-19547.9,0.6564,-32665.9,0.5528,-45783.9,0.4654,-58901.9
ETHUSDT,disagree,0,864,0.05,2016,144,False,937,0.54,20.86,0.5112,1.2848,19547.9,1.0855,6429.9,0.9187,-6688.1,0.779,-19806.1
ETHUSDT,disagree,0,864,0.05,2016,288,True,639,0.369,-22.9,0.5023,0.8296,-14632.6,0.7393,-23578.6,0.6586,-32524.6,0.5866,-41470.6
ETHUSDT,disagree,0,864,0.05,2016,288,False,639,0.369,22.9,0.4977,1.2054,14632.6,1.075,5686.6,0.9595,-3259.4,0.8574,-12205.4
ETHUSDT,disagree,0,864,0.05,2016,576,True,438,0.253,-37.87,0.5023,0.7984,-16585.5,0.7339,-22717.5,0.6745,-28849.5,0.6197,-34981.5
ETHUSDT,disagree,0,864,0.05,2016,576,False,438,0.253,37.87,0.4977,1.2524,16585.5,1.1519,10453.5,1.06,4321.5,0.976,-1810.5
ETHUSDT,disagree,0,864,0.05,2016,864,True,331,0.191,-53.17,0.5045,0.7744,-17600.0,0.7234,-22234.0,0.6756,-26868.0,0.6309,-31502.0
ETHUSDT,disagree,0,864,0.05,2016,864,False,331,0.191,53.17,0.4955,1.2913,17600.0,1.2065,12966.0,1.1279,8332.0,1.0547,3698.0
ETHUSDT,disagree,0,864,0.05,8640,96,True,870,0.502,-21.38,0.5023,0.7333,-18600.5,0.5954,-30780.5,0.4826,-42960.5,0.3909,-55140.5
ETHUSDT,disagree,0,864,0.05,8640,96,False,870,0.502,21.38,0.4977,1.3638,18600.5,1.1116,6420.5,0.9107,-5759.5,0.7505,-17939.5
ETHUSDT,disagree,0,864,0.05,8640,144,True,692,0.399,-25.37,0.4928,0.7479,-17554.1,0.6351,-27242.1,0.5381,-36930.1,0.4545,-46618.1
ETHUSDT,disagree,0,864,0.05,8640,144,False,692,0.399,25.37,0.5072,1.337,17554.1,1.1379,7866.1,0.9708,-1821.9,0.8305,-11509.9
ETHUSDT,disagree,0,864,0.05,8640,288,True,486,0.28,-28.56,0.5185,0.7891,-13880.6,0.701,-20684.6,0.6219,-27488.6,0.5509,-34292.6
ETHUSDT,disagree,0,864,0.05,8640,288,False,486,0.28,28.56,0.4815,1.2673,13880.6,1.1274,7076.6,1.0046,272.6,0.8966,-6531.4
ETHUSDT,disagree,0,864,0.05,8640,576,True,360,0.208,-60.54,0.5083,0.7083,-21795.1,0.6525,-26835.1,0.6008,-31875.1,0.5528,-36915.1
ETHUSDT,disagree,0,864,0.05,8640,576,False,360,0.208,60.54,0.4917,1.4117,21795.1,1.3017,16755.1,1.2013,11715.1,1.1095,6675.1
ETHUSDT,disagree,0,864,0.05,8640,864,True,293,0.169,-57.95,0.4915,0.7541,-16979.8,0.7037,-21081.8,0.6565,-25183.8,0.6124,-29285.8
ETHUSDT,disagree,0,864,0.05,8640,864,False,293,0.169,57.95,0.5085,1.3261,16979.8,1.238,12877.8,1.1561,8775.8,1.08,4673.8
ETHUSDT,disagree,0,864,0.1,2016,96,True,1748,1.008,-12.99,0.4886,0.8198,-22701.0,0.6607,-47173.0,0.5322,-71645.0,0.4288,-96117.0
ETHUSDT,disagree,0,864,0.1,2016,96,False,1748,1.008,12.99,0.5114,1.2199,22701.0,0.9847,-1771.0,0.7977,-26243.0,0.6497,-50715.0
ETHUSDT,disagree,0,864,0.1,2016,144,True,1329,0.766,-17.71,0.4981,0.8059,-23535.3,0.678,-42141.3,0.5699,-60747.3,0.4788,-79353.3
ETHUSDT,disagree,0,864,0.1,2016,144,False,1329,0.766,17.71,0.5019,1.2409,23535.3,1.0459,4929.3,0.8836,-13676.7,0.7486,-32282.7
ETHUSDT,disagree,0,864,0.1,2016,288,True,816,0.471,-25.75,0.4963,0.8043,-21011.8,0.7136,-32435.8,0.6329,-43859.8,0.5612,-55283.8
ETHUSDT,disagree,0,864,0.1,2016,288,False,816,0.471,25.75,0.5025,1.2433,21011.8,1.104,9587.8,0.9813,-1836.2,0.8734,-13260.2
ETHUSDT,disagree,0,864,0.1,2016,576,True,516,0.298,-43.49,0.4884,0.7705,-22443.1,0.7079,-29667.1,0.6502,-36891.1,0.5972,-44115.1
ETHUSDT,disagree,0,864,0.1,2016,576,False,516,0.298,43.49,0.5116,1.2978,22443.1,1.1928,15219.1,1.0966,7995.1,1.0089,771.1
ETHUSDT,disagree,0,864,0.1,2016,864,True,374,0.216,-67.7,0.4893,0.7201,-25321.0,0.672,-30557.0,0.6268,-35793.0,0.5845,-41029.0
