symbol,tf,level,min_pen,max_pen,close_frac,conf,stop_buf,target_mode,rr,min_risk_bps,revert,trades,tpd,win_rate,pf_0x,pf_1x,pf_2x,maxdd_r_2x,total_r_2x,pf_3x
ETHUSDT,4h,day,0.0,0.0,1.0,flow,0.35,1,1.0,25.0,0,831,0.341,0.5162,1.0701,0.9407,0.8257,-98.58,-78.6,0.7228
ETHUSDT,4h,day,0.0,0.0,1.0,flow,0.35,1,2.0,100.0,0,564,0.232,0.3493,1.052,0.966,0.8887,-66.81,-45.1,0.8189
ETHUSDT,4h,day,0.0,0.0,1.0,crowd,0.1,0,0.0,25.0,0,368,0.151,0.3614,0.4713,0.3546,0.2695,-206.85,-205.6,0.2087
ETHUSDT,4h,day,0.0,0.0,1.0,crowd,0.1,1,1.0,100.0,0,258,0.106,0.4341,0.7671,0.6606,0.568,-72.59,-72.6,0.4868
ETHUSDT,4h,day,0.0,0.0,1.0,crowd,0.1,2,0.0,25.0,0,235,0.097,0.1021,1.1352,1.0007,0.893,-71.45,-28.2,0.8049
ETHUSDT,4h,day,0.0,0.0,1.0,crowd,0.35,0,0.0,100.0,0,305,0.125,0.4525,0.506,0.413,0.3367,-118.45,-116.0,0.2753
ETHUSDT,4h,day,0.0,0.0,1.0,crowd,0.35,1,2.0,25.0,0,300,0.123,0.36,1.1094,0.9792,0.8669,-30.14,-29.6,0.769
ETHUSDT,4h,day,0.0,0.0,1.0,crowd,0.35,2,0.0,100.0,0,175,0.072,0.1429,1.141,1.0582,0.9855,-33.28,-2.5,0.9211
ETHUSDT,4h,day,0.0,0.0,1.0,crowd+oi,0.1,1,1.0,25.0,0,204,0.084,0.4559,0.8378,0.658,0.5147,-67.58,-67.6,0.3989
ETHUSDT,4h,day,0.0,0.0,1.0,crowd+oi,0.1,1,2.0,100.0,0,140,0.058,0.3143,0.9043,0.8085,0.7253,-34.21,-30.4,0.6524
ETHUSDT,4h,day,0.0,0.0,1.0,crowd+oi,0.35,0,0.0,25.0,0,197,0.081,0.4315,0.7758,0.641,0.5322,-74.84,-56.6,0.4455
ETHUSDT,4h,day,0.0,0.0,1.0,crowd+oi,0.35,1,1.0,100.0,0,168,0.069,0.4881,0.9535,0.8352,0.7309,-29.31,-26.2,0.6382
ETHUSDT,4h,day,0.0,0.0,1.0,crowd+oi,0.35,2,0.0,25.0,0,142,0.058,0.1338,1.2656,1.1522,1.056,-38.51,8.1,0.9735
ETHUSDT,4h,day,0.0,0.0,0.5,none,0.1,0,0.0,100.0,0,1114,0.458,0.4767,0.5961,0.4933,0.4079,-368.45,-367.5,0.338
ETHUSDT,4h,day,0.0,0.0,0.5,none,0.1,1,2.0,25.0,0,856,0.352,0.3224,0.9441,0.8395,0.7494,-174.03,-167.9,0.6709
ETHUSDT,4h,day,0.0,0.0,0.5,none,0.1,2,0.0,100.0,0,405,0.166,0.1506,1.3771,1.2741,1.1843,-128.68,72.2,1.1053
ETHUSDT,4h,day,0.0,0.0,0.5,none,0.35,1,1.0,25.0,0,1007,0.414,0.4995,0.9972,0.8842,0.7832,-126.97,-121.8,0.6922
ETHUSDT,4h,day,0.0,0.0,0.5,none,0.35,1,2.0,100.0,0,665,0.273,0.3338,0.9824,0.9049,0.8352,-81.71,-80.4,0.772
ETHUSDT,4h,day,0.0,0.0,0.5,oi,0.1,0,0.0,25.0,0,451,0.185,0.3991,0.4985,0.3883,0.3041,-210.64,-210.3,0.2391
ETHUSDT,4h,day,0.0,0.0,0.5,oi,0.1,1,1.0,100.0,0,383,0.157,0.4674,0.8744,0.7534,0.6486,-83.38,-82.7,0.5568
ETHUSDT,4h,day,0.0,0.0,0.5,oi,0.1,2,0.0,25.0,0,272,0.112,0.1029,0.9331,0.8391,0.7611,-91.89,-70.0,0.6953
ETHUSDT,4h,day,0.0,0.0,0.5,oi,0.35,0,0.0,100.0,0,404,0.166,0.4703,0.5209,0.4243,0.3445,-144.06,-143.3,0.2788
ETHUSDT,4h,day,0.0,0.0,0.5,oi,0.35,1,2.0,25.0,0,329,0.135,0.3343,0.9824,0.8848,0.7991,-55.57,-49.8,0.7233
ETHUSDT,4h,day,0.0,0.0,0.5,oi,0.35,2,0.0,100.0,0,222,0.091,0.1351,1.0034,0.9307,0.8667,-67.73,-29.0,0.81
ETHUSDT,4h,day,0.0,0.0,0.5,flow,0.1,1,1.0,25.0,0,864,0.355,0.4977,0.9928,0.8462,0.7204,-146.11,-141.1,0.6114
ETHUSDT,4h,day,0.0,0.0,0.5,flow,0.1,1,2.0,100.0,0,575,0.236,0.3374,1.0076,0.9166,0.836,-81.48,-70.1,0.7641
ETHUSDT,4h,day,0.0,0.0,0.5,flow,0.35,0,0.0,25.0,0,830,0.341,0.5422,0.728,0.6052,0.502,-205.15,-192.0,0.4169
ETHUSDT,4h,day,0.0,0.0,0.5,flow,0.35,1,1.0,100.0,0,724,0.297,0.5138,1.0602,0.948,0.8471,-78.29,-59.6,0.7557
ETHUSDT,4h,day,0.0,0.0,0.5,flow,0.35,2,0.0,25.0,0,333,0.137,0.1592,1.4416,1.343,1.2558,-59.59,80.0,1.1783
ETHUSDT,4h,day,0.0,0.0,0.5,crowd,0.1,0,0.0,100.0,0,202,0.083,0.4356,0.4137,0.3271,0.259,-86.69,-85.5,0.207
ETHUSDT,4h,day,0.0,0.0,0.5,crowd,0.1,1,2.0,25.0,0,206,0.085,0.3058,0.8488,0.7472,0.6599,-56.62,-56.6,0.5841
ETHUSDT,4h,day,0.0,0.0,0.5,crowd,0.1,2,0.0,100.0,0,142,0.058,0.1479,1.2919,1.1994,1.118,-27.72,16.2,1.0459
ETHUSDT,4h,day,0.0,0.0,0.5,crowd,0.35,1,1.0,25.0,0,212,0.087,0.4387,0.7829,0.6878,0.6027,-53.89,-52.8,0.5263
ETHUSDT,4h,day,0.0,0.0,0.5,crowd,0.35,1,2.0,100.0,0,182,0.075,0.3077,0.8502,0.7794,0.7156,-40.4,-39.8,0.658
ETHUSDT,4h,day,0.0,0.0,0.5,crowd+oi,0.1,0,0.0,25.0,0,122,0.05,0.3689,0.4285,0.3371,0.2681,-59.36,-59.4,0.2154
ETHUSDT,4h,day,0.0,0.0,0.5,crowd+oi,0.1,1,1.0,100.0,0,108,0.044,0.4259,0.7419,0.6462,0.5625,-31.01,-31.0,0.4887
ETHUSDT,4h,day,0.0,0.0,0.5,crowd+oi,0.1,2,0.0,25.0,0,102,0.042,0.1176,1.2019,1.0954,1.0049,-27.13,0.5,0.9268
ETHUSDT,4h,day,0.0,0.0,0.5,crowd+oi,0.35,0,0.0,100.0,0,113,0.046,0.4336,0.4184,0.3481,0.2894,-46.2,-46.2,0.2389
ETHUSDT,4h,day,0.0,0.0,0.5,crowd+oi,0.35,1,2.0,25.0,0,111,0.046,0.2793,0.7583,0.6878,0.6252,-37.69,-33.8,0.5694
ETHUSDT,4h,day,0.0,0.0,0.5,crowd+oi,0.35,2,0.0,100.0,0,94,0.039,0.1489,1.1798,1.1052,1.0385,-19.35,3.4,0.9785
ETHUSDT,4h,day,0.0,1.5,1.0,none,0.1,1,1.0,25.0,0,1553,0.638,0.4771,0.9145,0.7525,0.6171,-376.42,-371.5,0.5036
ETHUSDT,4h,day,0.0,1.5,1.0,none,0.1,1,2.0,100.0,0,901,0.37,0.3263,0.9631,0.8665,0.7821,-156.67,-150.8,0.7078
ETHUSDT,4h,day,0.0,1.5,1.0,none,0.35,0,0.0,25.0,0,1365,0.561,0.4579,0.598,0.4965,0.4126,-486.17,-469.1,0.3442
ETHUSDT,4h,day,0.0,1.5,1.0,none,0.35,1,1.0,100.0,0,1176,0.483,0.4898,0.9613,0.8507,0.7522,-176.58,-166.3,0.6639
ETHUSDT,4h,day,0.0,1.5,1.0,none,0.35,2,0.0,25.0,0,437,0.18,0.1487,1.59,1.4678,1.3617,-39.25,153.7,1.2687
ETHUSDT,4h,day,0.0,1.5,1.0,oi,0.1,0,0.0,100.0,0,449,0.184,0.392,0.4395,0.3545,0.2865,-212.88,-212.4,0.2318
ETHUSDT,4h,day,0.0,1.5,1.0,oi,0.1,1,2.0,25.0,0,540,0.222,0.337,1.0152,0.8529,0.7213,-128.68,-122.9,0.6125
ETHUSDT,4h,day,0.0,1.5,1.0,oi,0.1,2,0.0,100.0,0,263,0.108,0.1065,0.8269,0.7561,0.6953,-125.88,-83.2,0.6426
ETHUSDT,4h,day,0.0,1.5,1.0,oi,0.35,1,1.0,25.0,0,574,0.236,0.493,0.9725,0.8236,0.6954,-107.92,-103.0,0.5843
ETHUSDT,4h,day,0.0,1.5,1.0,oi,0.35,1,2.0,100.0,0,401,0.165,0.3392,1.0117,0.912,0.8246,-63.59,-52.9,0.7473
ETHUSDT,4h,day,0.0,1.5,1.0,flow,0.1,0,0.0,25.0,0,988,0.406,0.4575,0.6883,0.5544,0.4485,-349.64,-334.8,0.3649
ETHUSDT,4h,day,0.0,1.5,1.0,flow,0.1,1,1.0,100.0,0,816,0.335,0.4926,0.9752,0.8531,0.7457,-122.63,-119.1,0.6505
ETHUSDT,4h,day,0.0,1.5,1.0,flow,0.1,2,0.0,25.0,0,415,0.171,0.1133,1.3652,1.2362,1.1282,-115.75,55.8,1.0365
ETHUSDT,4h,day,0.0,1.5,1.0,flow,0.35,0,0.0,100.0,0,863,0.355,0.5307,0.6646,0.555,0.4621,-223.68,-221.5,0.3843
ETHUSDT,4h,day,0.0,1.5,1.0,flow,0.35,1,2.0,25.0,0,597,0.245,0.3551,1.0841,0.9855,0.8977,-63.15,-43.9,0.819
ETHUSDT,4h,day,0.0,1.5,1.0,flow,0.35,2,0.0,100.0,0,337,0.138,0.1454,1.3297,1.2432,1.1663,-66.23,53.3,1.0975
ETHUSDT,4h,day,0.0,1.5,1.0,crowd,0.1,1,1.0,25.0,0,359,0.147,0.4485,0.8131,0.6376,0.4966,-124.08,-124.1,0.3841
ETHUSDT,4h,day,0.0,1.5,1.0,crowd,0.1,1,2.0,100.0,0,230,0.094,0.3174,0.9119,0.8154,0.7316,-49.12,-48.5,0.6581
ETHUSDT,4h,day,0.0,1.5,1.0,crowd,0.35,0,0.0,25.0,0,355,0.146,0.4282,0.664,0.5382,0.4378,-142.79,-124.2,0.3597
ETHUSDT,4h,day,0.0,1.5,1.0,crowd,0.35,1,1.0,100.0,0,290,0.119,0.4793,0.9205,0.8037,0.7005,-53.24,-51.2,0.6087
ETHUSDT,4h,day,0.0,1.5,1.0,crowd,0.35,2,0.0,25.0,0,197,0.081,0.1421,1.2956,1.1783,1.0786,-41.86,15.6,0.9929
ETHUSDT,4h,day,0.0,1.5,1.0,crowd+oi,0.1,0,0.0,100.0,0,145,0.06,0.3724,0.4333,0.3541,0.2905,-68.51,-68.5,0.2376
ETHUSDT,4h,day,0.0,1.5,1.0,crowd+oi,0.1,1,2.0,25.0,0,192,0.079,0.3281,0.9675,0.8117,0.6862,-54.28,-50.3,0.5832
ETHUSDT,4h,day,0.0,1.5,1.0,crowd+oi,0.1,2,0.0,100.0,0,117,0.048,0.1111,1.0896,1.0035,0.9289,-25.84,-8.5,0.8634
ETHUSDT,4h,day,0.0,1.5,1.0,crowd+oi,0.35,1,1.0,25.0,0,195,0.08,0.4923,0.9697,0.8182,0.6889,-39.16,-36.1,0.577
ETHUSDT,4h,day,0.0,1.5,1.0,crowd+oi,0.35,1,2.0,100.0,0,155,0.064,0.3355,0.9967,0.9042,0.8223,-27.82,-20.7,0.7492
ETHUSDT,4h,day,0.0,1.5,0.5,none,0.1,0,0.0,25.0,0,1228,0.505,0.4471,0.6304,0.5144,0.4211,-450.29,-434.0,0.3463
ETHUSDT,4h,day,0.0,1.5,0.5,none,0.1,1,1.0,100.0,0,1107,0.455,0.4851,0.9436,0.8242,0.7193,-187.02,-181.9,0.6265
ETHUSDT,4h,day,0.0,1.5,0.5,none,0.1,2,0.0,25.0,0,447,0.184,0.132,1.2914,1.1786,1.0828,-164.34,37.6,1.0003
ETHUSDT,4h,day,0.0,1.5,0.5,none,0.35,0,0.0,100.0,0,1093,0.449,0.5032,0.601,0.5028,0.4198,-322.66,-321.9,0.3507
ETHUSDT,4h,day,0.0,1.5,0.5,none,0.35,1,2.0,25.0,0,689,0.283,0.3425,1.0173,0.9311,0.8539,-77.46,-73.5,0.7845
ETHUSDT,4h,day,0.0,1.5,0.5,none,0.35,2,0.0,100.0,0,387,0.159,0.1654,1.3319,1.2443,1.1666,-69.79,60.0,1.097
ETHUSDT,4h,day,0.0,1.5,0.5,oi,0.1,1,1.0,25.0,0,452,0.186,0.4668,0.8729,0.7225,0.5962,-117.08,-115.9,0.4892
ETHUSDT,4h,day,0.0,1.5,0.5,oi,0.1,1,2.0,100.0,0,324,0.133,0.3179,0.922,0.8246,0.7402,-69.66,-66.1,0.6663
ETHUSDT,4h,day,0.0,1.5,0.5,oi,0.35,0,0.0,25.0,0,423,0.174,0.4634,0.545,0.4386,0.3525,-150.99,-151.0,0.2841
ETHUSDT,4h,day,0.0,1.5,0.5,oi,0.35,1,1.0,100.0,0,386,0.159,0.4793,0.9171,0.8082,0.7115,-65.37,-65.3,0.6252
ETHUSDT,4h,day,0.0,1.5,0.5,oi,0.35,2,0.0,25.0,0,229,0.094,0.1354,1.1809,1.0886,1.0085,-51.72,1.9,0.9382
ETHUSDT,4h,day,0.0,1.5,0.5,flow,0.1,0,0.0,100.0,0,783,0.322,0.5045,0.6478,0.5385,0.4468,-229.67,-227.5,0.3711
ETHUSDT,4h,day,0.0,1.5,0.5,flow,0.1,1,2.0,25.0,0,644,0.265,0.3432,1.0336,0.9196,0.8211,-101.57,-87.2,0.735
ETHUSDT,4h,day,0.0,1.5,0.5,flow,0.1,2,0.0,100.0,0,345,0.142,0.1362,1.5674,1.4555,1.3574,-80.77,120.5,1.2708
ETHUSDT,4h,day,0.0,1.5,0.5,flow,0.35,1,1.0,25.0,0,749,0.308,0.514,1.0603,0.9396,0.8318,-84.4,-68.4,0.7351
ETHUSDT,4h,day,0.0,1.5,0.5,flow,0.35,1,2.0,100.0,0,524,0.215,0.3454,1.0339,0.9525,0.879,-68.83,-45.7,0.8124
ETHUSDT,4h,day,0.0,1.5,0.5,crowd,0.1,0,0.0,25.0,0,225,0.092,0.4133,0.4576,0.3526,0.2737,-102.06,-100.8,0.2171
ETHUSDT,4h,day,0.0,1.5,0.5,crowd,0.1,1,1.0,100.0,0,193,0.079,0.4352,0.7706,0.6734,0.5878,-51.04,-51.0,0.5119
ETHUSDT,4h,day,0.0,1.5,0.5,crowd,0.1,2,0.0,25.0,0,158,0.065,0.1392,1.2529,1.1388,1.0422,-36.73,6.8,0.9594
ETHUSDT,4h,day,0.0,1.5,0.5,crowd,0.35,0,0.0,100.0,0,207,0.085,0.4734,0.453,0.3661,0.2956,-76.51,-75.6,0.2404
ETHUSDT,4h,day,0.0,1.5,0.5,crowd,0.35,1,2.0,25.0,0,190,0.078,0.3158,0.8842,0.8014,0.7281,-40.55,-39.9,0.6627
ETHUSDT,4h,day,0.0,1.5,0.5,crowd,0.35,2,0.0,100.0,0,138,0.057,0.1667,1.2474,1.1658,1.0931,-22.65,12.0,1.028
ETHUSDT,4h,day,0.0,1.5,0.5,crowd+oi,0.1,1,1.0,25.0,0,122,0.05,0.4344,0.7681,0.6454,0.5401,-37.3,-37.0,0.4496
ETHUSDT,4h,day,0.0,1.5,0.5,crowd+oi,0.1,1,2.0,100.0,0,103,0.042,0.2913,0.8056,0.726,0.6562,-31.24,-28.6,0.5944
ETHUSDT,4h,day,0.0,1.5,0.5,crowd+oi,0.35,0,0.0,25.0,0,120,0.049,0.4333,0.4887,0.4017,0.3311,-45.68,-45.7,0.274
ETHUSDT,4h,day,0.0,1.5,0.5,crowd+oi,0.35,1,1.0,100.0,0,111,0.046,0.4144,0.7077,0.6315,0.5633,-32.32,-31.7,0.502
ETHUSDT,4h,day,0.0,1.5,0.5,crowd+oi,0.35,2,0.0,25.0,0,98,0.04,0.1531,1.2631,1.1746,1.0964,-21.23,9.1,1.0268
ETHUSDT,4h,day,0.25,0.0,1.0,none,0.1,0,0.0,100.0,0,884,0.363,0.4548,0.5665,0.4712,0.3922,-316.21,-314.0,0.328
ETHUSDT,4h,day,0.25,0.0,1.0,none,0.1,1,2.0,25.0,0,769,0.316,0.3186,0.9251,0.8201,0.7298,-166.09,-164.0,0.6511
ETHUSDT,4h,day,0.25,0.0,1.0,none,0.1,2,0.0,100.0,0,398,0.164,0.1482,1.4564,1.3458,1.2496,-72.72,96.8,1.1652
ETHUSDT,4h,day,0.25,0.0,1.0,none,0.35,1,1.0,25.0,0,871,0.358,0.4822,0.9274,0.8223,0.7285,-141.24,-137.2,0.6443
ETHUSDT,4h,day,0.25,0.0,1.0,none,0.35,1,2.0,100.0,0,615,0.253,0.3203,0.9159,0.8423,0.7762,-106.67,-104.0,0.7166
ETHUSDT,4h,day,0.25,0.0,1.0,oi,0.1,0,0.0,25.0,0,346,0.142,0.3873,0.5797,0.4611,0.3698,-150.6,-150.1,0.2978
ETHUSDT,4h,day,0.25,0.0,1.0,oi,0.1,1,1.0,100.0,0,297,0.122,0.4579,0.8447,0.7267,0.6247,-70.81,-69.9,0.5358
ETHUSDT,4h,day,0.25,0.0,1.0,oi,0.1,2,0.0,25.0,0,227,0.093,0.1233,1.2986,1.1632,1.0517,-73.0,12.4,0.9583
ETHUSDT,4h,day,0.25,0.0,1.0,oi,0.35,0,0.0,100.0,0,313,0.129,0.4696,0.614,0.5059,0.4166,-98.44,-97.6,0.3421
ETHUSDT,4h,day,0.25,0.0,1.0,oi,0.35,1,2.0,25.0,0,286,0.118,0.3322,0.9914,0.8893,0.8003,-54.64,-43.4,0.722
ETHUSDT,4h,day,0.25,0.0,1.0,oi,0.35,2,0.0,100.0,0,192,0.079,0.151,1.4196,1.316,1.2251,-33.85,41.7,1.1448
ETHUSDT,4h,day,0.25,0.0,1.0,flow,0.1,1,1.0,25.0,0,593,0.244,0.5059,1.0239,0.8857,0.7654,-88.47,-78.9,0.6596
ETHUSDT,4h,day,0.25,0.0,1.0,flow,0.1,1,2.0,100.0,0,443,0.182,0.3318,0.9825,0.8961,0.8193,-82.63,-59.8,0.7504
ETHUSDT,4h,day,0.25,0.0,1.0,flow,0.35,0,0.0,25.0,0,571,0.235,0.5622,0.679,0.5609,0.462,-135.57,-134.5,0.3801
ETHUSDT,4h,day,0.25,0.0,1.0,flow,0.35,1,1.0,100.0,0,530,0.218,0.5113,1.0472,0.9419,0.8467,-62.8,-43.9,0.7602
ETHUSDT,4h,day,0.25,0.0,1.0,flow,0.35,2,0.0,25.0,0,275,0.113,0.16,1.2835,1.2004,1.1265,-81.08,32.5,1.0602
ETHUSDT,4h,day,0.25,0.0,1.0,crowd,0.1,0,0.0,100.0,0,160,0.066,0.4375,0.4576,0.3719,0.3032,-67.61,-67.4,0.2491
ETHUSDT,4h,day,0.25,0.0,1.0,crowd,0.1,1,2.0,25.0,0,180,0.074,0.3056,0.8669,0.7607,0.6704,-49.02,-48.4,0.5926
ETHUSDT,4h,day,0.25,0.0,1.0,crowd,0.1,2,0.0,100.0,0,123,0.051,0.122,1.114,1.0291,0.9551,-26.62,-5.6,0.8901
ETHUSDT,4h,day,0.25,0.0,1.0,crowd,0.35,1,1.0,25.0,0,178,0.073,0.4494,0.8181,0.7146,0.6232,-44.26,-41.7,0.5419
ETHUSDT,4h,day,0.25,0.0,1.0,crowd,0.35,1,2.0,100.0,0,156,0.064,0.3077,0.873,0.7999,0.7345,-35.14,-32.0,0.6755
ETHUSDT,4h,day,0.25,0.0,1.0,crowd+oi,0.1,0,0.0,25.0,0,104,0.043,0.3654,0.4715,0.3764,0.305,-52.33,-52.3,0.2487
ETHUSDT,4h,day,0.25,0.0,1.0,crowd+oi,0.1,1,1.0,100.0,0,86,0.035,0.3953,0.6538,0.5674,0.4916,-31.15,-30.2,0.4247
ETHUSDT,4h,day,0.25,0.0,1.0,crowd+oi,0.1,2,0.0,25.0,0,92,0.038,0.087,0.9249,0.8331,0.7567,-33.13,-24.5,0.6921
ETHUSDT,4h,day,0.25,0.0,1.0,crowd+oi,0.35,0,0.0,100.0,0,93,0.038,0.4946,0.5536,0.456,0.3762,-30.06,-30.1,0.3091
ETHUSDT,4h,day,0.25,0.0,1.0,crowd+oi,0.35,1,2.0,25.0,0,98,0.04,0.3163,0.9254,0.833,0.7517,-24.49,-18.9,0.6796
ETHUSDT,4h,day,0.25,0.0,1.0,crowd+oi,0.35,2,0.0,100.0,0,79,0.032,0.1266,1.0297,0.9609,0.8998,-23.89,-7.8,0.8454
ETHUSDT,4h,day,0.25,0.0,0.5,none,0.1,1,1.0,25.0,0,839,0.345,0.4708,0.8882,0.7694,0.6659,-172.26,-170.2,0.575
ETHUSDT,4h,day,0.25,0.0,0.5,none,0.1,1,2.0,100.0,0,605,0.249,0.3157,0.9127,0.8301,0.757,-116.08,-113.1,0.6918
ETHUSDT,4h,day,0.25,0.0,0.5,none,0.35,0,0.0,25.0,0,794,0.326,0.5164,0.5926,0.4942,0.4111,-229.58,-229.2,0.342
ETHUSDT,4h,day,0.25,0.0,0.5,none,0.35,1,1.0,100.0,0,728,0.299,0.4863,0.9429,0.8475,0.7612,-100.56,-98.7,0.683
ETHUSDT,4h,day,0.25,0.0,0.5,none,0.35,2,0.0,25.0,0,344,0.141,0.1715,1.2307,1.1508,1.0796,-60.49,25.3,1.0157
ETHUSDT,4h,day,0.25,0.0,0.5,oi,0.1,0,0.0,100.0,0,234,0.096,0.4573,0.5654,0.4554,0.3671,-82.56,-81.5,0.2959
ETHUSDT,4h,day,0.25,0.0,0.5,oi,0.1,1,2.0,25.0,0,242,0.099,0.3388,1.0234,0.9007,0.7962,-45.09,-38.0,0.7062
ETHUSDT,4h,day,0.25,0.0,0.5,oi,0.1,2,0.0,100.0,0,164,0.067,0.1524,1.254,1.1535,1.0665,-33.73,10.6,0.9905
ETHUSDT,4h,day,0.25,0.0,0.5,oi,0.35,1,1.0,25.0,0,257,0.106,0.4942,0.9718,0.8538,0.7499,-39.75,-36.9,0.6577
ETHUSDT,4h,day,0.25,0.0,0.5,oi,0.35,1,2.0,100.0,0,218,0.09,0.3211,0.9297,0.8476,0.7749,-44.01,-37.2,0.71
ETHUSDT,4h,day,0.25,0.0,0.5,flow,0.1,0,0.0,25.0,0,555,0.228,0.5135,0.6626,0.5399,0.4395,-162.46,-160.8,0.3581
ETHUSDT,4h,day,0.25,0.0,0.5,flow,0.1,1,1.0,100.0,0,515,0.212,0.5049,1.0196,0.9005,0.7946,-69.35,-58.9,0.6999
ETHUSDT,4h,day,0.25,0.0,0.5,flow,0.1,2,0.0,25.0,0,294,0.121,0.1395,1.5299,1.4094,1.3052,-91.13,88.7,1.2143
ETHUSDT,4h,day,0.25,0.0,0.5,flow,0.35,0,0.0,100.0,0,525,0.216,0.5676,0.6793,0.565,0.4679,-121.47,-119.0,0.3865
ETHUSDT,4h,day,0.25,0.0,0.5,flow,0.35,1,2.0,25.0,0,384,0.158,0.3333,0.9789,0.9029,0.8343,-71.27,-46.6,0.7719
ETHUSDT,4h,day,0.25,0.0,0.5,flow,0.35,2,0.0,100.0,0,262,0.108,0.1603,1.3072,1.2289,1.1586,-87.2,38.5,1.0951
ETHUSDT,4h,day,0.25,0.0,0.5,crowd,0.1,1,1.0,25.0,0,131,0.054,0.374,0.5976,0.5193,0.4506,-51.36,-51.4,0.3899
ETHUSDT,4h,day,0.25,0.0,0.5,crowd,0.1,1,2.0,100.0,0,120,0.049,0.2833,0.7508,0.6821,0.6211,-36.67,-36.7,0.5666
ETHUSDT,4h,day,0.25,0.0,0.5,crowd,0.35,0,0.0,25.0,0,128,0.053,0.4922,0.4727,0.3887,0.3192,-45.95,-45.8,0.2625
ETHUSDT,4h,day,0.25,0.0,0.5,crowd,0.35,1,1.0,100.0,0,120,0.049,0.3917,0.6457,0.5821,0.5244,-38.2,-38.2,0.472
ETHUSDT,4h,day,0.25,0.0,0.5,crowd,0.35,2,0.0,25.0,0,101,0.041,0.1782,1.3279,1.2434,1.1679,-16.88,15.5,1.0999
ETHUSDT,4h,day,0.25,0.0,0.5,crowd+oi,0.1,0,0.0,100.0,0,63,0.026,0.4127,0.3299,0.2599,0.2036,-31.12,-31.1,0.1572
ETHUSDT,4h,day,0.25,0.0,0.5,crowd+oi,0.1,1,2.0,25.0,0,68,0.028,0.25,0.6667,0.5949,0.5327,-30.6,-27.5,0.4784
ETHUSDT,4h,day,0.25,0.0,0.5,crowd+oi,0.1,2,0.0,100.0,0,56,0.023,0.125,1.2075,1.1232,1.0489,-17.04,2.7,0.9831
ETHUSDT,4h,day,0.25,0.0,0.5,crowd+oi,0.35,1,1.0,25.0,0,66,0.027,0.3788,0.6098,0.5433,0.484,-24.85,-23.7,0.4308
ETHUSDT,4h,day,0.25,0.0,0.5,crowd+oi,0.35,1,2.0,100.0,0,62,0.025,0.2742,0.7556,0.698,0.6464,-21.92,-17.7,0.5998
ETHUSDT,4h,day,0.25,1.5,1.0,none,0.1,0,0.0,25.0,0,980,0.403,0.4316,0.631,0.518,0.4271,-375.43,-354.1,0.3541
ETHUSDT,4h,day,0.25,1.5,1.0,none,0.1,1,1.0,100.0,0,900,0.37,0.4744,0.9044,0.7887,0.6874,-171.4,-168.6,0.598
ETHUSDT,4h,day,0.25,1.5,1.0,none,0.1,2,0.0,25.0,0,436,0.179,0.1284,1.3827,1.2566,1.1503,-96.81,67.3,1.0593
ETHUSDT,4h,day,0.25,1.5,1.0,none,0.35,0,0.0,100.0,0,889,0.365,0.4871,0.5701,0.4783,0.401,-283.42,-282.4,0.3366
ETHUSDT,4h,day,0.25,1.5,1.0,none,0.35,1,2.0,25.0,0,637,0.262,0.3297,0.9621,0.8786,0.8042,-104.69,-93.6,0.7374
ETHUSDT,4h,day,0.25,1.5,1.0,none,0.35,2,0.0,100.0,0,369,0.152,0.1518,1.3071,1.2206,1.1438,-53.2,50.3,1.0751
ETHUSDT,4h,day,0.25,1.5,1.0,oi,0.1,1,1.0,25.0,0,361,0.148,0.4654,0.8705,0.7168,0.5886,-96.58,-95.2,0.4801
ETHUSDT,4h,day,0.25,1.5,1.0,oi,0.1,1,2.0,100.0,0,263,0.108,0.327,0.9752,0.8705,0.78,-58.84,-44.9,0.7011
ETHUSDT,4h,day,0.25,1.5,1.0,oi,0.35,0,0.0,25.0,0,334,0.137,0.4491,0.6947,0.5762,0.4792,-114.3,-99.5,0.3992
ETHUSDT,4h,day,0.25,1.5,1.0,oi,0.35,1,1.0,100.0,0,320,0.131,0.4875,0.9512,0.8333,0.7293,-51.22,-50.3,0.6369
ETHUSDT,4h,day,0.25,1.5,1.0,oi,0.35,2,0.0,25.0,0,206,0.085,0.1408,1.3453,1.2367,1.1429,-47.16,29.3,1.0611
ETHUSDT,4h,day,0.25,1.5,1.0,flow,0.1,0,0.0,100.0,0,545,0.224,0.5211,0.6782,0.5635,0.4672,-148.76,-145.0,0.3877
ETHUSDT,4h,day,0.25,1.5,1.0,flow,0.1,1,2.0,25.0,0,479,0.197,0.3299,0.9749,0.875,0.7877,-89.92,-77.7,0.7108
ETHUSDT,4h,day,0.25,1.5,1.0,flow,0.1,2,0.0,100.0,0,281,0.115,0.1423,1.5202,1.4134,1.3195,-67.23,86.9,1.2363
ETHUSDT,4h,day,0.25,1.5,1.0,flow,0.35,1,1.0,25.0,0,539,0.221,0.5158,1.0688,0.9554,0.8535,-61.2,-42.4,0.7613
ETHUSDT,4h,day,0.25,1.5,1.0,flow,0.35,1,2.0,100.0,0,399,0.164,0.3409,1.0103,0.9341,0.8652,-61.07,-38.9,0.8025
ETHUSDT,4h,day,0.25,1.5,1.0,crowd,0.1,0,0.0,25.0,0,183,0.075,0.3934,0.4794,0.3799,0.3047,-87.66,-87.4,0.247
