symbol,tf,risk,fit_pf,pf_oos,pf_all,trades_all,trades_oos,tpd,total_return,cagr,max_dd,sharpe,pass_rate,fail_max,fail_daily,open,median_days_pass,p25_days_pass,anchor_hour,anchor_minute,mode,fill_mode,band_k,stop_mode,stop_k,target_mode,rr,max_hold_bars,min_rvol,min_atr_rank,max_atr_rank,warmup_bars
NZDUSD,1h,0.01,1.592,0.643,1.167,243,97,0.222,0.2073,0.0649,-0.1701,0.61,0.5753,0.3761,0.0,0.0486,114.0,57.0,-1,96,1,1,2.0,1,2.0,3,2.0,0,0.0,0.699999988079071,0.0,2
NZDUSD,1h,0.015,1.592,0.643,1.167,243,97,0.222,0.311,0.0946,-0.2208,0.61,0.537,0.2657,0.1684,0.029,67.0,32.0,-1,96,1,1,2.0,1,2.0,3,2.0,0,0.0,0.699999988079071,0.0,2
NZDUSD,1h,0.02,1.592,0.643,1.167,243,97,0.222,0.4147,0.1228,-0.2595,0.61,0.3985,0.2002,0.3732,0.0281,30.0,21.0,-1,96,1,1,2.0,1,2.0,3,2.0,0,0.0,0.699999988079071,0.0,2
NZDUSD,1h,0.0025,1.563,0.741,1.198,229,93,0.209,0.0599,0.0196,-0.0438,0.59,0.0,0.0,0.0,1.0,,,-1,96,1,1,2.0,1,2.0,2,0.0,0,0.0,0.699999988079071,0.0,2
NZDUSD,1h,0.005,1.563,0.741,1.198,229,93,0.209,0.1198,0.0385,-0.0798,0.59,0.5014,0.2142,0.0,0.2844,281.5,184.75,-1,96,1,1,2.0,1,2.0,2,0.0,0,0.0,0.699999988079071,0.0,2
NZDUSD,1h,0.0075,1.563,0.741,1.198,229,93,0.209,0.1797,0.0567,-0.1099,0.59,0.565,0.348,0.0,0.087,172.0,118.75,-1,96,1,1,2.0,1,2.0,2,0.0,0,0.0,0.699999988079071,0.0,2
NZDUSD,1h,0.01,1.563,0.741,1.198,229,93,0.209,0.2396,0.0744,-0.1355,0.59,0.5734,0.3779,0.0,0.0486,111.0,60.0,-1,96,1,1,2.0,1,2.0,2,0.0,0,0.0,0.699999988079071,0.0,2
NZDUSD,1h,0.015,1.563,0.741,1.198,229,93,0.209,0.3595,0.108,-0.1767,0.59,0.5248,0.3686,0.0776,0.029,47.0,28.0,-1,96,1,1,2.0,1,2.0,2,0.0,0,0.0,0.699999988079071,0.0,2
NZDUSD,1h,0.02,1.563,0.741,1.198,229,93,0.209,0.4793,0.1397,-0.2083,0.59,0.4537,0.2329,0.2853,0.0281,35.0,23.0,-1,96,1,1,2.0,1,2.0,2,0.0,0,0.0,0.699999988079071,0.0,2
NZDUSD,30m,0.0025,1.165,1.06,1.169,294,107,0.269,0.08,0.026,-0.0274,0.67,0.0,0.0,0.0,1.0,,,-1,192,4,1,2.0,1,2.0,3,3.0,0,0.0,0.5,0.0,4
NZDUSD,30m,0.005,1.165,1.06,1.169,294,107,0.269,0.1599,0.0508,-0.0521,0.67,0.4816,0.0,0.0,0.5184,228.0,155.0,-1,192,4,1,2.0,1,2.0,3,3.0,0,0.0,0.5,0.0,4
NZDUSD,30m,0.0075,1.165,1.06,1.169,294,107,0.269,0.2399,0.0744,-0.076,0.67,0.4476,0.3346,0.0,0.2178,95.0,61.5,-1,192,4,1,2.0,1,2.0,3,3.0,0,0.0,0.5,0.0,4
NZDUSD,30m,0.01,1.165,1.06,1.169,294,107,0.269,0.3199,0.0971,-0.0986,0.67,0.455,0.3667,0.0,0.1783,68.0,50.0,-1,192,4,1,2.0,1,2.0,3,3.0,0,0.0,0.5,0.0,4
NZDUSD,30m,0.015,1.165,1.06,1.169,294,107,0.269,0.4798,0.1398,-0.1404,0.67,0.4421,0.3704,0.08,0.1075,45.0,29.0,-1,192,4,1,2.0,1,2.0,3,3.0,0,0.0,0.5,0.0,4
NZDUSD,30m,0.02,1.165,1.06,1.169,294,107,0.269,0.6398,0.1795,-0.1782,0.67,0.3364,0.1075,0.5331,0.023,36.5,21.0,-1,192,4,1,2.0,1,2.0,3,3.0,0,0.0,0.5,0.0,4
NZDUSD,4h,0.0025,1.679,1.09,1.436,151,70,0.138,0.054,0.0177,-0.0089,1.05,0.0,0.0,0.0,1.0,,,-1,24,1,1,2.0,1,2.0,2,0.0,0,0.0,0.5,0.0,2
NZDUSD,4h,0.005,1.679,1.09,1.436,151,70,0.138,0.108,0.0348,-0.0169,1.05,0.0,0.0,0.0,1.0,,,-1,24,1,1,2.0,1,2.0,2,0.0,0,0.0,0.5,0.0,2
NZDUSD,4h,0.0075,1.679,1.09,1.436,151,70,0.138,0.162,0.0514,-0.0243,1.05,0.1478,0.0,0.0,0.8522,331.0,319.5,-1,24,1,1,2.0,1,2.0,2,0.0,0,0.0,0.5,0.0,2
NZDUSD,4h,0.01,1.679,1.09,1.436,151,70,0.138,0.216,0.0675,-0.0313,1.05,0.3785,0.0,0.0,0.6215,276.0,187.0,-1,24,1,1,2.0,1,2.0,2,0.0,0,0.0,0.5,0.0,2
NZDUSD,4h,0.015,1.679,1.09,1.436,151,70,0.138,0.324,0.0982,-0.0444,1.05,0.714,0.0,0.0,0.286,204.0,109.0,-1,24,1,1,2.0,1,2.0,2,0.0,0,0.0,0.5,0.0,2
NZDUSD,4h,0.02,1.679,1.09,1.436,151,70,0.138,0.432,0.1274,-0.0564,1.05,0.775,0.0,0.041,0.184,192.0,81.0,-1,24,1,1,2.0,1,2.0,2,0.0,0,0.0,0.5,0.0,2
NZDUSD,4h,0.0025,1.557,0.671,1.175,151,60,0.138,0.057,0.0187,-0.0475,0.4,0.0596,0.0,0.0,0.9404,310.0,295.5,-1,24,1,1,2.0,0,0.5,0,0.0,3,1.5,0.0,0.0,2
NZDUSD,4h,0.005,1.557,0.671,1.175,151,60,0.138,0.114,0.0367,-0.0864,0.4,0.3091,0.4606,0.0,0.2303,165.0,97.25,-1,24,1,1,2.0,0,0.5,0,0.0,3,1.5,0.0,0.0,2
NZDUSD,4h,0.0075,1.557,0.671,1.175,151,60,0.138,0.1709,0.0541,-0.1189,0.4,0.4404,0.4485,0.0,0.1111,102.5,54.0,-1,24,1,1,2.0,0,0.5,0,0.0,3,1.5,0.0,0.0,2
NZDUSD,4h,0.01,1.557,0.671,1.175,151,60,0.138,0.2279,0.071,-0.1465,0.4,0.503,0.4606,0.0,0.0364,88.0,51.0,-1,24,1,1,2.0,0,0.5,0,0.0,3,1.5,0.0,0.0,2
NZDUSD,4h,0.015,1.557,0.671,1.175,151,60,0.138,0.3419,0.1032,-0.1907,0.4,0.2414,0.6939,0.0354,0.0293,51.0,35.0,-1,24,1,1,2.0,0,0.5,0,0.0,3,1.5,0.0,0.0,2
NZDUSD,4h,0.02,1.557,0.671,1.175,151,60,0.138,0.4559,0.1336,-0.2245,0.4,0.2909,0.5343,0.1657,0.0091,52.0,38.0,-1,24,1,1,2.0,0,0.5,0,0.0,3,1.5,0.0,0.0,2
NZDUSD,4h,0.0025,1.52,0.794,1.331,158,71,0.144,0.0411,0.0135,-0.0104,0.96,0.0,0.0,0.0,1.0,,,-1,24,1,1,2.0,1,2.0,3,1.0,0,0.0,0.5,0.0,2
NZDUSD,4h,0.005,1.52,0.794,1.331,158,71,0.144,0.0822,0.0267,-0.0201,0.96,0.0,0.0,0.0,1.0,,,-1,24,1,1,2.0,1,2.0,3,1.0,0,0.0,0.5,0.0,2
NZDUSD,4h,0.0075,1.52,0.794,1.331,158,71,0.144,0.1233,0.0396,-0.0292,0.96,0.0629,0.0,0.0,0.9371,345.0,314.25,-1,24,1,1,2.0,1,2.0,3,1.0,0,0.0,0.5,0.0,2
NZDUSD,4h,0.01,1.52,0.794,1.331,158,71,0.144,0.1643,0.0521,-0.0379,0.96,0.1973,0.0,0.0,0.8027,320.0,278.0,-1,24,1,1,2.0,1,2.0,3,1.0,0,0.0,0.5,0.0,2
NZDUSD,4h,0.015,1.52,0.794,1.331,158,71,0.144,0.2465,0.0763,-0.0538,0.96,0.6883,0.0,0.0,0.3117,263.5,159.25,-1,24,1,1,2.0,1,2.0,3,1.0,0,0.0,0.5,0.0,2
NZDUSD,4h,0.02,1.52,0.794,1.331,158,71,0.144,0.3287,0.0995,-0.068,0.96,0.7064,0.1163,0.0667,0.1106,178.0,105.0,-1,24,1,1,2.0,1,2.0,3,1.0,0,0.0,0.5,0.0,2
USDCAD,1h,0.0025,1.547,0.714,1.282,180,48,0.165,0.0449,0.0148,-0.0164,0.93,0.0,0.0,0.0,1.0,,,-1,96,3,1,1.5,1,2.0,3,1.0,12,1.5,0.0,0.0,2
USDCAD,1h,0.005,1.547,0.714,1.282,180,48,0.165,0.0898,0.0291,-0.031,0.93,0.0,0.0,0.0,1.0,,,-1,96,3,1,1.5,1,2.0,3,1.0,12,1.5,0.0,0.0,2
USDCAD,1h,0.0075,1.547,0.714,1.282,180,48,0.165,0.1347,0.0431,-0.0441,0.93,0.3522,0.0,0.0,0.6478,330.0,293.0,-1,96,3,1,1.5,1,2.0,3,1.0,12,1.5,0.0,0.0,2
USDCAD,1h,0.01,1.547,0.714,1.282,180,48,0.165,0.1796,0.0567,-0.0559,0.93,0.4882,0.0,0.0,0.5118,237.0,208.0,-1,96,3,1,1.5,1,2.0,3,1.0,12,1.5,0.0,0.0,2
USDCAD,1h,0.015,1.547,0.714,1.282,180,48,0.165,0.2695,0.0829,-0.0765,0.93,0.5392,0.3041,0.0,0.1568,142.0,109.5,-1,96,3,1,1.5,1,2.0,3,1.0,12,1.5,0.0,0.0,2
USDCAD,1h,0.02,1.547,0.714,1.282,180,48,0.165,0.3593,0.1079,-0.0937,0.93,0.5307,0.3749,0.0,0.0944,73.5,54.0,-1,96,3,1,1.5,1,2.0,3,1.0,12,1.5,0.0,0.0,2
USDCAD,1h,0.0025,1.516,0.743,1.224,179,48,0.164,0.0407,0.0134,-0.0281,0.63,0.0,0.0,0.0,1.0,,,-1,96,3,1,1.5,1,2.0,0,0.0,12,1.5,0.0,0.0,2
USDCAD,1h,0.005,1.516,0.743,1.224,179,48,0.164,0.0815,0.0265,-0.053,0.63,0.0538,0.0,0.0,0.9462,342.0,330.0,-1,96,3,1,1.5,1,2.0,0,0.0,12,1.5,0.0,0.0,2
USDCAD,1h,0.0075,1.516,0.743,1.224,179,48,0.164,0.1222,0.0392,-0.0754,0.63,0.2736,0.2283,0.0,0.4981,298.5,265.25,-1,96,3,1,1.5,1,2.0,0,0.0,12,1.5,0.0,0.0,2
USDCAD,1h,0.01,1.516,0.743,1.224,179,48,0.164,0.1629,0.0517,-0.0956,0.63,0.4066,0.2726,0.0,0.3208,172.0,119.0,-1,96,3,1,1.5,1,2.0,0,0.0,12,1.5,0.0,0.0,2
USDCAD,1h,0.015,1.516,0.743,1.224,179,48,0.164,0.2444,0.0757,-0.1305,0.63,0.5104,0.3283,0.0,0.1613,109.0,55.0,-1,96,3,1,1.5,1,2.0,0,0.0,12,1.5,0.0,0.0,2
USDCAD,1h,0.02,1.516,0.743,1.224,179,48,0.164,0.3258,0.0987,-0.1596,0.63,0.4783,0.4028,0.0236,0.0953,66.0,39.5,-1,96,3,1,1.5,1,2.0,0,0.0,12,1.5,0.0,0.0,2
USDCAD,1h,0.0025,1.465,1.057,1.278,170,49,0.155,0.0847,0.0275,-0.0394,0.62,0.0,0.0,0.0,1.0,,,-1,96,3,1,1.5,0,1.0,0,0.0,0,1.5,0.0,0.0,2
USDCAD,1h,0.005,1.465,1.057,1.278,170,49,0.155,0.1694,0.0536,-0.0724,0.62,0.1847,0.1932,0.0,0.6221,176.0,130.75,-1,96,3,1,1.5,0,1.0,0,0.0,0,1.5,0.0,0.0,2
USDCAD,1h,0.0075,1.465,1.057,1.278,170,49,0.155,0.2542,0.0785,-0.1004,0.62,0.3252,0.509,0.0,0.1659,83.0,41.0,-1,96,3,1,1.5,0,1.0,0,0.0,0,1.5,0.0,0.0,2
USDCAD,1h,0.01,1.465,1.057,1.278,170,49,0.155,0.3389,0.1023,-0.1246,0.62,0.3016,0.5533,0.0,0.1451,60.0,34.0,-1,96,3,1,1.5,0,1.0,0,0.0,0,1.5,0.0,0.0,2
USDCAD,1h,0.015,1.465,1.057,1.278,170,49,0.155,0.5083,0.1471,-0.164,0.62,0.4241,0.3751,0.1046,0.0961,51.0,33.25,-1,96,3,1,1.5,0,1.0,0,0.0,0,1.5,0.0,0.0,2
USDCAD,1h,0.02,1.465,1.057,1.278,170,49,0.155,0.6778,0.1886,-0.1948,0.62,0.295,0.3233,0.3025,0.0792,33.0,26.0,-1,96,3,1,1.5,0,1.0,0,0.0,0,1.5,0.0,0.0,2
USDCAD,4h,0.0025,1.113,0.733,1.151,162,51,0.148,0.0263,0.0087,-0.0187,0.44,0.0,0.0,0.0,1.0,,,-1,24,2,1,2.0,1,2.0,3,2.0,0,0.0,0.0,0.5,2
USDCAD,4h,0.005,1.113,0.733,1.151,162,51,0.148,0.0525,0.0172,-0.0366,0.44,0.0,0.0,0.0,1.0,,,-1,24,2,1,2.0,1,2.0,3,2.0,0,0.0,0.0,0.5,2
USDCAD,4h,0.0075,1.113,0.733,1.151,162,51,0.148,0.0788,0.0257,-0.0537,0.44,0.0,0.0,0.0,1.0,,,-1,24,2,1,2.0,1,2.0,3,2.0,0,0.0,0.0,0.5,2
USDCAD,4h,0.01,1.113,0.733,1.151,162,51,0.148,0.1051,0.0339,-0.0701,0.44,0.1423,0.0,0.0,0.8577,330.5,287.0,-1,24,2,1,2.0,1,2.0,3,2.0,0,0.0,0.0,0.5,2
USDCAD,4h,0.015,1.113,0.733,1.151,162,51,0.148,0.1576,0.0501,-0.101,0.44,0.3364,0.3364,0.0,0.3272,193.5,107.75,-1,24,2,1,2.0,1,2.0,3,2.0,0,0.0,0.0,0.5,2
USDCAD,4h,0.02,1.113,0.733,1.151,162,51,0.148,0.2102,0.0658,-0.1294,0.44,0.3872,0.512,0.0,0.1007,135.0,53.0,-1,24,2,1,2.0,1,2.0,3,2.0,0,0.0,0.0,0.5,2
USDCHF,15m,0.0025,1.555,0.487,1.206,188,71,0.172,0.0708,0.0231,-0.0581,0.48,0.3157,0.0,0.0,0.6843,252.0,181.75,-1,384,3,1,2.0,1,2.0,0,0.0,0,0.0,0.699999988079071,0.0,8
USDCHF,15m,0.005,1.555,0.487,1.206,188,71,0.172,0.1415,0.0452,-0.1054,0.48,0.4513,0.3166,0.0,0.2321,134.0,66.0,-1,384,3,1,2.0,1,2.0,0,0.0,0,0.0,0.699999988079071,0.0,8
USDCHF,15m,0.0075,1.555,0.487,1.206,188,71,0.172,0.2123,0.0664,-0.1448,0.48,0.5357,0.3036,0.0,0.1606,105.0,49.0,-1,384,3,1,2.0,1,2.0,0,0.0,0,0.0,0.699999988079071,0.0,8
USDCHF,15m,0.01,1.555,0.487,1.206,188,71,0.172,0.2831,0.0868,-0.1887,0.48,0.468,0.3974,0.0,0.1346,53.0,38.0,-1,384,3,1,2.0,1,2.0,0,0.0,0,0.0,0.699999988079071,0.0,8
USDCHF,15m,0.015,1.555,0.487,1.206,188,71,0.172,0.4246,0.1254,-0.275,0.48,0.3575,0.4318,0.1903,0.0204,45.0,34.0,-1,384,3,1,2.0,1,2.0,0,0.0,0,0.0,0.699999988079071,0.0,8
USDCHF,15m,0.02,1.555,0.487,1.206,188,71,0.172,0.5661,0.1616,-0.3565,0.48,0.2581,0.2071,0.5153,0.0195,38.0,29.0,-1,384,3,1,2.0,1,2.0,0,0.0,0,0.0,0.699999988079071,0.0,8
USDCHF,1h,0.0025,1.515,1.159,1.341,161,52,0.147,0.1095,0.0353,-0.0543,0.7,0.1451,0.0,0.0,0.8549,279.5,179.25,-1,96,3,1,1.5,1,1.0,0,0.0,0,1.5,0.0,0.0,2
USDCHF,1h,0.005,1.515,1.159,1.341,161,52,0.147,0.219,0.0683,-0.0983,0.7,0.5137,0.1989,0.0,0.2875,148.0,73.0,-1,96,3,1,1.5,1,1.0,0,0.0,0,1.5,0.0,0.0,2
USDCHF,1h,0.0075,1.515,1.159,1.341,161,52,0.147,0.3285,0.0995,-0.1346,0.7,0.3459,0.5306,0.0,0.1235,63.0,46.0,-1,96,3,1,1.5,1,1.0,0,0.0,0,1.5,0.0,0.0,2
USDCHF,1h,0.01,1.515,1.159,1.341,161,52,0.147,0.438,0.1289,-0.1652,0.7,0.3855,0.491,0.0,0.1235,50.0,42.0,-1,96,3,1,1.5,1,1.0,0,0.0,0,1.5,0.0,0.0,2
USDCHF,1h,0.015,1.515,1.159,1.341,161,52,0.147,0.657,0.1836,-0.2137,0.7,0.4449,0.442,0.0622,0.0509,45.0,37.0,-1,96,3,1,1.5,1,1.0,0,0.0,0,1.5,0.0,0.0,2
USDCHF,1h,0.02,1.515,1.159,1.341,161,52,0.147,0.876,0.2337,-0.2504,0.7,0.2922,0.2696,0.3959,0.0424,38.0,31.0,-1,96,3,1,1.5,1,1.0,0,0.0,0,1.5,0.0,0.0,2
USDCHF,1h,0.0025,1.303,1.507,1.395,303,101,0.277,0.1482,0.0472,-0.0337,1.23,0.1152,0.0,0.0,0.8848,359.0,340.0,-1,96,2,1,2.0,0,1.0,0,0.0,12,1.5,0.0,0.0,2
USDCHF,1h,0.005,1.303,1.507,1.395,303,101,0.277,0.2964,0.0905,-0.0641,1.23,0.5899,0.0,0.0,0.4101,186.5,120.25,-1,96,2,1,2.0,0,1.0,0,0.0,12,1.5,0.0,0.0,2
USDCHF,1h,0.0075,1.303,1.507,1.395,303,101,0.277,0.4446,0.1307,-0.0918,1.23,0.6423,0.236,0.0,0.1217,107.5,63.25,-1,96,2,1,2.0,0,1.0,0,0.0,12,1.5,0.0,0.0,2
USDCHF,1h,0.01,1.303,1.507,1.395,303,101,0.277,0.5928,0.1681,-0.117,1.23,0.7388,0.2247,0.0,0.0365,82.0,42.0,-1,96,2,1,2.0,0,1.0,0,0.0,12,1.5,0.0,0.0,2
USDCHF,1h,0.015,1.303,1.507,1.395,303,101,0.277,0.8891,0.2366,-0.1614,1.23,0.5749,0.3998,0.0,0.0253,42.0,29.0,-1,96,2,1,2.0,0,1.0,0,0.0,12,1.5,0.0,0.0,2
USDCHF,1h,0.02,1.303,1.507,1.395,303,101,0.277,1.1855,0.2983,-0.1993,1.23,0.4841,0.3146,0.1929,0.0084,30.0,24.0,-1,96,2,1,2.0,0,1.0,0,0.0,12,1.5,0.0,0.0,2
USDCHF,1h,0.0025,1.295,1.517,1.393,215,69,0.197,0.1405,0.0449,-0.0461,0.96,0.0132,0.0,0.0,0.9868,397.0,394.25,-1,96,2,1,2.5,0,0.5,0,0.0,4,1.5,0.0,0.0,2
USDCHF,1h,0.005,1.295,1.517,1.393,215,69,0.197,0.281,0.0862,-0.0869,0.96,0.5712,0.2451,0.0,0.1838,202.0,106.25,-1,96,2,1,2.5,0,0.5,0,0.0,4,1.5,0.0,0.0,2
USDCHF,1h,0.0075,1.295,1.517,1.393,215,69,0.197,0.4216,0.1246,-0.1231,0.96,0.6805,0.1857,0.0,0.1338,125.0,65.0,-1,96,2,1,2.5,0,0.5,0,0.0,4,1.5,0.0,0.0,2
USDCHF,1h,0.01,1.295,1.517,1.393,215,69,0.197,0.5621,0.1606,-0.1556,0.96,0.656,0.2941,0.0,0.05,70.0,44.0,-1,96,2,1,2.5,0,0.5,0,0.0,4,1.5,0.0,0.0,2
USDCHF,1h,0.015,1.295,1.517,1.393,215,69,0.197,0.8431,0.2265,-0.2113,0.96,0.5061,0.4411,0.0254,0.0273,40.0,32.0,-1,96,2,1,2.5,0,0.5,0,0.0,4,1.5,0.0,0.0,2
USDCHF,1h,0.02,1.295,1.517,1.393,215,69,0.197,1.1242,0.286,-0.2573,0.96,0.3308,0.2554,0.4034,0.0104,34.0,29.0,-1,96,2,1,2.5,0,0.5,0,0.0,4,1.5,0.0,0.0,2
USDCHF,30m,0.0025,1.37,1.028,1.346,181,65,0.165,0.1024,0.0331,-0.0535,0.77,0.076,0.0,0.0,0.924,181.0,161.0,-1,192,3,1,1.5,0,1.0,0,0.0,0,1.5,0.0,0.0,4
USDCHF,30m,0.005,1.37,1.028,1.346,181,65,0.165,0.2048,0.0642,-0.0998,0.77,0.6989,0.122,0.0,0.1792,196.0,96.0,-1,192,3,1,1.5,0,1.0,0,0.0,0,1.5,0.0,0.0,4
USDCHF,30m,0.0075,1.37,1.028,1.346,181,65,0.165,0.3072,0.0936,-0.1402,0.77,0.6726,0.2814,0.0,0.046,95.0,61.0,-1,192,3,1,1.5,0,1.0,0,0.0,0,1.5,0.0,0.0,4
USDCHF,30m,0.01,1.37,1.028,1.346,181,65,0.165,0.4096,0.1215,-0.1758,0.77,0.6407,0.3246,0.0,0.0347,71.0,41.0,-1,192,3,1,1.5,0,1.0,0,0.0,0,1.5,0.0,0.0,4
USDCHF,30m,0.015,1.37,1.028,1.346,181,65,0.165,0.6145,0.1734,-0.2357,0.77,0.5319,0.3818,0.0732,0.0131,42.0,31.0,-1,192,3,1,1.5,0,1.0,0,0.0,0,1.5,0.0,0.0,4
USDCHF,30m,0.02,1.37,1.028,1.346,181,65,0.165,0.8193,0.2212,-0.2841,0.77,0.4934,0.2917,0.2017,0.0131,38.0,28.0,-1,192,3,1,1.5,0,1.0,0,0.0,0,1.5,0.0,0.0,4
USDCHF,30m,0.0025,1.262,1.168,1.214,185,64,0.169,0.0682,0.0223,-0.0431,0.56,0.0,0.0,0.0,1.0,,,-1,192,3,1,1.5,1,2.0,0,0.0,0,1.5,0.0,0.0,4
USDCHF,30m,0.005,1.262,1.168,1.214,185,64,0.169,0.1365,0.0436,-0.0834,0.56,0.4071,0.1904,0.0,0.4024,177.0,99.25,-1,192,3,1,1.5,1,2.0,0,0.0,0,1.5,0.0,0.0,4
USDCHF,30m,0.0075,1.262,1.168,1.214,185,64,0.169,0.2047,0.0641,-0.1213,0.56,0.4268,0.5291,0.0,0.0441,82.0,51.0,-1,192,3,1,1.5,1,2.0,0,0.0,0,1.5,0.0,0.0,4
USDCHF,30m,0.01,1.262,1.168,1.214,185,64,0.169,0.2729,0.0839,-0.1569,0.56,0.515,0.4503,0.0,0.0347,63.0,43.0,-1,192,3,1,1.5,1,2.0,0,0.0,0,1.5,0.0,0.0,4
USDCHF,30m,0.015,1.262,1.168,1.214,185,64,0.169,0.4094,0.1214,-0.222,0.56,0.4531,0.4887,0.0235,0.0347,45.0,32.0,-1,192,3,1,1.5,1,2.0,0,0.0,0,1.5,0.0,0.0,4
USDCHF,30m,0.02,1.262,1.168,1.214,185,64,0.169,0.5458,0.1565,-0.2803,0.56,0.4587,0.2355,0.2927,0.0131,38.0,30.0,-1,192,3,1,1.5,1,2.0,0,0.0,0,1.5,0.0,0.0,4
USDCHF,30m,0.0025,1.238,1.066,1.245,154,51,0.141,0.0612,0.02,-0.0419,0.58,0.0,0.0,0.0,1.0,,,-1,192,3,1,2.0,1,2.0,0,0.0,0,1.5,0.0,0.0,4
USDCHF,30m,0.005,1.238,1.066,1.245,154,51,0.141,0.1225,0.0393,-0.0808,0.58,0.2289,0.2589,0.0,0.5122,121.5,87.0,-1,192,3,1,2.0,1,2.0,0,0.0,0,1.5,0.0,0.0,4
USDCHF,30m,0.0075,1.238,1.066,1.245,154,51,0.141,0.1837,0.0579,-0.1171,0.58,0.3133,0.5779,0.0,0.1088,89.0,59.0,-1,192,3,1,2.0,1,2.0,0,0.0,0,1.5,0.0,0.0,4
USDCHF,30m,0.01,1.238,1.066,1.245,154,51,0.141,0.2449,0.0759,-0.151,0.58,0.4428,0.5225,0.0,0.0347,83.0,50.0,-1,192,3,1,2.0,1,2.0,0,0.0,0,1.5,0.0,0.0,4
USDCHF,30m,0.015,1.238,1.066,1.245,154,51,0.141,0.3674,0.1101,-0.2127,0.58,0.3799,0.5619,0.0235,0.0347,51.0,38.0,-1,192,3,1,2.0,1,2.0,0,0.0,0,1.5,0.0,0.0,4
USDCHF,30m,0.02,1.238,1.066,1.245,154,51,0.141,0.4898,0.1424,-0.2673,0.58,0.3771,0.3593,0.2289,0.0347,45.0,36.0,-1,192,3,1,2.0,1,2.0,0,0.0,0,1.5,0.0,0.0,4
USDCHF,4h,0.0025,1.425,0.732,1.27,179,59,0.164,0.0765,0.0249,-0.0289,0.8,0.0,0.0,0.0,1.0,,,-1,24,4,1,2.0,1,1.0,3,3.0,0,0.0,0.0,0.5,2
USDCHF,4h,0.005,1.425,0.732,1.27,179,59,0.164,0.1531,0.0487,-0.0529,0.8,0.2288,0.0,0.0,0.7712,344.0,229.75,-1,24,4,1,2.0,1,1.0,3,3.0,0,0.0,0.0,0.5,2
USDCHF,4h,0.0075,1.425,0.732,1.27,179,59,0.164,0.2296,0.0714,-0.0732,0.8,0.6227,0.1614,0.0,0.2159,224.0,145.5,-1,24,4,1,2.0,1,1.0,3,3.0,0,0.0,0.0,0.5,2
USDCHF,4h,0.01,1.425,0.732,1.27,179,59,0.164,0.3061,0.0933,-0.0905,0.8,0.7675,0.1411,0.0,0.0913,150.0,92.0,-1,24,4,1,2.0,1,1.0,3,3.0,0,0.0,0.0,0.5,2
USDCHF,4h,0.015,1.425,0.732,1.27,179,59,0.164,0.4592,0.1345,-0.1187,0.8,0.5415,0.4308,0.0,0.0277,71.0,38.5,-1,24,4,1,2.0,1,1.0,3,3.0,0,0.0,0.0,0.5,2
USDCHF,4h,0.02,1.425,0.732,1.27,179,59,0.164,0.6122,0.1729,-0.1406,0.8,0.3782,0.5397,0.072,0.0101,40.5,32.0,-1,24,4,1,2.0,1,1.0,3,3.0,0,0.0,0.0,0.5,2
USDCHF,4h,0.0025,1.386,0.719,1.188,223,83,0.204,0.05,0.0164,-0.0325,0.6,0.0,0.0,0.0,1.0,,,-1,24,1,1,1.5,1,2.0,3,3.0,0,0.0,0.0,0.5,2
USDCHF,4h,0.005,1.386,0.719,1.188,223,83,0.204,0.0999,0.0323,-0.0614,0.6,0.3385,0.0,0.0,0.6615,266.0,227.0,-1,24,1,1,1.5,1,2.0,3,3.0,0,0.0,0.0,0.5,2
USDCHF,4h,0.0075,1.386,0.719,1.188,223,83,0.204,0.1499,0.0477,-0.0872,0.6,0.4312,0.2972,0.0,0.2716,183.0,135.0,-1,24,1,1,1.5,1,2.0,3,3.0,0,0.0,0.0,0.5,2
USDCHF,4h,0.01,1.386,0.719,1.188,223,83,0.204,0.1999,0.0627,-0.1104,0.6,0.533,0.3229,0.0,0.144,136.0,97.0,-1,24,1,1,1.5,1,2.0,3,3.0,0,0.0,0.0,0.5,2
USDCHF,4h,0.015,1.386,0.719,1.188,223,83,0.204,0.2998,0.0915,-0.1541,0.6,0.5743,0.3477,0.0,0.078,75.0,49.0,-1,24,1,1,1.5,1,2.0,3,3.0,0,0.0,0.0,0.5,2
USDCHF,4h,0.02,1.386,0.719,1.188,223,83,0.204,0.3997,0.1188,-0.202,0.6,0.5505,0.2541,0.1468,0.0486,55.0,35.0,-1,24,1,1,1.5,1,2.0,3,3.0,0,0.0,0.0,0.5,2
USDCHF,4h,0.0025,1.356,0.611,1.179,219,81,0.2,0.047,0.0155,-0.0355,0.55,0.0,0.0,0.0,1.0,,,-1,24,1,1,1.5,1,2.0,0,0.0,0,0.0,0.0,0.5,2
USDCHF,4h,0.005,1.356,0.611,1.179,219,81,0.2,0.0941,0.0305,-0.0674,0.55,0.278,0.0,0.0,0.722,296.0,251.5,-1,24,1,1,1.5,1,2.0,0,0.0,0,0.0,0.0,0.5,2
USDCHF,4h,0.0075,1.356,0.611,1.179,219,81,0.2,0.1411,0.0451,-0.0963,0.55,0.445,0.2954,0.0,0.2596,182.0,134.0,-1,24,1,1,1.5,1,2.0,0,0.0,0,0.0,0.0,0.5,2
USDCHF,4h,0.01,1.356,0.611,1.179,219,81,0.2,0.1882,0.0593,-0.1225,0.55,0.5789,0.3229,0.0,0.0982,141.0,99.0,-1,24,1,1,1.5,1,2.0,0,0.0,0,0.0,0.0,0.5,2
