symbol,tf,quarter,floor,topn,selector,train_pf_2x,train_trades,n_eligible,test_trades,test_pf,test_pf_2x,test_total_r,test_tpd,test_win,anchor_hour,anchor_minute,mode,fill_mode,band_k,stop_mode,stop_k,target_mode,rr,max_hold_bars,min_rvol,min_atr_rank,max_atr_rank,warmup_bars,min_risk_bps,filter,train_pf
XAGUSD,1h,2024-09-01,30,1,train_pf_2x,2.168,40,13278,14,0.95,0.886,-0.528,0.157,0.2857,-1,96,2,1,2.5,0,1.0,0,0.0,0,2.0,0.0,0.0,2,5.0,rvol>2.0,2.168
XAGUSD,1h,2024-09-01,30,10,train_pf_2x,2.168,40,13278,137,1.338,1.24,3.211,1.54,0.3285,-1,96,2,1,2.5,0,1.0,0,0.0,0,2.0,0.0,0.0,2,5.0,rvol>2.0,2.168
XAGUSD,1h,2024-09-01,100,1,train_pf_2x,1.444,131,10530,44,1.879,1.401,43.253,0.495,0.2045,8,0,2,1,2.0,0,0.5,0,0.0,0,2.5,0.0,0.0,2,5.0,rvol>2.5,1.444
XAGUSD,1h,2024-09-01,100,10,train_pf_2x,1.444,131,10530,326,1.317,1.083,8.643,3.665,0.2577,8,0,2,1,2.0,0,0.5,0,0.0,0,2.5,0.0,0.0,2,5.0,rvol>2.5,1.444
XAGUSD,1h,2024-12-01,30,1,train_pf_2x,2.398,41,13251,1,inf,inf,0.437,0.011,1.0,0,0,2,1,2.5,1,1.0,0,0.0,12,2.5,0.0,0.0,2,5.0,rvol>2.5,2.398
XAGUSD,1h,2024-12-01,30,10,train_pf_2x,2.398,41,13251,23,0.805,0.638,-0.217,0.259,0.3913,0,0,2,1,2.5,1,1.0,0,0.0,12,2.5,0.0,0.0,2,5.0,rvol>2.5,2.398
XAGUSD,1h,2024-12-01,100,1,train_pf_2x,1.585,151,10683,7,1.668,1.168,4.118,0.079,0.2857,8,0,2,1,2.0,0,0.5,0,0.0,12,2.5,0.0,0.0,2,5.0,rvol>2.5,1.585
XAGUSD,1h,2024-12-01,100,10,train_pf_2x,1.585,151,10683,158,1.398,1.125,1.925,1.776,0.3608,8,0,2,1,2.0,0,0.5,0,0.0,12,2.5,0.0,0.0,2,5.0,rvol>2.5,1.585
XAGUSD,1h,2025-03-01,30,1,train_pf_2x,2.646,37,13106,6,0.428,0.388,-3.105,0.067,0.1667,0,0,2,1,2.5,1,1.0,0,0.0,12,2.5,0.0,0.0,2,5.0,rvol>2.5,2.646
XAGUSD,1h,2025-03-01,30,10,train_pf_2x,2.646,37,13106,68,0.772,0.704,-1.309,0.756,0.2206,0,0,2,1,2.5,1,1.0,0,0.0,12,2.5,0.0,0.0,2,5.0,rvol>2.5,2.646
XAGUSD,1h,2025-03-01,100,1,train_pf_2x,1.496,114,10118,23,1.079,0.912,0.783,0.256,0.4783,-1,96,4,1,2.0,1,1.0,0,0.0,4,0.0,0.7,0.0,2,5.0,ATRrank>0.7,1.496
XAGUSD,1h,2025-03-01,100,10,train_pf_2x,1.496,114,10118,396,0.546,0.434,-7.361,4.402,0.3434,-1,96,4,1,2.0,1,1.0,0,0.0,4,0.0,0.7,0.0,2,5.0,ATRrank>0.7,1.496
XAGUSD,1h,2025-06-01,30,1,train_pf_2x,2.384,30,12976,6,3.723,2.844,14.962,0.065,0.3333,0,0,2,1,2.5,0,0.5,0,0.0,4,2.5,0.0,0.0,2,5.0,rvol>2.5,2.384
XAGUSD,1h,2025-06-01,30,10,train_pf_2x,2.384,30,12976,105,1.883,1.587,5.707,1.142,0.3905,0,0,2,1,2.5,0,0.5,0,0.0,4,2.5,0.0,0.0,2,5.0,rvol>2.5,2.384
XAGUSD,1h,2025-06-01,100,1,train_pf_2x,1.598,102,9723,14,0.305,0.214,-4.358,0.152,0.2857,-1,96,4,1,2.0,1,1.0,0,0.0,4,0.0,0.7,0.0,2,5.0,ATRrank>0.7,1.598
XAGUSD,1h,2025-06-01,100,10,train_pf_2x,1.598,102,9723,185,0.648,0.5,-4.674,2.012,0.2324,-1,96,4,1,2.0,1,1.0,0,0.0,4,0.0,0.7,0.0,2,5.0,ATRrank>0.7,1.598
XAGUSD,1h,2025-09-01,30,1,train_pf_2x,4.66,34,13105,1,inf,0.0,0.036,0.011,1.0,-1,96,2,1,2.5,0,1.0,0,0.0,4,0.0,0.0,0.5,2,5.0,ATRrank<0.5,4.66
XAGUSD,1h,2025-09-01,30,10,train_pf_2x,4.66,34,13105,37,1.108,0.969,0.266,0.411,0.3784,-1,96,2,1,2.5,0,1.0,0,0.0,4,0.0,0.0,0.5,2,5.0,ATRrank<0.5,4.66
XAGUSD,1h,2025-09-01,100,1,train_pf_2x,1.657,104,9477,20,1.815,1.695,7.831,0.222,0.5,-1,96,4,1,2.0,0,1.0,0,0.0,0,0.0,0.0,0.0,2,5.0,none,1.657
XAGUSD,1h,2025-09-01,100,10,train_pf_2x,1.657,104,9477,315,1.082,0.939,1.237,3.502,0.3333,-1,96,4,1,2.0,0,1.0,0,0.0,0,0.0,0.0,0.0,2,5.0,none,1.657
XAGUSD,1h,2025-12-01,30,1,train_pf_2x,5.938,30,13038,1,inf,inf,3.014,0.011,1.0,-1,96,2,1,2.5,0,1.0,0,0.0,4,0.0,0.0,0.5,2,5.0,ATRrank<0.5,5.938
XAGUSD,1h,2025-12-01,30,10,train_pf_2x,5.938,30,13038,10,inf,inf,4.053,0.112,1.0,-1,96,2,1,2.5,0,1.0,0,0.0,4,0.0,0.0,0.5,2,5.0,ATRrank<0.5,5.938
XAGUSD,1h,2025-12-01,100,1,train_pf_2x,1.184,124,9676,33,1.29,1.19,5.191,0.371,0.3333,-1,96,2,1,2.5,0,0.5,0,0.0,4,0.0,0.0,0.0,2,5.0,none,1.184
XAGUSD,1h,2025-12-01,100,10,train_pf_2x,1.184,124,9676,432,1.301,1.231,4.541,4.856,0.4028,-1,96,2,1,2.5,0,0.5,0,0.0,4,0.0,0.0,0.0,2,5.0,none,1.184
XAGUSD,1h,2026-03-01,30,1,train_pf_2x,3.4,32,13274,1,0.0,0.0,-1.019,0.011,0.0,-1,96,2,1,2.5,0,0.5,0,0.0,0,2.5,0.0,0.0,2,5.0,rvol>2.5,3.4
XAGUSD,1h,2026-03-01,30,10,train_pf_2x,3.4,32,13274,24,1.264,1.218,0.459,0.261,0.25,-1,96,2,1,2.5,0,0.5,0,0.0,0,2.5,0.0,0.0,2,5.0,rvol>2.5,3.4
XAGUSD,1h,2026-03-01,100,1,train_pf_2x,1.52,116,10405,38,0.913,0.865,-2.804,0.413,0.1579,-1,96,4,1,2.0,0,0.5,0,0.0,0,0.0,0.5,0.0,2,5.0,ATRrank>0.5,1.52
XAGUSD,1h,2026-03-01,100,10,train_pf_2x,1.52,116,10405,235,0.587,0.556,-7.19,2.556,0.2383,-1,96,4,1,2.0,0,0.5,0,0.0,0,0.0,0.5,0.0,2,5.0,ATRrank>0.5,1.52
XAUUSD,30m,2024-09-01,30,1,train_pf_2x,4.582,30,17916,11,2.353,1.852,8.024,0.122,0.4545,13,30,3,1,2.5,1,1.0,3,3.0,24,2.5,0.0,0.0,4,3.0,rvol>2.5,4.582
XAUUSD,30m,2024-09-01,30,10,train_pf_2x,4.582,30,17916,109,2.157,1.692,7.435,1.211,0.4128,13,30,3,1,2.5,1,1.0,3,3.0,24,2.5,0.0,0.0,4,3.0,rvol>2.5,4.582
XAUUSD,30m,2024-09-01,100,1,train_pf_2x,1.374,100,15512,24,2.278,1.685,30.347,0.267,0.2917,13,30,2,1,2.0,0,0.5,0,0.0,0,2.5,0.0,0.0,4,3.0,rvol>2.5,1.374
XAUUSD,30m,2024-09-01,100,10,train_pf_2x,1.374,100,15512,361,1.647,1.403,15.032,4.012,0.2881,13,30,2,1,2.0,0,0.5,0,0.0,0,2.5,0.0,0.0,4,3.0,rvol>2.5,1.374
XAUUSD,30m,2024-12-01,30,1,train_pf_2x,3.408,39,17913,2,0.0,0.0,-3.091,0.022,0.0,13,30,3,1,2.5,1,1.0,0,0.0,24,2.5,0.0,0.0,4,3.0,rvol>2.5,3.408
XAUUSD,30m,2024-12-01,30,10,train_pf_2x,3.408,39,17913,19,0.997,0.677,-0.006,0.211,0.3158,13,30,3,1,2.5,1,1.0,0,0.0,24,2.5,0.0,0.0,4,3.0,rvol>2.5,3.408
XAUUSD,30m,2024-12-01,100,1,train_pf_2x,1.451,128,15748,27,0.192,0.128,-27.453,0.3,0.1111,8,0,2,1,2.5,0,0.5,0,0.0,24,2.0,0.0,0.0,4,3.0,rvol>2.0,1.451
XAUUSD,30m,2024-12-01,100,10,train_pf_2x,1.451,128,15748,234,0.449,0.306,-13.011,2.601,0.235,8,0,2,1,2.5,0,0.5,0,0.0,24,2.0,0.0,0.0,4,3.0,rvol>2.0,1.451
XAUUSD,30m,2025-03-01,30,1,train_pf_2x,2.493,36,17928,2,2.203,1.952,1.238,0.022,0.5,13,30,3,1,2.5,1,2.0,0,0.0,24,2.5,0.0,0.0,4,3.0,rvol>2.5,2.493
XAUUSD,30m,2025-03-01,30,10,train_pf_2x,2.493,36,17928,29,0.559,0.429,-1.286,0.322,0.2069,13,30,3,1,2.5,1,2.0,0,0.0,24,2.5,0.0,0.0,4,3.0,rvol>2.5,2.493
XAUUSD,30m,2025-03-01,100,1,train_pf_2x,1.3,126,15646,13,3.006,2.607,13.465,0.144,0.5385,8,0,3,1,2.5,1,1.0,3,3.0,0,2.5,0.0,0.0,4,3.0,rvol>2.5,1.3
XAUUSD,30m,2025-03-01,100,10,train_pf_2x,1.3,126,15646,288,1.888,1.541,17.469,3.201,0.3924,8,0,3,1,2.5,1,1.0,3,3.0,0,2.5,0.0,0.0,4,3.0,rvol>2.5,1.3
XAUUSD,30m,2025-06-01,30,1,train_pf_2x,3.084,54,17827,21,0.958,0.714,-1.159,0.228,0.0952,13,30,4,1,2.0,0,0.5,0,0.0,0,2.5,0.0,0.0,4,3.0,rvol>2.5,3.084
XAUUSD,30m,2025-06-01,30,10,train_pf_2x,3.084,54,17827,142,0.884,0.652,-1.367,1.544,0.3239,13,30,4,1,2.0,0,0.5,0,0.0,0,2.5,0.0,0.0,4,3.0,rvol>2.5,3.084
XAUUSD,30m,2025-06-01,100,1,train_pf_2x,1.597,101,15340,27,0.728,0.543,-9.768,0.294,0.0741,13,30,4,1,2.0,0,0.5,0,0.0,0,2.0,0.0,0.0,4,3.0,rvol>2.0,1.597
XAUUSD,30m,2025-06-01,100,10,train_pf_2x,1.597,101,15340,238,1.084,0.803,1.829,2.588,0.2689,13,30,4,1,2.0,0,0.5,0,0.0,0,2.0,0.0,0.0,4,3.0,rvol>2.0,1.597
XAUUSD,30m,2025-09-01,30,1,train_pf_2x,3.052,34,17863,15,1.008,0.863,0.046,0.165,0.4667,13,30,3,1,2.0,1,2.0,0,0.0,24,2.5,0.0,0.0,4,3.0,rvol>2.5,3.052
XAUUSD,30m,2025-09-01,30,10,train_pf_2x,3.052,34,17863,177,0.864,0.724,-1.317,1.946,0.3672,13,30,3,1,2.0,1,2.0,0,0.0,24,2.5,0.0,0.0,4,3.0,rvol>2.5,3.052
XAUUSD,30m,2025-09-01,100,1,train_pf_2x,1.909,141,15188,34,3.587,3.176,70.732,0.374,0.2353,-1,192,2,1,1.5,1,1.0,0,0.0,0,2.0,0.0,0.0,4,3.0,rvol>2.0,1.909
XAUUSD,30m,2025-09-01,100,10,train_pf_2x,1.909,141,15188,278,2.813,2.518,37.62,3.056,0.2986,-1,192,2,1,1.5,1,1.0,0,0.0,0,2.0,0.0,0.0,4,3.0,rvol>2.0,1.909
XAUUSD,30m,2025-12-01,30,1,train_pf_2x,2.301,36,17896,12,3.168,2.874,7.191,0.135,0.5833,13,30,3,1,2.0,1,2.0,0,0.0,24,2.5,0.0,0.0,4,3.0,rvol>2.5,2.301
XAUUSD,30m,2025-12-01,30,10,train_pf_2x,2.301,36,17896,119,2.39,2.155,4.975,1.337,0.5966,13,30,3,1,2.0,1,2.0,0,0.0,24,2.5,0.0,0.0,4,3.0,rvol>2.5,2.301
XAUUSD,30m,2025-12-01,100,1,train_pf_2x,1.504,104,14992,28,2.415,2.243,24.913,0.315,0.3929,-1,192,2,1,2.0,0,1.0,0,0.0,0,1.5,0.0,0.0,4,3.0,rvol>1.5,1.504
XAUUSD,30m,2025-12-01,100,10,train_pf_2x,1.504,104,14992,368,1.19,1.012,5.874,4.136,0.2337,-1,192,2,1,2.0,0,1.0,0,0.0,0,1.5,0.0,0.0,4,3.0,rvol>1.5,1.504
XAUUSD,30m,2026-03-01,30,1,train_pf_2x,3.225,41,17900,15,1.54,1.425,5.217,0.163,0.2667,-1,192,2,1,2.0,0,1.0,0,0.0,0,0.0,0.0,0.5,4,3.0,ATRrank<0.5,3.225
XAUUSD,30m,2026-03-01,30,10,train_pf_2x,3.225,41,17900,207,1.244,1.124,3.931,2.251,0.2319,-1,192,2,1,2.0,0,1.0,0,0.0,0,0.0,0.0,0.5,4,3.0,ATRrank<0.5,3.225
XAUUSD,30m,2026-03-01,100,1,train_pf_2x,2.276,100,15212,29,1.219,1.148,4.354,0.315,0.3103,-1,192,2,1,2.0,0,1.0,0,0.0,0,1.5,0.0,0.0,4,3.0,rvol>1.5,2.276
XAUUSD,30m,2026-03-01,100,10,train_pf_2x,2.276,100,15212,325,1.281,1.177,6.664,3.533,0.2923,-1,192,2,1,2.0,0,1.0,0,0.0,0,1.5,0.0,0.0,4,3.0,rvol>1.5,2.276
BTCUSDT,4h,2019-01-01,30,1,train_pf_2x,5.948,31,9378,5,3.649,2.717,7.388,0.056,0.6,-1,24,2,1,2.5,0,1.0,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5,5.948
BTCUSDT,4h,2019-01-01,30,10,train_pf_2x,5.948,31,9378,47,2.122,1.548,3.116,0.523,0.5745,-1,24,2,1,2.5,0,1.0,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5,5.948
BTCUSDT,4h,2019-01-01,100,1,train_pf_2x,2.539,112,3580,4,2.982,2.506,4.617,0.045,0.5,-1,24,2,1,1.5,0,1.0,1,0.0,1,2.5,0.0,0.0,2,10.0,rvol>2.5,2.539
BTCUSDT,4h,2019-01-01,100,10,train_pf_2x,2.539,112,3580,129,1.15,0.905,1.041,1.436,0.4031,-1,24,2,1,1.5,0,1.0,1,0.0,1,2.5,0.0,0.0,2,10.0,rvol>2.5,2.539
BTCUSDT,4h,2019-04-01,30,1,train_pf_2x,7.681,35,6379,12,7.05,6.56,25.606,0.132,0.6667,-1,24,2,1,1.5,0,1.0,0,0.0,3,2.5,0.0,0.0,2,10.0,rvol>2.5,7.681
BTCUSDT,4h,2019-04-01,30,10,train_pf_2x,7.681,35,6379,130,6.29,5.772,26.888,1.431,0.6,-1,24,2,1,1.5,0,1.0,0,0.0,3,2.5,0.0,0.0,2,10.0,rvol>2.5,7.681
BTCUSDT,4h,2019-04-01,100,1,train_pf_2x,2.4,136,2908,40,3.476,2.994,25.167,0.44,0.6,-1,24,2,1,1.5,0,1.0,0,0.0,1,1.5,0.0,0.0,2,10.0,rvol>1.5,2.4
BTCUSDT,4h,2019-04-01,100,10,train_pf_2x,2.4,136,2908,310,2.454,2.15,15.668,3.413,0.5484,-1,24,2,1,1.5,0,1.0,0,0.0,1,1.5,0.0,0.0,2,10.0,rvol>1.5,2.4
BTCUSDT,4h,2019-07-01,30,1,train_pf_2x,14.663,30,6991,5,5.143,4.883,8.512,0.054,0.6,-1,24,2,1,2.0,0,1.0,0,0.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0,14.663
BTCUSDT,4h,2019-07-01,30,10,train_pf_2x,14.663,30,6991,67,3.331,3.101,6.617,0.73,0.5373,-1,24,2,1,2.0,0,1.0,0,0.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0,14.663
BTCUSDT,4h,2019-07-01,100,1,train_pf_2x,3.063,123,2736,25,1.954,1.752,9.153,0.272,0.48,-1,24,2,1,1.5,0,1.0,1,0.0,1,1.5,0.0,0.0,2,10.0,rvol>1.5,3.063
BTCUSDT,4h,2019-07-01,100,10,train_pf_2x,3.063,123,2736,248,1.937,1.718,10.955,2.701,0.4637,-1,24,2,1,1.5,0,1.0,1,0.0,1,1.5,0.0,0.0,2,10.0,rvol>1.5,3.063
BTCUSDT,4h,2019-10-01,30,1,train_pf_2x,7.449,33,8545,3,10.381,9.256,4.657,0.033,0.6667,-1,24,2,1,2.0,0,1.0,0,0.0,3,2.0,0.0,0.0,2,10.0,rvol>2.0,7.449
BTCUSDT,4h,2019-10-01,30,10,train_pf_2x,7.449,33,8545,60,3.563,3.117,5.684,0.653,0.5333,-1,24,2,1,2.0,0,1.0,0,0.0,3,2.0,0.0,0.0,2,10.0,rvol>2.0,7.449
BTCUSDT,4h,2019-10-01,100,1,train_pf_2x,3.273,107,2496,22,1.833,1.505,5.619,0.24,0.5455,-1,24,2,1,1.5,0,1.0,0,0.0,1,1.5,0.0,0.0,2,10.0,rvol>1.5,3.273
BTCUSDT,4h,2019-10-01,100,10,train_pf_2x,3.273,107,2496,265,1.927,1.557,8.096,2.886,0.517,-1,24,2,1,1.5,0,1.0,0,0.0,1,1.5,0.0,0.0,2,10.0,rvol>1.5,3.273
BTCUSDT,4h,2020-01-01,30,1,train_pf_2x,5.632,30,8430,14,7.338,6.301,44.164,0.154,0.5714,-1,24,2,1,1.5,0,0.5,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5,5.632
BTCUSDT,4h,2020-01-01,30,10,train_pf_2x,5.632,30,8430,237,3.41,2.931,24.836,2.609,0.5316,-1,24,2,1,1.5,0,0.5,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5,5.632
BTCUSDT,4h,2020-01-01,100,1,train_pf_2x,1.875,164,2455,70,0.973,0.815,-0.6,0.771,0.4286,0,0,0,1,2.0,0,6.0,0,0.0,1,1.5,0.0,0.0,2,10.0,rvol>1.5,1.875
BTCUSDT,4h,2020-01-01,100,10,train_pf_2x,1.875,164,2455,465,1.381,1.181,4.182,5.119,0.5161,0,0,0,1,2.0,0,6.0,0,0.0,1,1.5,0.0,0.0,2,10.0,rvol>1.5,1.875
BTCUSDT,4h,2020-04-01,30,1,train_pf_2x,6.703,36,9262,15,1.722,1.405,6.048,0.165,0.4,-1,24,2,1,2.0,0,0.5,0,0.0,1,2.0,0.0,0.0,2,10.0,rvol>2.0,6.703
BTCUSDT,4h,2020-04-01,30,10,train_pf_2x,6.703,36,9262,121,3.228,2.629,13.592,1.332,0.438,-1,24,2,1,2.0,0,0.5,0,0.0,1,2.0,0.0,0.0,2,10.0,rvol>2.0,6.703
BTCUSDT,4h,2020-04-01,100,1,train_pf_2x,2.509,107,2759,27,1.698,1.439,13.622,0.297,0.3704,-1,24,2,1,1.5,0,0.5,0,0.0,3,1.5,0.0,0.0,2,10.0,rvol>1.5,2.509
BTCUSDT,4h,2020-04-01,100,10,train_pf_2x,2.509,107,2759,312,1.493,1.234,5.017,3.435,0.4712,-1,24,2,1,1.5,0,0.5,0,0.0,3,1.5,0.0,0.0,2,10.0,rvol>1.5,2.509
BTCUSDT,4h,2020-07-01,30,1,train_pf_2x,5.785,31,9075,2,inf,inf,32.873,0.022,1.0,-1,24,2,1,1.5,0,0.5,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5,5.785
BTCUSDT,4h,2020-07-01,30,10,train_pf_2x,5.785,31,9075,27,inf,inf,17.2,0.294,1.0,-1,24,2,1,1.5,0,0.5,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5,5.785
BTCUSDT,4h,2020-07-01,100,1,train_pf_2x,1.847,129,2667,9,14.129,13.28,13.485,0.098,0.8889,0,0,0,1,2.0,0,6.0,0,0.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0,1.847
BTCUSDT,4h,2020-07-01,100,10,train_pf_2x,1.847,129,2667,164,4.991,4.081,11.164,1.786,0.689,0,0,0,1,2.0,0,6.0,0,0.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0,1.847
BTCUSDT,4h,2020-10-01,30,1,train_pf_2x,5.797,34,8354,10,6.311,5.713,34.981,0.109,0.4,-1,24,2,1,1.5,0,0.5,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5,5.797
BTCUSDT,4h,2020-10-01,30,10,train_pf_2x,5.797,34,8354,108,3.502,3.22,14.676,1.176,0.4907,-1,24,2,1,1.5,0,0.5,0,0.0,0,2.5,0.0,0.0,2,10.0,rvol>2.5,5.797
BTCUSDT,4h,2020-10-01,100,1,train_pf_2x,2.22,113,2690,22,4.699,4.125,10.625,0.24,0.6818,0,0,0,1,2.0,0,6.0,0,0.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0,2.22
BTCUSDT,4h,2020-10-01,100,10,train_pf_2x,2.22,113,2690,220,4.684,4.089,4.294,2.396,0.6818,0,0,0,1,2.0,0,6.0,0,0.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0,2.22
BTCUSDT,4h,2021-01-01,30,1,train_pf_2x,5.682,46,9356,10,1.345,1.273,2.151,0.111,0.4,-1,24,2,1,1.5,0,1.0,0,0.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0,5.682
BTCUSDT,4h,2021-01-01,30,10,train_pf_2x,5.682,46,9356,88,0.717,0.668,-1.774,0.98,0.2955,-1,24,2,1,1.5,0,1.0,0,0.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0,5.682
BTCUSDT,4h,2021-01-01,100,1,train_pf_2x,2.466,107,3163,21,2.677,2.474,1.619,0.234,0.5714,0,0,0,1,2.0,1,6.0,3,1.0,3,2.0,0.0,0.0,2,10.0,rvol>2.0,2.466
BTCUSDT,4h,2021-01-01,100,10,train_pf_2x,2.466,107,3163,210,2.393,2.206,2.31,2.338,0.5714,0,0,0,1,2.0,1,6.0,3,1.0,3,2.0,0.0,0.0,2,10.0,rvol>2.0,2.466
BTCUSDT,4h,2021-04-01,30,1,train_pf_2x,5.426,44,8531,12,10.343,9.659,5.225,0.132,0.75,8,0,0,1,2.0,0,6.0,0,0.0,1,2.0,0.0,0.0,2,10.0,rvol>2.0,5.426
BTCUSDT,4h,2021-04-01,30,10,train_pf_2x,5.426,44,8531,137,2.65,2.379,4.434,1.508,0.5985,8,0,0,1,2.0,0,6.0,0,0.0,1,2.0,0.0,0.0,2,10.0,rvol>2.0,5.426
BTCUSDT,4h,2021-04-01,100,1,train_pf_2x,2.459,149,3288,46,0.817,0.756,-0.776,0.506,0.3913,0,0,0,1,2.0,1,6.0,3,1.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5,2.459
BTCUSDT,4h,2021-04-01,100,10,train_pf_2x,2.459,149,3288,466,0.766,0.707,-0.999,5.13,0.3948,0,0,0,1,2.0,1,6.0,3,1.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5,2.459
BTCUSDT,4h,2021-07-01,30,1,train_pf_2x,8.749,37,7982,3,3.106,2.963,1.643,0.033,0.6667,8,0,0,1,2.0,0,6.0,3,3.0,3,2.0,0.0,0.0,2,10.0,rvol>2.0,8.749
BTCUSDT,4h,2021-07-01,30,10,train_pf_2x,8.749,37,7982,30,3.248,3.106,1.45,0.327,0.6667,8,0,0,1,2.0,0,6.0,3,3.0,3,2.0,0.0,0.0,2,10.0,rvol>2.0,8.749
BTCUSDT,4h,2021-07-01,100,1,train_pf_2x,2.473,111,4003,6,2.954,2.557,2.43,0.065,0.5,-1,24,2,1,1.5,0,1.0,3,3.0,1,1.5,0.0,0.0,2,10.0,rvol>1.5,2.473
BTCUSDT,4h,2021-07-01,100,10,train_pf_2x,2.473,111,4003,60,3.231,2.768,2.86,0.653,0.5,-1,24,2,1,1.5,0,1.0,3,3.0,1,1.5,0.0,0.0,2,10.0,rvol>1.5,2.473
BTCUSDT,4h,2021-10-01,30,1,train_pf_2x,8.582,34,7234,2,inf,inf,1.098,0.022,1.0,8,0,0,1,2.0,0,6.0,3,3.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0,8.582
BTCUSDT,4h,2021-10-01,30,10,train_pf_2x,8.582,34,7234,20,inf,inf,1.227,0.218,1.0,8,0,0,1,2.0,0,6.0,3,3.0,0,2.0,0.0,0.0,2,10.0,rvol>2.0,8.582
BTCUSDT,4h,2021-10-01,100,1,train_pf_2x,1.381,133,4148,7,1.06,0.97,0.047,0.076,0.5714,0,0,0,1,2.0,1,6.0,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5,1.381
BTCUSDT,4h,2021-10-01,100,10,train_pf_2x,1.381,133,4148,70,1.038,0.949,0.03,0.762,0.5714,0,0,0,1,2.0,1,6.0,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5,1.381
BTCUSDT,4h,2022-01-01,30,1,train_pf_2x,6.411,38,6713,7,1.649,1.364,2.271,0.078,0.2857,-1,24,2,1,1.5,0,0.5,0,0.0,1,2.0,0.0,0.0,2,10.0,rvol>2.0,6.411
BTCUSDT,4h,2022-01-01,30,10,train_pf_2x,6.411,38,6713,79,1.728,1.464,1.548,0.879,0.4557,-1,24,2,1,1.5,0,0.5,0,0.0,1,2.0,0.0,0.0,2,10.0,rvol>2.0,6.411
BTCUSDT,4h,2022-01-01,100,1,train_pf_2x,1.353,103,4478,27,2.371,2.161,19.164,0.301,0.4815,-1,24,4,1,2.0,1,1.0,0,0.0,0,0.0,0.0,0.0,2,10.0,none,1.353
BTCUSDT,4h,2022-01-01,100,10,train_pf_2x,1.353,103,4478,320,2.478,2.132,29.757,3.562,0.425,-1,24,4,1,2.0,1,1.0,0,0.0,0,0.0,0.0,0.0,2,10.0,none,1.353
BTCUSDT,4h,2022-04-01,30,1,train_pf_2x,22.926,36,6369,27,0.774,0.68,-0.636,0.297,0.4444,-1,24,0,1,2.0,0,6.0,3,1.0,1,2.0,0.0,0.0,2,10.0,rvol>2.0,22.926
BTCUSDT,4h,2022-04-01,30,10,train_pf_2x,22.926,36,6369,270,0.923,0.809,-0.188,2.972,0.4667,-1,24,0,1,2.0,0,6.0,3,1.0,1,2.0,0.0,0.0,2,10.0,rvol>2.0,22.926
BTCUSDT,4h,2022-04-01,100,1,train_pf_2x,1.285,129,4200,19,1.209,0.963,0.51,0.209,0.4737,-1,24,4,1,2.0,1,2.0,3,2.0,3,0.0,0.5,0.0,2,10.0,ATRrank>0.5,1.285
BTCUSDT,4h,2022-04-01,100,10,train_pf_2x,1.285,129,4200,253,1.054,0.9,0.368,2.785,0.4704,-1,24,4,1,2.0,1,2.0,3,2.0,3,0.0,0.5,0.0,2,10.0,ATRrank>0.5,1.285
BTCUSDT,4h,2022-07-01,30,1,train_pf_2x,8.607,33,6853,89,0.762,0.586,-6.157,0.969,0.4719,8,0,0,1,2.0,0,6.0,0,0.0,1,2.0,0.0,0.0,2,10.0,rvol>2.0,8.607
BTCUSDT,4h,2022-07-01,30,10,train_pf_2x,8.607,33,6853,872,0.802,0.628,-3.526,9.495,0.4725,8,0,0,1,2.0,0,6.0,0,0.0,1,2.0,0.0,0.0,2,10.0,rvol>2.0,8.607
BTCUSDT,4h,2022-07-01,100,1,train_pf_2x,1.537,108,3757,103,0.511,0.412,-25.001,1.122,0.3301,0,0,0,1,2.0,0,6.0,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5,1.537
BTCUSDT,4h,2022-07-01,100,10,train_pf_2x,1.537,108,3757,837,0.489,0.403,-8.656,9.114,0.3321,0,0,0,1,2.0,0,6.0,0,0.0,0,1.5,0.0,0.0,2,10.0,rvol>1.5,1.537
BTCUSDT,4h,2022-10-01,30,1,train_pf_2x,3.111,35,11027,4,0.741,0.439,-0.755,0.044,0.5,8,0,4,1,2.0,0,1.0,0,0.0,3,2.5,0.0,0.0,2,10.0,rvol>2.5,3.111
