symbol,tf,quarter,floor,topn,selector,train_pf,train_pf_2x,train_trades,n_eligible,test_trades,test_pf,test_pf_2x,test_total_r,test_tpd,test_win,anchor_hour,anchor_minute,mode,fill_mode,band_k,stop_mode,stop_k,target_mode,rr,max_hold_bars,min_rvol,min_atr_rank,max_atr_rank,warmup_bars,min_risk_bps,filter
BTCUSDT,15m,2020-10-01,30,1,train_pf_2x,1.621,1.621,42,17987,6,1.345,1.213,1.496,0.065,0.3333,-1,384,3,1,2.0,0,1.0,3,3.0,0,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2020-10-01,30,10,train_pf_2x,1.621,1.621,42,17987,105,0.666,0.592,-2.784,1.141,0.2476,-1,384,3,1,2.0,0,1.0,3,3.0,0,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2020-10-01,100,1,train_pf_2x,1.119,1.119,105,17103,35,1.045,0.907,1.41,0.38,0.1714,-1,384,1,1,2.5,1,2.0,0,0.0,0,2.0,0.0,0.0,8,10.0,rvol>2.0
BTCUSDT,15m,2020-10-01,100,10,train_pf_2x,1.119,1.119,105,17103,618,0.732,0.621,-12.939,6.718,0.2379,-1,384,1,1,2.5,1,2.0,0,0.0,0,2.0,0.0,0.0,8,10.0,rvol>2.0
BTCUSDT,15m,2021-01-01,30,1,train_pf_2x,1.772,1.772,55,17912,11,1.638,1.469,3.437,0.122,0.5455,-1,384,3,1,1.5,0,1.0,3,3.0,0,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2021-01-01,30,10,train_pf_2x,1.772,1.772,55,17912,94,1.726,1.523,2.93,1.045,0.5532,-1,384,3,1,1.5,0,1.0,3,3.0,0,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2021-01-01,100,1,train_pf_2x,1.191,1.191,228,17135,47,1.446,1.251,11.964,0.522,0.4681,8,0,3,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2021-01-01,100,10,train_pf_2x,1.191,1.191,228,17135,359,1.027,0.891,0.693,3.989,0.3454,8,0,3,1,2.0,1,2.0,0,0.0,0,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2021-04-01,30,1,train_pf_2x,2.057,2.057,55,17849,21,0.921,0.828,-1.214,0.231,0.2857,-1,384,2,1,2.5,0,1.0,0,0.0,0,0.0,0.7,0.0,8,10.0,ATRrank>0.7
BTCUSDT,15m,2021-04-01,30,10,train_pf_2x,2.057,2.057,55,17849,376,0.771,0.695,-6.919,4.132,0.242,-1,384,2,1,2.5,0,1.0,0,0.0,0,0.0,0.7,0.0,8,10.0,ATRrank>0.7
BTCUSDT,15m,2021-04-01,100,1,train_pf_2x,1.622,1.622,105,17005,32,1.096,1.011,2.37,0.352,0.25,-1,384,2,1,2.0,1,2.0,0,0.0,0,0.0,0.7,0.0,8,10.0,ATRrank>0.7
BTCUSDT,15m,2021-04-01,100,10,train_pf_2x,1.622,1.622,105,17005,458,0.811,0.734,-6.647,5.034,0.2707,-1,384,2,1,2.0,1,2.0,0,0.0,0,0.0,0.7,0.0,8,10.0,ATRrank>0.7
BTCUSDT,15m,2021-07-01,30,1,train_pf_2x,1.615,1.615,55,17895,24,1.255,1.119,3.927,0.261,0.375,-1,384,4,1,2.0,0,1.0,3,3.0,0,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2021-07-01,30,10,train_pf_2x,1.615,1.615,55,17895,261,0.719,0.634,-4.711,2.837,0.3142,-1,384,4,1,2.0,0,1.0,3,3.0,0,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2021-07-01,100,1,train_pf_2x,1.359,1.359,117,17102,20,0.735,0.668,-4.619,0.217,0.15,-1,384,2,1,2.0,1,2.0,0,0.0,0,0.0,0.7,0.0,8,10.0,ATRrank>0.7
BTCUSDT,15m,2021-07-01,100,10,train_pf_2x,1.359,1.359,117,17102,235,0.666,0.575,-6.057,2.555,0.2553,-1,384,2,1,2.0,1,2.0,0,0.0,0,0.0,0.7,0.0,8,10.0,ATRrank>0.7
BTCUSDT,15m,2021-10-01,30,1,train_pf_2x,1.879,1.879,52,17890,23,0.517,0.455,-9.621,0.25,0.1739,-1,384,2,1,2.5,1,2.0,0,0.0,0,0.0,0.7,0.0,8,10.0,ATRrank>0.7
BTCUSDT,15m,2021-10-01,30,10,train_pf_2x,1.879,1.879,52,17890,234,0.575,0.509,-8.056,2.544,0.2137,-1,384,2,1,2.5,1,2.0,0,0.0,0,0.0,0.7,0.0,8,10.0,ATRrank>0.7
BTCUSDT,15m,2021-10-01,100,1,train_pf_2x,1.397,1.397,102,17238,30,0.751,0.673,-5.246,0.326,0.2667,-1,384,2,1,2.0,0,1.0,0,0.0,0,0.0,0.7,0.0,8,10.0,ATRrank>0.7
BTCUSDT,15m,2021-10-01,100,10,train_pf_2x,1.397,1.397,102,17238,355,0.753,0.664,-5.97,3.859,0.3127,-1,384,2,1,2.0,0,1.0,0,0.0,0,0.0,0.7,0.0,8,10.0,ATRrank>0.7
BTCUSDT,15m,2022-01-01,30,1,train_pf_2x,1.568,1.568,56,17868,15,0.689,0.611,-3.734,0.167,0.2667,-1,384,2,1,2.5,1,2.0,0,0.0,0,0.0,0.7,0.0,8,10.0,ATRrank>0.7
BTCUSDT,15m,2022-01-01,30,10,train_pf_2x,1.568,1.568,56,17868,154,0.614,0.528,-4.944,1.711,0.2468,-1,384,2,1,2.5,1,2.0,0,0.0,0,0.0,0.7,0.0,8,10.0,ATRrank>0.7
BTCUSDT,15m,2022-01-01,100,1,train_pf_2x,1.323,1.323,111,17284,29,0.874,0.796,-2.982,0.322,0.2414,-1,384,4,1,2.0,0,1.0,0,0.0,0,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2022-01-01,100,10,train_pf_2x,1.323,1.323,111,17284,302,1.173,1.019,3.172,3.356,0.3808,-1,384,4,1,2.0,0,1.0,0,0.0,0,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2022-04-01,30,1,train_pf_2x,1.39,1.39,38,17960,8,1.051,0.924,0.404,0.088,0.125,-1,384,3,1,1.5,0,0.5,0,0.0,0,2.5,0.0,0.0,8,10.0,rvol>2.5
BTCUSDT,15m,2022-04-01,30,10,train_pf_2x,1.39,1.39,38,17960,175,0.882,0.755,-1.58,1.923,0.2914,-1,384,3,1,1.5,0,0.5,0,0.0,0,2.5,0.0,0.0,8,10.0,rvol>2.5
BTCUSDT,15m,2022-04-01,100,1,train_pf_2x,1.185,1.185,110,17258,20,1.747,1.513,11.91,0.22,0.3,-1,384,4,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2022-04-01,100,10,train_pf_2x,1.185,1.185,110,17258,424,0.695,0.597,-10.462,4.66,0.2429,-1,384,4,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2022-07-01,30,1,train_pf_2x,1.735,1.735,32,17999,0,,,0.0,0.0,,-1,384,3,1,2.5,0,1.0,0,0.0,0,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2022-07-01,30,10,train_pf_2x,1.735,1.735,32,17999,105,0.883,0.792,-0.938,1.141,0.219,-1,384,3,1,2.5,0,1.0,0,0.0,0,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2022-07-01,100,1,train_pf_2x,1.399,1.399,115,17246,23,1.201,1.045,4.112,0.25,0.2174,-1,384,4,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2022-07-01,100,10,train_pf_2x,1.399,1.399,115,17246,306,0.885,0.782,-2.815,3.326,0.232,-1,384,4,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2022-10-01,30,1,train_pf_2x,1.903,1.903,39,17929,4,0.137,0.113,-2.83,0.043,0.25,-1,384,3,1,2.0,0,1.0,0,0.0,0,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2022-10-01,30,10,train_pf_2x,1.903,1.903,39,17929,66,0.34,0.28,-3.44,0.717,0.2424,-1,384,3,1,2.0,0,1.0,0,0.0,0,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2022-10-01,100,1,train_pf_2x,1.236,1.236,297,17221,128,0.903,0.761,-4.344,1.391,0.1953,-1,384,0,1,2.0,1,6.0,0,0.0,0,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2022-10-01,100,10,train_pf_2x,1.236,1.236,297,17221,848,0.967,0.844,-0.76,9.218,0.2323,-1,384,0,1,2.0,1,6.0,0,0.0,0,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2023-01-01,30,1,train_pf_2x,1.688,1.688,33,17856,8,0.0,0.0,-8.423,0.089,0.0,-1,384,3,1,2.0,1,2.0,0,0.0,0,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2023-01-01,30,10,train_pf_2x,1.688,1.688,33,17856,146,0.456,0.397,-6.89,1.622,0.1781,-1,384,3,1,2.0,1,2.0,0,0.0,0,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2023-01-01,100,1,train_pf_2x,1.299,1.299,141,16999,25,1.665,1.524,11.378,0.278,0.32,-1,384,2,1,1.5,0,1.0,0,0.0,0,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2023-01-01,100,10,train_pf_2x,1.299,1.299,141,16999,512,1.21,1.025,5.887,5.69,0.2363,-1,384,2,1,1.5,0,1.0,0,0.0,0,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2023-04-01,30,1,train_pf_2x,1.427,1.427,75,17826,22,0.751,0.643,-5.145,0.242,0.1364,-1,384,4,1,2.0,1,2.0,0,0.0,0,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2023-04-01,30,10,train_pf_2x,1.427,1.427,75,17826,190,0.546,0.477,-7.462,2.088,0.1684,-1,384,4,1,2.0,1,2.0,0,0.0,0,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2023-04-01,100,1,train_pf_2x,1.359,1.359,133,16871,36,0.835,0.742,-3.953,0.396,0.3056,-1,384,2,1,1.5,0,1.0,0,0.0,0,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2023-04-01,100,10,train_pf_2x,1.359,1.359,133,16871,503,0.657,0.544,-14.522,5.528,0.2028,-1,384,2,1,1.5,0,1.0,0,0.0,0,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2023-07-01,30,1,train_pf_2x,1.817,1.817,41,17787,15,0.519,0.419,-5.896,0.163,0.2,-1,384,3,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2023-07-01,30,10,train_pf_2x,1.817,1.817,41,17787,225,0.579,0.435,-10.621,2.446,0.1289,-1,384,3,1,2.0,0,0.5,0,0.0,0,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2023-07-01,100,1,train_pf_2x,1.555,1.555,118,16728,35,0.763,0.587,-10.687,0.38,0.0571,-1,384,1,1,2.5,1,1.0,0,0.0,0,2.0,0.0,0.0,8,10.0,rvol>2.0
BTCUSDT,15m,2023-07-01,100,10,train_pf_2x,1.555,1.555,118,16728,380,0.852,0.7,-5.768,4.131,0.1605,-1,384,1,1,2.5,1,1.0,0,0.0,0,2.0,0.0,0.0,8,10.0,rvol>2.0
BTCUSDT,15m,2023-10-01,30,1,train_pf_2x,1.636,1.636,77,17909,9,0.575,0.517,-2.744,0.098,0.3333,-1,384,1,1,2.5,0,1.0,2,0.0,0,2.5,0.0,0.0,8,10.0,rvol>2.5
BTCUSDT,15m,2023-10-01,30,10,train_pf_2x,1.636,1.636,77,17909,130,1.206,1.018,2.277,1.413,0.2615,-1,384,1,1,2.5,0,1.0,2,0.0,0,2.5,0.0,0.0,8,10.0,rvol>2.5
BTCUSDT,15m,2023-10-01,100,1,train_pf_2x,1.484,1.484,103,16719,17,2.746,2.4,22.112,0.185,0.2941,-1,384,1,1,2.5,0,0.5,0,0.0,0,2.0,0.0,0.0,8,10.0,rvol>2.0
BTCUSDT,15m,2023-10-01,100,10,train_pf_2x,1.484,1.484,103,16719,222,1.565,1.294,11.04,2.413,0.2613,-1,384,1,1,2.5,0,0.5,0,0.0,0,2.0,0.0,0.0,8,10.0,rvol>2.0
BTCUSDT,15m,2024-01-01,30,1,train_pf_2x,1.547,1.547,70,17911,27,2.242,2.006,19.819,0.297,0.4074,-1,384,1,1,2.5,0,1.0,2,0.0,0,2.5,0.0,0.0,8,10.0,rvol>2.5
BTCUSDT,15m,2024-01-01,30,10,train_pf_2x,1.547,1.547,70,17911,305,1.314,1.12,7.194,3.352,0.2984,-1,384,1,1,2.5,0,1.0,2,0.0,0,2.5,0.0,0.0,8,10.0,rvol>2.5
BTCUSDT,15m,2024-01-01,100,1,train_pf_2x,1.449,1.449,121,16675,35,1.345,1.094,13.48,0.385,0.0857,-1,384,1,1,2.5,1,1.0,2,0.0,0,2.0,0.0,0.0,8,10.0,rvol>2.0
BTCUSDT,15m,2024-01-01,100,10,train_pf_2x,1.449,1.449,121,16675,327,1.164,0.96,5.1,3.594,0.1774,-1,384,1,1,2.5,1,1.0,2,0.0,0,2.0,0.0,0.0,8,10.0,rvol>2.0
BTCUSDT,15m,2024-04-01,30,1,train_pf_2x,1.503,1.503,78,17868,21,0.663,0.584,-4.447,0.231,0.3333,-1,384,1,1,2.5,0,1.0,2,0.0,0,2.5,0.0,0.0,8,10.0,rvol>2.5
BTCUSDT,15m,2024-04-01,30,10,train_pf_2x,1.503,1.503,78,17868,200,0.837,0.711,-2.107,2.198,0.355,-1,384,1,1,2.5,0,1.0,2,0.0,0,2.5,0.0,0.0,8,10.0,rvol>2.5
BTCUSDT,15m,2024-04-01,100,1,train_pf_2x,1.274,1.274,105,16789,23,0.428,0.346,-11.815,0.253,0.2174,8,0,3,1,2.0,1,2.0,0,0.0,0,2.5,0.0,0.0,8,10.0,rvol>2.5
BTCUSDT,15m,2024-04-01,100,10,train_pf_2x,1.274,1.274,105,16789,459,0.594,0.477,-18.54,5.045,0.1634,8,0,3,1,2.0,1,2.0,0,0.0,0,2.5,0.0,0.0,8,10.0,rvol>2.5
BTCUSDT,15m,2024-07-01,30,1,train_pf_2x,1.781,1.781,88,17945,27,0.468,0.382,-7.223,0.294,0.4815,-1,384,1,1,2.5,0,1.0,0,0.0,48,2.0,0.0,0.0,8,10.0,rvol>2.0
BTCUSDT,15m,2024-07-01,30,10,train_pf_2x,1.781,1.781,88,17945,230,0.641,0.529,-5.296,2.5,0.3783,-1,384,1,1,2.5,0,1.0,0,0.0,48,2.0,0.0,0.0,8,10.0,rvol>2.0
BTCUSDT,15m,2024-07-01,100,1,train_pf_2x,1.342,1.342,116,16780,31,0.678,0.555,-7.597,0.337,0.3226,-1,384,1,1,2.5,0,0.5,0,0.0,48,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2024-07-01,100,10,train_pf_2x,1.342,1.342,116,16780,330,0.65,0.53,-8.553,3.587,0.3152,-1,384,1,1,2.5,0,0.5,0,0.0,48,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2024-10-01,30,1,train_pf_2x,1.407,1.407,69,17859,34,0.91,0.742,-2.291,0.37,0.2647,-1,384,4,1,2.0,0,0.5,0,0.0,48,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2024-10-01,30,10,train_pf_2x,1.407,1.407,69,17859,233,1.513,1.224,8.183,2.533,0.3734,-1,384,4,1,2.0,0,0.5,0,0.0,48,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2024-10-01,100,1,train_pf_2x,1.309,1.309,103,16878,20,2.173,1.897,9.657,0.217,0.6,-1,384,1,1,2.5,0,1.0,0,0.0,48,0.0,0.7,0.0,8,10.0,ATRrank>0.7
BTCUSDT,15m,2024-10-01,100,10,train_pf_2x,1.309,1.309,103,16878,314,1.081,0.911,1.889,3.413,0.3312,-1,384,1,1,2.5,0,1.0,0,0.0,48,0.0,0.7,0.0,8,10.0,ATRrank>0.7
BTCUSDT,15m,2025-01-01,30,1,train_pf_2x,2.214,2.214,52,17898,18,0.787,0.693,-1.969,0.2,0.3889,-1,384,1,1,2.5,0,1.0,0,0.0,48,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2025-01-01,30,10,train_pf_2x,2.214,2.214,52,17898,220,1.042,0.854,0.723,2.445,0.2818,-1,384,1,1,2.5,0,1.0,0,0.0,48,0.0,0.0,0.5,8,10.0,ATRrank<0.5
BTCUSDT,15m,2025-01-01,100,1,train_pf_2x,1.414,1.414,124,16976,27,2.712,2.072,40.087,0.3,0.2963,0,0,2,1,2.5,0,1.0,0,0.0,48,2.5,0.0,0.0,8,10.0,rvol>2.5
BTCUSDT,15m,2025-01-01,100,10,train_pf_2x,1.414,1.414,124,16976,336,1.152,0.924,3.715,3.734,0.3512,0,0,2,1,2.5,0,1.0,0,0.0,48,2.5,0.0,0.0,8,10.0,rvol>2.5
BTCUSDT,15m,2025-04-01,30,1,train_pf_2x,1.807,1.807,31,17905,4,1.555,1.094,1.816,0.044,0.25,-1,384,3,1,2.0,1,1.0,0,0.0,16,2.0,0.0,0.0,8,10.0,rvol>2.0
BTCUSDT,15m,2025-04-01,30,10,train_pf_2x,1.807,1.807,31,17905,207,0.886,0.695,-2.264,2.275,0.1981,-1,384,3,1,2.0,1,1.0,0,0.0,16,2.0,0.0,0.0,8,10.0,rvol>2.0
BTCUSDT,15m,2025-04-01,100,1,train_pf_2x,1.695,1.695,118,16903,33,0.363,0.274,-21.493,0.363,0.1515,0,0,2,1,2.5,0,1.0,0,0.0,48,2.5,0.0,0.0,8,10.0,rvol>2.5
BTCUSDT,15m,2025-04-01,100,10,train_pf_2x,1.695,1.695,118,16903,347,0.688,0.53,-10.752,3.814,0.1671,0,0,2,1,2.5,0,1.0,0,0.0,48,2.5,0.0,0.0,8,10.0,rvol>2.5
BTCUSDT,15m,2025-07-01,30,1,train_pf_2x,2.237,2.237,40,17855,4,3.555,2.47,2.415,0.043,0.5,-1,384,3,1,2.0,1,2.0,0,0.0,16,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2025-07-01,30,10,train_pf_2x,2.237,2.237,40,17855,38,3.839,2.814,3.262,0.413,0.4737,-1,384,3,1,2.0,1,2.0,0,0.0,16,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2025-07-01,100,1,train_pf_2x,1.481,1.481,120,16843,39,0.839,0.653,-5.411,0.424,0.2308,0,0,1,1,2.5,0,1.0,0,0.0,0,2.5,0.0,0.0,8,10.0,rvol>2.5
BTCUSDT,15m,2025-07-01,100,10,train_pf_2x,1.481,1.481,120,16843,387,1.184,0.907,5.766,4.207,0.3101,0,0,1,1,2.5,0,1.0,0,0.0,0,2.5,0.0,0.0,8,10.0,rvol>2.5
BTCUSDT,15m,2025-10-01,30,1,train_pf_2x,2.182,2.182,34,17852,8,0.36,0.306,-5.093,0.087,0.125,-1,384,3,1,2.0,1,2.0,3,3.0,0,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2025-10-01,30,10,train_pf_2x,2.182,2.182,34,17852,92,0.719,0.593,-2.343,1.0,0.2283,-1,384,3,1,2.0,1,2.0,3,3.0,0,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2025-10-01,100,1,train_pf_2x,1.728,1.728,114,16661,51,0.768,0.671,-11.072,0.554,0.1373,-1,384,1,1,2.5,1,2.0,0,0.0,0,0.0,0.5,0.0,8,10.0,ATRrank>0.5
BTCUSDT,15m,2025-10-01,100,10,train_pf_2x,1.728,1.728,114,16661,405,0.987,0.804,-0.502,4.403,0.1778,-1,384,1,1,2.5,1,2.0,0,0.0,0,0.0,0.5,0.0,8,10.0,ATRrank>0.5
BTCUSDT,15m,2026-01-01,30,1,train_pf_2x,2.206,2.206,49,17802,10,1.982,1.596,9.797,0.111,0.2,-1,384,3,1,1.5,1,1.0,0,0.0,0,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2026-01-01,30,10,train_pf_2x,2.206,2.206,49,17802,86,0.64,0.509,-3.384,0.956,0.1279,-1,384,3,1,1.5,1,1.0,0,0.0,0,1.5,0.0,0.0,8,10.0,rvol>1.5
BTCUSDT,15m,2026-01-01,100,1,train_pf_2x,1.55,1.55,124,16796,36,1.422,1.055,12.39,0.4,0.3611,0,0,3,1,1.5,0,1.0,0,0.0,0,2.5,0.0,0.0,8,10.0,rvol>2.5
BTCUSDT,15m,2026-01-01,100,10,train_pf_2x,1.55,1.55,124,16796,366,0.779,0.632,-6.445,4.067,0.2896,0,0,3,1,1.5,0,1.0,0,0.0,0,2.5,0.0,0.0,8,10.0,rvol>2.5
BTCUSDT,15m,2026-04-01,30,1,train_pf_2x,1.707,1.707,99,17816,17,2.491,2.11,18.018,0.187,0.3529,-1,384,1,1,2.5,0,0.5,0,0.0,0,2.5,0.0,0.0,8,10.0,rvol>2.5
BTCUSDT,15m,2026-04-01,30,10,train_pf_2x,1.707,1.707,99,17816,225,2.431,2.003,26.029,2.473,0.3156,-1,384,1,1,2.5,0,0.5,0,0.0,0,2.5,0.0,0.0,8,10.0,rvol>2.5
BTCUSDT,15m,2026-04-01,100,1,train_pf_2x,1.643,1.643,121,16875,22,3.241,2.547,47.16,0.242,0.2727,-1,384,1,1,2.5,1,1.0,0,0.0,0,2.5,0.0,0.0,8,10.0,rvol>2.5
BTCUSDT,15m,2026-04-01,100,10,train_pf_2x,1.643,1.643,121,16875,231,2.5,2.066,27.536,2.539,0.329,-1,384,1,1,2.5,1,1.0,0,0.0,0,2.5,0.0,0.0,8,10.0,rvol>2.5
