dir_mode,entry_mode,stop_mode,stop_atr_mult,rr,buffer_bps,one_trade,min_or_atr,max_or_atr,trend_mode,fade,min_rvol,use_datr,min_risk_bps,hour,or_bars,hold_bars,trades,pf,win_rate,avg_r,expectancy_r,trades_per_day,trades_per_week,avg_hold_h,max_dd,max_dd_r,sharpe,total_r,days_to_target,days_to_breach,p_target_first,long_share,pct_stop,pct_target,pct_time,label,window,cost_mult
0,0,2,0.1,3.0,0.0,1,0.0,0.0,0,0,0.0,1,10.0,0,1,96,2190,0.905,0.2374,-0.0723,-0.0723,1.0,7.0,3.6,-2.5563,-255.63,-0.825,-158.44,56.5,37.4,0.3983,0.5,0.76,0.226,0.013,IS_cost0x,IS,0.0
0,0,2,0.1,3.0,0.0,1,0.0,0.0,1,0,0.0,1,10.0,0,1,96,2166,0.992,0.253,-0.006,-0.006,0.989,6.92,3.14,-1.5693,-156.93,-0.066,-12.96,44.7,43.2,0.4919,0.515,0.743,0.244,0.013,IS_cost0x,IS,0.0
0,2,2,0.1,3.0,0.0,1,0.0,0.0,0,0,0.0,1,10.0,0,1,96,2189,0.952,0.2462,-0.0364,-0.0364,0.999,6.99,3.42,-1.82,-182.0,-0.41,-79.73,49.3,40.3,0.4496,0.509,0.751,0.235,0.014,IS_cost0x,IS,0.0
0,2,2,0.1,3.0,0.0,1,0.0,0.0,1,0,0.0,1,10.0,0,1,96,1191,0.95,0.2443,-0.0374,-0.0374,0.544,3.81,2.97,-1.1832,-118.32,-0.311,-44.58,90.5,73.6,0.4483,0.538,0.752,0.236,0.012,IS_cost0x,IS,0.0
0,0,2,0.1,5.0,0.0,1,0.0,0.0,0,0,0.0,1,10.0,0,1,96,2190,0.939,0.1785,-0.0503,-0.0503,1.0,7.0,4.85,-2.3263,-232.63,-0.453,-110.14,31.2,26.1,0.4553,0.5,0.819,0.141,0.04,IS_cost0x,IS,0.0
0,0,2,0.1,5.0,0.0,1,0.0,0.0,1,0,0.0,1,10.0,0,1,96,2166,1.032,0.1861,0.0263,0.0263,0.989,6.92,4.23,-1.595,-159.5,0.226,56.93,25.5,27.8,0.5216,0.515,0.809,0.158,0.033,IS_cost0x,IS,0.0
0,2,2,0.1,5.0,0.0,1,0.0,0.0,0,0,0.0,1,10.0,0,1,96,2189,1.014,0.1873,0.0112,0.0112,0.999,6.99,4.64,-1.6655,-166.55,0.098,24.62,26.4,27.4,0.5094,0.509,0.809,0.154,0.037,IS_cost0x,IS,0.0
0,2,2,0.1,5.0,0.0,1,0.0,0.0,1,0,0.0,1,10.0,0,1,96,1191,1.035,0.1839,0.028,0.028,0.544,3.81,4.08,-1.1149,-111.49,0.178,33.37,45.6,50.0,0.5227,0.538,0.811,0.162,0.027,IS_cost0x,IS,0.0
0,0,2,0.1,10.0,0.0,1,0.0,0.0,0,0,0.0,1,10.0,0,1,96,2190,0.983,0.1493,-0.0147,-0.0147,1.0,7.0,6.16,-1.9953,-199.53,-0.103,-32.09,17.7,17.2,0.492,0.5,0.847,0.047,0.105,IS_cost0x,IS,0.0
0,0,2,0.1,10.0,0.0,1,0.0,0.0,1,0,0.0,1,10.0,0,1,96,2166,1.099,0.1542,0.0835,0.0835,0.989,6.92,5.6,-1.243,-124.3,0.55,180.87,14.4,16.9,0.5401,0.515,0.84,0.057,0.102,IS_cost0x,IS,0.0
0,2,2,0.1,10.0,0.0,1,0.0,0.0,0,0,0.0,1,10.0,0,1,96,2189,1.02,0.1508,0.0169,0.0169,0.999,6.99,6.06,-1.7165,-171.65,0.116,36.95,16.4,17.0,0.5088,0.509,0.846,0.051,0.103,IS_cost0x,IS,0.0
0,2,2,0.1,10.0,0.0,1,0.0,0.0,1,0,0.0,1,10.0,0,1,96,1191,1.07,0.1411,0.0597,0.0597,0.544,3.81,5.59,-0.9144,-91.44,0.288,71.11,26.1,29.2,0.528,0.538,0.854,0.062,0.084,IS_cost0x,IS,0.0
0,0,2,0.2,0.0,0.0,1,0.0,0.0,0,0,0.0,1,10.0,0,1,96,2190,1.029,0.2658,0.0205,0.0205,1.0,7.0,11.62,-1.3917,-139.17,0.162,44.87,21.2,22.5,0.514,0.5,0.711,0.0,0.289,IS_cost0x,IS,0.0
0,0,2,0.2,0.0,0.0,1,0.0,0.0,1,0,0.0,1,10.0,0,1,96,2166,1.196,0.2747,0.1379,0.1379,0.989,6.92,11.1,-0.6267,-62.67,0.989,298.59,15.8,21.7,0.578,0.515,0.693,0.0,0.307,IS_cost0x,IS,0.0
0,2,2,0.2,0.0,0.0,1,0.0,0.0,0,0,0.0,1,10.0,0,1,96,2189,1.121,0.2746,0.0857,0.0857,0.999,6.99,11.7,-0.7525,-75.25,0.651,187.57,18.2,22.6,0.554,0.509,0.702,0.0,0.298,IS_cost0x,IS,0.0
0,2,2,0.2,0.0,0.0,1,0.0,0.0,1,0,0.0,1,10.0,0,1,96,1191,1.183,0.2636,0.1311,0.1311,0.544,3.81,11.48,-0.633,-63.3,0.692,156.08,28.6,38.4,0.5731,0.538,0.711,0.0,0.289,IS_cost0x,IS,0.0
0,0,2,0.2,3.0,0.0,1,0.0,0.0,0,0,0.0,1,10.0,0,1,96,2190,0.909,0.2913,-0.0629,-0.0629,1.0,7.0,9.5,-1.5455,-154.55,-0.776,-137.68,66.5,43.7,0.3964,0.5,0.687,0.172,0.142,IS_cost0x,IS,0.0
0,0,2,0.2,3.0,0.0,1,0.0,0.0,1,0,0.0,1,10.0,0,1,96,2166,1.055,0.3098,0.0365,0.0365,0.989,6.92,8.76,-0.4957,-49.57,0.43,79.09,44.5,55.7,0.5558,0.515,0.661,0.198,0.141,IS_cost0x,IS,0.0
0,2,2,0.2,3.0,0.0,1,0.0,0.0,0,0,0.0,1,10.0,0,1,96,2189,0.979,0.3033,-0.0144,-0.0144,0.999,6.99,9.36,-0.8719,-87.19,-0.174,-31.54,53.6,48.9,0.477,0.509,0.676,0.187,0.138,IS_cost0x,IS,0.0
0,2,2,0.2,3.0,0.0,1,0.0,0.0,1,0,0.0,1,10.0,0,1,96,1191,1.028,0.3014,0.019,0.019,0.544,3.81,8.8,-0.53,-53.0,0.165,22.66,84.0,94.3,0.5288,0.538,0.677,0.205,0.118,IS_cost0x,IS,0.0
0,0,2,0.2,5.0,0.0,1,0.0,0.0,0,0,0.0,1,10.0,0,1,96,2190,0.942,0.2717,-0.0411,-0.0411,1.0,7.0,10.81,-1.2987,-129.87,-0.436,-89.98,43.8,35.8,0.4494,0.5,0.705,0.073,0.223,IS_cost0x,IS,0.0
0,0,2,0.2,5.0,0.0,1,0.0,0.0,1,0,0.0,1,10.0,0,1,96,2166,1.064,0.2816,0.0443,0.0443,0.989,6.92,10.16,-0.6396,-63.96,0.445,95.85,32.9,40.1,0.5494,0.515,0.687,0.086,0.228,IS_cost0x,IS,0.0
0,2,2,0.2,5.0,0.0,1,0.0,0.0,0,0,0.0,1,10.0,0,1,96,2189,1.016,0.2814,0.0112,0.0112,0.999,6.99,10.85,-0.9453,-94.53,0.115,24.43,36.2,38.2,0.513,0.509,0.695,0.082,0.223,IS_cost0x,IS,0.0
0,2,2,0.2,5.0,0.0,1,0.0,0.0,1,0,0.0,1,10.0,0,1,96,1191,1.082,0.2746,0.0581,0.0581,0.544,3.81,10.41,-0.5539,-55.39,0.42,69.21,54.9,70.1,0.5609,0.538,0.7,0.097,0.203,IS_cost0x,IS,0.0
0,0,2,0.2,10.0,0.0,1,0.0,0.0,0,0,0.0,1,10.0,0,1,96,2190,1.012,0.2662,0.0083,0.0083,1.0,7.0,11.44,-0.9919,-99.19,0.075,18.13,28.1,29.0,0.5074,0.5,0.71,0.017,0.273,IS_cost0x,IS,0.0
0,0,2,0.2,10.0,0.0,1,0.0,0.0,1,0,0.0,1,10.0,0,1,96,2166,1.164,0.2756,0.1148,0.1148,0.989,6.92,10.88,-0.4783,-47.83,0.953,248.72,20.8,29.6,0.5867,0.515,0.693,0.024,0.284,IS_cost0x,IS,0.0
0,2,2,0.2,10.0,0.0,1,0.0,0.0,0,0,0.0,1,10.0,0,1,96,2189,1.075,0.2746,0.0533,0.0533,0.999,6.99,11.55,-0.6543,-65.43,0.471,116.6,25.1,30.2,0.5456,0.509,0.702,0.017,0.281,IS_cost0x,IS,0.0
0,2,2,0.2,10.0,0.0,1,0.0,0.0,1,0,0.0,1,10.0,0,1,96,1191,1.134,0.2636,0.0958,0.0958,0.544,3.81,11.26,-0.5626,-56.26,0.587,114.1,38.6,51.5,0.5719,0.538,0.711,0.023,0.266,IS_cost0x,IS,0.0
0,0,2,0.05,0.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,1,96,745,0.69,0.0416,-0.2968,-0.2968,0.34,2.38,1.6,-3.2014,-320.14,-0.728,-221.13,20.3,16.2,0.4429,0.472,0.958,0.0,0.042,IS_cost0x,IS,0.0
0,0,2,0.05,0.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,1,96,725,0.866,0.0483,-0.1274,-0.1274,0.331,2.32,1.42,-1.7146,-171.46,-0.274,-92.34,15.3,14.2,0.4805,0.537,0.952,0.0,0.048,IS_cost0x,IS,0.0
0,2,2,0.05,0.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,1,96,744,1.214,0.0712,0.1987,0.1987,0.34,2.38,3.09,-0.814,-81.4,0.393,147.84,11.2,12.4,0.5249,0.508,0.927,0.0,0.073,IS_cost0x,IS,0.0
0,2,2,0.05,0.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,1,96,406,1.453,0.064,0.4235,0.4235,0.185,1.3,2.8,-0.6085,-60.85,0.511,171.94,13.7,15.8,0.5362,0.542,0.933,0.0,0.067,IS_cost0x,IS,0.0
0,0,2,0.05,3.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,1,96,745,0.386,0.1141,-0.5436,-0.5436,0.34,2.38,0.26,-4.08,-408.0,-4.507,-405.0,5185.8,42.7,0.0082,0.472,0.886,0.114,0.0,IS_cost0x,IS,0.0
0,0,2,0.05,3.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,1,96,725,0.428,0.1255,-0.5005,-0.5005,0.331,2.32,0.23,-3.6889,-368.89,-3.987,-362.89,3129.7,47.4,0.0149,0.537,0.874,0.124,0.001,IS_cost0x,IS,0.0
0,2,2,0.05,3.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,1,96,744,0.909,0.2325,-0.0699,-0.0699,0.34,2.38,0.48,-0.86,-86.0,-0.461,-52.0,160.6,108.6,0.4035,0.508,0.767,0.233,0.0,IS_cost0x,IS,0.0
0,2,2,0.05,3.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,1,96,406,0.929,0.2365,-0.0542,-0.0542,0.185,1.3,0.33,-0.5,-50.0,-0.263,-22.0,276.7,205.0,0.4256,0.542,0.764,0.236,0.0,IS_cost0x,IS,0.0
0,0,2,0.05,5.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,1,96,745,0.422,0.0779,-0.5329,-0.5329,0.34,2.38,0.52,-3.98,-398.0,-3.573,-397.0,907.9,41.9,0.0442,0.472,0.922,0.078,0.0,IS_cost0x,IS,0.0
0,0,2,0.05,5.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,1,96,725,0.453,0.0841,-0.5005,-0.5005,0.331,2.32,0.47,-3.7189,-371.89,-3.234,-362.89,709.8,45.1,0.0597,0.537,0.916,0.083,0.001,IS_cost0x,IS,0.0
0,2,2,0.05,5.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,1,96,744,1.059,0.1747,0.0484,0.0484,0.34,2.38,0.88,-0.7,-70.0,0.237,36.0,67.1,77.9,0.5372,0.508,0.825,0.175,0.0,IS_cost0x,IS,0.0
0,2,2,0.05,5.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,1,96,406,1.06,0.1749,0.0493,0.0493,0.185,1.3,0.68,-0.47,-47.0,0.178,20.0,122.5,142.5,0.5378,0.542,0.825,0.175,0.0,IS_cost0x,IS,0.0
0,0,2,0.05,10.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,1,96,745,0.499,0.0497,-0.4762,-0.4762,0.34,2.38,0.93,-3.7578,-375.78,-2.262,-354.78,146.4,36.8,0.201,0.472,0.95,0.046,0.004,IS_cost0x,IS,0.0
0,0,2,0.05,10.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,1,96,725,0.531,0.0538,-0.4437,-0.4437,0.331,2.32,0.8,-3.458,-345.8,-2.035,-321.66,131.6,38.4,0.226,0.537,0.946,0.047,0.007,IS_cost0x,IS,0.0
0,2,2,0.05,10.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,1,96,744,1.155,0.1062,0.1385,0.1385,0.34,2.38,1.83,-0.6729,-67.29,0.464,103.02,30.7,37.5,0.5498,0.508,0.892,0.101,0.007,IS_cost0x,IS,0.0
0,2,2,0.05,10.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,1,96,406,1.125,0.101,0.1126,0.1126,0.185,1.3,1.47,-0.4929,-49.29,0.28,45.71,57.6,67.8,0.5409,0.542,0.897,0.101,0.002,IS_cost0x,IS,0.0
0,0,2,0.1,0.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,1,96,749,1.032,0.1228,0.0283,0.0283,0.342,2.39,5.35,-1.329,-132.9,0.09,21.17,29.5,30.6,0.5091,0.474,0.876,0.0,0.124,IS_cost0x,IS,0.0
0,0,2,0.1,0.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,1,96,729,1.122,0.1166,0.1074,0.1074,0.333,2.33,4.46,-1.2931,-129.31,0.31,78.27,24.6,27.7,0.5292,0.538,0.882,0.0,0.118,IS_cost0x,IS,0.0
0,2,2,0.1,0.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,1,96,749,1.132,0.1322,0.1144,0.1144,0.342,2.39,5.62,-1.2189,-121.89,0.351,85.71,26.1,30.0,0.5343,0.51,0.865,0.0,0.135,IS_cost0x,IS,0.0
0,2,2,0.1,0.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,1,96,409,1.321,0.1198,0.2812,0.2812,0.187,1.31,5.33,-0.6508,-65.08,0.539,115.0,32.5,41.3,0.5601,0.545,0.875,0.0,0.125,IS_cost0x,IS,0.0
0,0,2,0.1,3.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,1,96,749,0.857,0.2243,-0.111,-0.111,0.342,2.39,2.33,-1.3936,-139.36,-0.747,-83.11,189.5,99.6,0.3446,0.474,0.776,0.22,0.004,IS_cost0x,IS,0.0
0,0,2,0.1,3.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,1,96,729,0.83,0.2209,-0.1322,-0.1322,0.333,2.33,1.77,-1.3386,-133.86,-0.887,-96.38,214.5,98.2,0.314,0.538,0.779,0.214,0.007,IS_cost0x,IS,0.0
0,2,2,0.1,3.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,1,96,749,0.999,0.2523,-0.0005,-0.0005,0.342,2.39,2.22,-0.6794,-67.94,-0.003,-0.39,125.0,124.7,0.4993,0.51,0.748,0.248,0.004,IS_cost0x,IS,0.0
0,2,2,0.1,3.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,1,96,409,0.984,0.2469,-0.0122,-0.0122,0.187,1.31,1.79,-0.52,-52.0,-0.059,-5.0,236.6,221.5,0.4836,0.545,0.753,0.247,0.0,IS_cost0x,IS,0.0
0,0,2,0.1,5.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,1,96,749,0.907,0.1629,-0.0777,-0.0777,0.342,2.39,3.48,-1.3539,-135.39,-0.409,-58.2,94.7,72.0,0.4318,0.474,0.836,0.144,0.02,IS_cost0x,IS,0.0
0,0,2,0.1,5.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,1,96,729,0.828,0.1509,-0.1462,-0.1462,0.333,2.33,2.67,-1.4533,-145.33,-0.78,-106.58,118.9,68.9,0.3668,0.538,0.848,0.134,0.018,IS_cost0x,IS,0.0
0,2,2,0.1,5.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,1,96,749,1.071,0.1842,0.0581,0.0581,0.342,2.39,3.42,-0.7181,-71.81,0.288,43.49,66.8,80.1,0.5454,0.51,0.813,0.17,0.017,IS_cost0x,IS,0.0
0,2,2,0.1,5.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,1,96,409,1.115,0.1834,0.0935,0.0935,0.187,1.31,2.8,-0.384,-38.4,0.335,38.25,111.3,147.3,0.5696,0.545,0.812,0.181,0.007,IS_cost0x,IS,0.0
0,0,2,0.1,10.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,1,96,749,0.899,0.1268,-0.0884,-0.0884,0.342,2.39,4.79,-1.5528,-155.28,-0.371,-66.23,58.0,47.5,0.4504,0.474,0.872,0.045,0.083,IS_cost0x,IS,0.0
0,0,2,0.1,10.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,1,96,729,0.921,0.1207,-0.0697,-0.0697,0.333,2.33,3.76,-1.4808,-148.08,-0.276,-50.79,53.2,46.1,0.4641,0.538,0.878,0.056,0.066,IS_cost0x,IS,0.0
0,2,2,0.1,10.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,1,96,749,0.965,0.1348,-0.0299,-0.0299,0.342,2.39,5.06,-1.2536,-125.36,-0.122,-22.42,50.7,47.6,0.4842,0.51,0.862,0.052,0.085,IS_cost0x,IS,0.0
0,2,2,0.1,10.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,1,96,409,1.063,0.1247,0.0545,0.0545,0.187,1.31,4.52,-0.6342,-63.42,0.15,22.29,72.1,79.4,0.5242,0.545,0.87,0.071,0.059,IS_cost0x,IS,0.0
0,0,2,0.2,0.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,1,96,749,1.014,0.243,0.01,0.01,0.342,2.39,10.34,-0.6584,-65.84,0.05,7.52,72.1,74.4,0.5079,0.474,0.736,0.0,0.264,IS_cost0x,IS,0.0
0,0,2,0.2,0.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,1,96,729,1.164,0.2455,0.1212,0.1212,0.333,2.33,9.3,-0.4055,-40.55,0.516,88.37,49.5,66.0,0.5715,0.538,0.731,0.0,0.269,IS_cost0x,IS,0.0
0,2,2,0.2,0.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,1,96,749,1.017,0.2323,0.0127,0.0127,0.342,2.39,9.78,-0.6995,-69.95,0.059,9.48,63.0,65.3,0.5087,0.51,0.754,0.0,0.246,IS_cost0x,IS,0.0
0,2,2,0.2,0.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,1,96,409,1.139,0.2152,0.1078,0.1078,0.187,1.31,9.33,-0.5202,-52.02,0.326,44.08,81.2,102.2,0.5572,0.545,0.77,0.0,0.23,IS_cost0x,IS,0.0
0,0,2,0.2,3.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,1,96,749,0.929,0.275,-0.0507,-0.0507,0.342,2.39,7.89,-0.9039,-90.39,-0.355,-38.0,171.5,124.9,0.4214,0.474,0.706,0.192,0.101,IS_cost0x,IS,0.0
0,0,2,0.2,3.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,1,96,729,1.039,0.2908,0.0274,0.0274,0.333,2.33,6.58,-0.3012,-30.12,0.183,20.0,129.1,151.5,0.5399,0.538,0.69,0.214,0.096,IS_cost0x,IS,0.0
0,2,2,0.2,3.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,1,96,749,0.861,0.2617,-0.1011,-0.1011,0.342,2.39,7.34,-0.9184,-91.84,-0.716,-75.75,210.0,109.9,0.3435,0.51,0.726,0.187,0.087,IS_cost0x,IS,0.0
0,2,2,0.2,3.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,1,96,409,0.896,0.2543,-0.0765,-0.0765,0.187,1.31,6.37,-0.5906,-59.06,-0.389,-31.29,327.2,206.1,0.3864,0.545,0.733,0.208,0.059,IS_cost0x,IS,0.0
0,0,2,0.2,5.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,1,96,749,0.959,0.2523,-0.0302,-0.0302,0.342,2.39,9.37,-0.755,-75.5,-0.181,-22.65,113.7,99.1,0.4656,0.474,0.726,0.081,0.192,IS_cost0x,IS,0.0
0,0,2,0.2,5.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,1,96,729,1.016,0.2565,0.0118,0.0118,0.333,2.33,8.14,-0.4959,-49.59,0.067,8.63,99.5,104.6,0.5126,0.538,0.72,0.096,0.184,IS_cost0x,IS,0.0
0,2,2,0.2,5.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,1,96,749,0.904,0.2403,-0.0719,-0.0719,0.342,2.39,8.85,-1.0085,-100.85,-0.43,-53.89,125.6,90.5,0.4188,0.51,0.746,0.087,0.167,IS_cost0x,IS,0.0
0,2,2,0.2,5.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,1,96,409,1.007,0.2298,0.0049,0.0049,0.187,1.31,8.04,-0.5871,-58.71,0.02,2.02,164.2,167.4,0.5048,0.545,0.756,0.112,0.132,IS_cost0x,IS,0.0
0,0,2,0.2,10.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,1,96,749,1.096,0.2443,0.0711,0.0711,0.342,2.39,10.04,-0.4369,-43.69,0.334,53.26,59.5,72.7,0.5499,0.474,0.734,0.029,0.236,IS_cost0x,IS,0.0
0,0,2,0.2,10.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,1,96,729,1.233,0.2483,0.1716,0.1716,0.333,2.33,8.92,-0.3464,-34.64,0.726,125.08,46.3,69.3,0.5995,0.538,0.728,0.041,0.23,IS_cost0x,IS,0.0
0,2,2,0.2,10.0,0.0,1,0.0,0.0,0,0,1.2,1,10.0,0,1,96,749,1.02,0.2323,0.015,0.015,0.342,2.39,9.57,-0.6337,-63.37,0.072,11.21,67.2,70.3,0.511,0.51,0.754,0.025,0.22,IS_cost0x,IS,0.0
0,2,2,0.2,10.0,0.0,1,0.0,0.0,1,0,1.2,1,10.0,0,1,96,409,1.135,0.2152,0.104,0.104,0.187,1.31,9.01,-0.4541,-45.41,0.331,42.54,89.4,114.4,0.5613,0.545,0.77,0.039,0.191,IS_cost0x,IS,0.0
0,0,2,0.05,0.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,1,96,501,0.641,0.0379,-0.3454,-0.3454,0.229,1.6,1.45,-1.9004,-190.04,-0.823,-173.06,45.2,31.1,0.408,0.507,0.962,0.0,0.038,IS_cost0x,IS,0.0
0,0,2,0.05,0.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,1,96,485,0.787,0.0515,-0.2022,-0.2022,0.221,1.55,1.35,-1.1461,-114.61,-0.435,-98.05,35.6,29.6,0.4543,0.536,0.948,0.0,0.052,IS_cost0x,IS,0.0
0,2,2,0.05,0.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,1,96,500,1.335,0.072,0.3107,0.3107,0.228,1.6,2.98,-0.6517,-65.17,0.508,155.37,16.3,19.1,0.5394,0.508,0.928,0.0,0.072,IS_cost0x,IS,0.0
0,2,2,0.05,0.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,1,96,286,1.557,0.0699,0.5184,0.5184,0.131,0.91,2.93,-0.5541,-55.41,0.559,148.27,21.2,26.0,0.5499,0.538,0.93,0.0,0.07,IS_cost0x,IS,0.0
0,0,2,0.05,3.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,1,96,501,0.362,0.1078,-0.5689,-0.5689,0.229,1.6,0.2,-2.85,-285.0,-3.907,-285.0,9817.4,60.5,0.0061,0.507,0.892,0.108,0.0,IS_cost0x,IS,0.0
0,0,2,0.05,3.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,1,96,485,0.403,0.1196,-0.5255,-0.5255,0.221,1.55,0.18,-2.5789,-257.89,-3.464,-254.89,5895.1,67.3,0.0113,0.536,0.88,0.118,0.002,IS_cost0x,IS,0.0
0,2,2,0.05,3.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,1,96,500,0.896,0.23,-0.08,-0.08,0.228,1.6,0.41,-0.67,-67.0,-0.436,-40.0,246.9,157.3,0.3892,0.508,0.77,0.23,0.0,IS_cost0x,IS,0.0
0,2,2,0.05,3.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,1,96,286,0.972,0.2448,-0.021,-0.021,0.131,0.91,0.23,-0.34,-34.0,-0.085,-6.0,347.2,310.0,0.4717,0.538,0.755,0.245,0.0,IS_cost0x,IS,0.0
0,0,2,0.05,5.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,1,96,501,0.41,0.0758,-0.5449,-0.5449,0.229,1.6,0.41,-2.79,-279.0,-3.016,-273.0,1444.3,60.9,0.0404,0.507,0.924,0.076,0.0,IS_cost0x,IS,0.0
0,0,2,0.05,5.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,1,96,485,0.49,0.0907,-0.4637,-0.4637,0.221,1.55,0.36,-2.3389,-233.89,-2.387,-224.89,779.4,70.2,0.0826,0.536,0.909,0.089,0.002,IS_cost0x,IS,0.0
0,2,2,0.05,5.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,1,96,500,1.083,0.178,0.068,0.068,0.228,1.6,0.76,-0.67,-67.0,0.272,34.0,95.1,116.9,0.5514,0.508,0.822,0.178,0.0,IS_cost0x,IS,0.0
0,2,2,0.05,5.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,1,96,286,1.217,0.1958,0.1748,0.1748,0.131,0.91,0.58,-0.4,-40.0,0.508,50.0,134.6,219.9,0.6203,0.538,0.804,0.196,0.0,IS_cost0x,IS,0.0
0,0,2,0.05,10.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,1,96,501,0.48,0.0479,-0.495,-0.495,0.229,1.6,0.81,-2.6898,-268.98,-1.961,-247.98,235.2,53.9,0.1865,0.507,0.952,0.044,0.004,IS_cost0x,IS,0.0
0,0,2,0.05,10.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,1,96,485,0.599,0.0598,-0.3774,-0.3774,0.221,1.55,0.68,-1.9602,-196.02,-1.346,-183.02,147.9,57.8,0.2808,0.536,0.94,0.054,0.006,IS_cost0x,IS,0.0
0,2,2,0.05,10.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,1,96,500,1.222,0.112,0.1974,0.1974,0.228,1.6,1.74,-0.62,-62.0,0.532,98.68,41.9,55.0,0.5676,0.508,0.888,0.106,0.006,IS_cost0x,IS,0.0
0,2,2,0.05,10.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,1,96,286,1.304,0.1154,0.2692,0.2692,0.131,0.91,1.48,-0.44,-44.0,0.53,77.0,66.0,93.4,0.5859,0.538,0.885,0.115,0.0,IS_cost0x,IS,0.0
0,0,2,0.1,0.0,0.0,1,0.0,0.0,0,0,1.5,1,10.0,0,1,96,504,1.117,0.131,0.1021,0.1021,0.23,1.61,5.31,-0.8955,-89.55,0.265,51.46,41.1,46.8,0.5325,0.508,0.869,0.0,0.131,IS_cost0x,IS,0.0
0,0,2,0.1,0.0,0.0,1,0.0,0.0,1,0,1.5,1,10.0,0,1,96,488,1.136,0.127,0.1184,0.1184,0.223,1.56,4.36,-0.8501,-85.01,0.295,57.76,40.2,46.4,0.5358,0.537,0.873,0.0,0.127,IS_cost0x,IS,0.0
