hour,or_bars,hold_bars,entry_mode,stop_mode,stop_atr_mult,rr,fade,symbol,pf,trades,win_rate,avg_r,trades_per_day,max_dd,days_to_target
0,1,96,1,2,2.0,1.5,1,EURUSD,0.661,777,0.3925,-0.2546,0.71,-2.027,592.8
0,1,96,1,2,2.0,2.0,0,EURUSD,0.624,777,0.3037,-0.3237,0.71,-2.5888,461.2
0,1,96,1,2,2.0,2.0,1,EURUSD,0.677,777,0.3218,-0.2698,0.71,-2.1301,322.4
0,1,96,1,2,2.0,3.0,0,EURUSD,0.598,777,0.2124,-0.391,0.71,-3.0732,261.3
0,1,96,1,2,2.0,3.0,1,EURUSD,0.676,777,0.2355,-0.3046,0.71,-2.491,166.5
0,2,8,0,0,0.0,0.0,0,EURUSD,0.472,772,0.3562,-0.3502,0.705,-2.7119,3059.4
0,2,8,0,0,0.0,1.0,0,EURUSD,0.492,772,0.4624,-0.2835,0.705,-2.1944,10174.9
0,2,8,0,0,0.0,1.5,0,EURUSD,0.51,772,0.3886,-0.3077,0.705,-2.3841,3989.9
0,2,8,0,0,0.0,2.0,0,EURUSD,0.512,772,0.3692,-0.3171,0.705,-2.451,2629.0
0,2,8,0,0,0.0,3.0,0,EURUSD,0.504,772,0.3562,-0.3291,0.705,-2.5485,1950.2
0,2,8,0,1,0.0,0.0,0,EURUSD,0.276,765,0.2092,-0.7678,0.699,-5.8744,8500.5
0,2,8,0,1,0.0,1.0,0,EURUSD,0.197,765,0.3438,-0.7216,0.699,-5.5276,909545.7
0,2,8,0,1,0.0,1.5,0,EURUSD,0.252,765,0.2706,-0.7326,0.699,-5.6133,124152.3
0,2,8,0,1,0.0,2.0,0,EURUSD,0.29,765,0.2471,-0.7187,0.699,-5.4992,28374.1
0,2,8,0,1,0.0,3.0,0,EURUSD,0.296,765,0.2209,-0.7354,0.699,-5.6266,11171.2
0,2,8,0,2,1.0,0.0,0,EURUSD,0.324,715,0.2364,-0.6949,0.653,-4.9682,4779.2
0,2,8,0,2,1.0,0.0,1,EURUSD,0.522,715,0.2909,-0.4307,0.653,-3.1271,401.6
0,2,8,0,2,1.0,1.0,0,EURUSD,0.258,715,0.386,-0.6374,0.653,-4.5571,186819.2
0,2,8,0,2,1.0,1.0,1,EURUSD,0.555,715,0.5748,-0.254,0.653,-1.8367,3431.4
0,2,8,0,2,1.0,1.5,0,EURUSD,0.318,715,0.3035,-0.6522,0.653,-4.669,28734.2
0,2,8,0,2,1.0,1.5,1,EURUSD,0.511,715,0.4042,-0.3836,0.653,-2.8036,2257.0
0,2,8,0,2,1.0,2.0,0,EURUSD,0.356,715,0.2727,-0.6355,0.653,-4.5441,8368.4
0,2,8,0,2,1.0,2.0,1,EURUSD,0.518,715,0.3371,-0.4138,0.653,-3.0585,1224.2
0,2,8,0,2,1.0,3.0,0,EURUSD,0.339,715,0.2406,-0.6764,0.653,-4.8363,5713.4
0,2,8,0,2,1.0,3.0,1,EURUSD,0.496,715,0.2993,-0.4493,0.653,-3.2865,914.8
0,2,8,0,2,2.0,0.0,0,EURUSD,0.478,771,0.3826,-0.2927,0.704,-2.2613,5924.1
0,2,8,0,2,2.0,0.0,1,EURUSD,0.583,771,0.3761,-0.223,0.704,-1.7615,1394.3
0,2,8,0,2,2.0,1.0,0,EURUSD,0.512,771,0.4332,-0.2521,0.704,-1.9445,11086.6
0,2,8,0,2,2.0,1.0,1,EURUSD,0.566,771,0.4397,-0.2143,0.704,-1.7112,6044.4
0,2,8,0,2,2.0,1.5,0,EURUSD,0.5,771,0.393,-0.2757,0.704,-2.1253,7169.1
0,2,8,0,2,2.0,1.5,1,EURUSD,0.535,771,0.3878,-0.2455,0.704,-1.9204,5252.8
0,2,8,0,2,2.0,2.0,0,EURUSD,0.499,771,0.3865,-0.2795,0.704,-2.159,5363.1
0,2,8,0,2,2.0,2.0,1,EURUSD,0.547,771,0.3787,-0.241,0.704,-1.9029,3402.0
0,2,8,0,2,2.0,3.0,0,EURUSD,0.483,771,0.3826,-0.29,0.704,-2.2401,5681.3
0,2,8,0,2,2.0,3.0,1,EURUSD,0.567,771,0.3774,-0.2308,0.704,-1.8577,2159.7
0,2,8,1,0,0.0,0.0,0,EURUSD,0.437,711,0.3657,-0.2778,0.649,-1.9838,16927.2
0,2,8,1,0,0.0,1.0,0,EURUSD,0.47,711,0.4121,-0.2385,0.649,-1.7061,34440.7
0,2,8,1,0,0.0,1.5,0,EURUSD,0.486,711,0.3797,-0.2475,0.649,-1.7679,12993.0
0,2,8,1,0,0.0,2.0,0,EURUSD,0.472,711,0.3727,-0.2575,0.649,-1.839,12522.7
0,2,8,1,0,0.0,3.0,0,EURUSD,0.438,711,0.3657,-0.2773,0.649,-1.9798,17974.8
0,2,8,1,1,0.0,0.0,0,EURUSD,0.42,710,0.3155,-0.4219,0.648,-2.9964,2630.8
0,2,8,1,1,0.0,1.0,0,EURUSD,0.374,710,0.4282,-0.3872,0.648,-2.7616,45577.7
0,2,8,1,1,0.0,1.5,0,EURUSD,0.403,710,0.3507,-0.4098,0.648,-2.9188,14478.4
0,2,8,1,1,0.0,2.0,0,EURUSD,0.413,710,0.3268,-0.4208,0.648,-2.9884,7494.4
0,2,8,1,1,0.0,3.0,0,EURUSD,0.43,710,0.3197,-0.4113,0.648,-2.9213,3668.8
0,2,8,1,2,1.0,0.0,0,EURUSD,0.394,659,0.2822,-0.5354,0.602,-3.5377,2142.6
0,2,8,1,2,1.0,0.0,1,EURUSD,0.51,659,0.3141,-0.4068,0.602,-2.7666,656.7
0,2,8,1,2,1.0,1.0,0,EURUSD,0.333,659,0.4431,-0.4796,0.602,-3.1714,57495.0
0,2,8,1,2,1.0,1.0,1,EURUSD,0.405,659,0.4795,-0.3874,0.602,-2.5731,20447.2
0,2,8,1,2,1.0,1.5,0,EURUSD,0.387,659,0.352,-0.4996,0.602,-3.3078,12045.5
0,2,8,1,2,1.0,1.5,1,EURUSD,0.476,659,0.3854,-0.3934,0.602,-2.6041,3973.4
0,2,8,1,2,1.0,2.0,0,EURUSD,0.406,659,0.3111,-0.5094,0.602,-3.3774,5490.2
0,2,8,1,2,1.0,2.0,1,EURUSD,0.504,659,0.3414,-0.3963,0.602,-2.6616,1746.7
0,2,8,1,2,1.0,3.0,0,EURUSD,0.401,659,0.2898,-0.5253,0.602,-3.4716,3232.1
0,2,8,1,2,1.0,3.0,1,EURUSD,0.537,659,0.3247,-0.3773,0.602,-2.569,784.1
0,2,8,1,2,2.0,0.0,0,EURUSD,0.473,710,0.3732,-0.2612,0.648,-1.8613,9330.1
0,2,8,1,2,2.0,0.0,1,EURUSD,0.51,710,0.3704,-0.237,0.648,-1.7223,6264.2
0,2,8,1,2,2.0,1.0,0,EURUSD,0.488,710,0.4197,-0.2371,0.648,-1.7001,24976.5
0,2,8,1,2,2.0,1.0,1,EURUSD,0.511,710,0.407,-0.2251,0.648,-1.618,18110.6
0,2,8,1,2,2.0,1.5,0,EURUSD,0.472,710,0.3845,-0.258,0.648,-1.8369,17140.6
0,2,8,1,2,2.0,1.5,1,EURUSD,0.55,710,0.3873,-0.2113,0.648,-1.5318,6268.9
0,2,8,1,2,2.0,2.0,0,EURUSD,0.496,710,0.3803,-0.2479,0.648,-1.7664,8501.8
0,2,8,1,2,2.0,2.0,1,EURUSD,0.512,710,0.3732,-0.2355,0.648,-1.7193,8254.7
0,2,8,1,2,2.0,3.0,0,EURUSD,0.474,710,0.3732,-0.2605,0.648,-1.8561,9511.1
0,2,8,1,2,2.0,3.0,1,EURUSD,0.51,710,0.3718,-0.2368,0.648,-1.7502,7417.2
0,2,16,0,0,0.0,0.0,0,EURUSD,0.555,777,0.3359,-0.3303,0.71,-2.5915,608.7
0,2,16,0,0,0.0,1.0,0,EURUSD,0.532,777,0.4929,-0.273,0.71,-2.1285,5133.3
0,2,16,0,0,0.0,1.5,0,EURUSD,0.555,777,0.4041,-0.2984,0.71,-2.3273,1960.8
0,2,16,0,0,0.0,2.0,0,EURUSD,0.566,777,0.3681,-0.3082,0.71,-2.3971,1133.7
0,2,16,0,0,0.0,3.0,0,EURUSD,0.572,777,0.3436,-0.3157,0.71,-2.4841,671.0
0,2,16,0,1,0.0,0.0,0,EURUSD,0.312,776,0.2113,-0.7712,0.709,-6.0385,2778.2
0,2,16,0,1,0.0,1.0,0,EURUSD,0.225,776,0.3814,-0.6966,0.709,-5.4189,381875.7
0,2,16,0,1,0.0,1.5,0,EURUSD,0.293,776,0.308,-0.7028,0.709,-5.4813,43421.3
0,2,16,0,1,0.0,2.0,0,EURUSD,0.337,776,0.2745,-0.6897,0.709,-5.389,9921.6
0,2,16,0,1,0.0,3.0,0,EURUSD,0.334,776,0.2345,-0.7258,0.709,-5.6786,4681.8
0,2,16,0,2,1.0,0.0,0,EURUSD,0.378,720,0.2125,-0.6822,0.658,-4.9528,982.7
0,2,16,0,2,1.0,0.0,1,EURUSD,0.571,720,0.2569,-0.4357,0.658,-3.1724,173.7
0,2,16,0,2,1.0,1.0,0,EURUSD,0.268,720,0.3986,-0.6304,0.658,-4.5391,143078.5
0,2,16,0,2,1.0,1.0,1,EURUSD,0.553,720,0.5806,-0.2604,0.658,-1.896,3297.9
0,2,16,0,2,1.0,1.5,0,EURUSD,0.338,720,0.3153,-0.6406,0.658,-4.6222,18256.0
0,2,16,0,2,1.0,1.5,1,EURUSD,0.499,720,0.4014,-0.4176,0.658,-3.0674,2288.2
0,2,16,0,2,1.0,2.0,0,EURUSD,0.387,720,0.2764,-0.6224,0.658,-4.4815,4597.0
0,2,16,0,2,1.0,2.0,1,EURUSD,0.52,720,0.3264,-0.4489,0.658,-3.3433,1028.0
0,2,16,0,2,1.0,3.0,0,EURUSD,0.384,720,0.2292,-0.663,0.658,-4.7981,2241.3
0,2,16,0,2,1.0,3.0,1,EURUSD,0.541,720,0.2722,-0.4568,0.658,-3.3736,445.3
0,2,16,0,2,2.0,0.0,0,EURUSD,0.558,776,0.3698,-0.2824,0.709,-2.1997,1128.0
0,2,16,0,2,2.0,0.0,1,EURUSD,0.623,776,0.3634,-0.2377,0.709,-1.9328,557.8
0,2,16,0,2,2.0,1.0,0,EURUSD,0.57,776,0.4742,-0.2398,0.709,-1.8613,3899.5
0,2,16,0,2,2.0,1.0,1,EURUSD,0.589,776,0.4613,-0.2263,0.709,-1.8212,3444.1
0,2,16,0,2,2.0,1.5,0,EURUSD,0.569,776,0.4046,-0.2656,0.709,-2.0625,2158.5
0,2,16,0,2,2.0,1.5,1,EURUSD,0.582,776,0.3853,-0.2561,0.709,-2.0467,1976.5
0,2,16,0,2,2.0,2.0,0,EURUSD,0.566,776,0.3827,-0.2743,0.709,-2.1395,1582.3
0,2,16,0,2,2.0,2.0,1,EURUSD,0.589,776,0.3686,-0.2573,0.709,-2.0716,1358.2
0,2,16,0,2,2.0,3.0,0,EURUSD,0.56,776,0.3711,-0.2813,0.709,-2.1912,1286.0
0,2,16,0,2,2.0,3.0,1,EURUSD,0.606,776,0.3647,-0.2479,0.709,-2.029,873.7
0,2,16,1,0,0.0,0.0,0,EURUSD,0.557,765,0.3791,-0.2509,0.699,-1.964,1557.1
0,2,16,1,0,0.0,1.0,0,EURUSD,0.537,765,0.4536,-0.2287,0.699,-1.757,8567.6
0,2,16,1,0,0.0,1.5,0,EURUSD,0.571,765,0.4078,-0.2311,0.699,-1.7853,2841.4
0,2,16,1,0,0.0,2.0,0,EURUSD,0.562,765,0.3908,-0.2427,0.699,-1.8882,2316.0
0,2,16,1,0,0.0,3.0,0,EURUSD,0.558,765,0.3804,-0.25,0.699,-1.9595,1701.9
0,2,16,1,1,0.0,0.0,0,EURUSD,0.521,764,0.3168,-0.3941,0.698,-3.0644,441.3
0,2,16,1,1,0.0,1.0,0,EURUSD,0.438,764,0.4712,-0.36,0.698,-2.7686,13168.4
0,2,16,1,1,0.0,1.5,0,EURUSD,0.463,764,0.3835,-0.4001,0.698,-3.0847,4681.6
0,2,16,1,1,0.0,2.0,0,EURUSD,0.477,764,0.3495,-0.409,0.698,-3.1621,2395.8
0,2,16,1,1,0.0,3.0,0,EURUSD,0.514,764,0.3285,-0.3927,0.698,-3.0461,890.6
0,2,16,1,2,1.0,0.0,0,EURUSD,0.507,709,0.2722,-0.4828,0.647,-3.4803,306.6
0,2,16,1,2,1.0,0.0,1,EURUSD,0.526,709,0.2638,-0.451,0.647,-3.2503,322.7
0,2,16,1,2,1.0,1.0,0,EURUSD,0.362,709,0.4697,-0.4632,0.647,-3.2874,29788.6
0,2,16,1,2,1.0,1.0,1,EURUSD,0.404,709,0.4951,-0.408,0.647,-2.913,16352.0
0,2,16,1,2,1.0,1.5,0,EURUSD,0.441,709,0.3738,-0.4775,0.647,-3.3996,4552.7
0,2,16,1,2,1.0,1.5,1,EURUSD,0.482,709,0.3879,-0.4221,0.647,-3.0043,2951.2
0,2,16,1,2,1.0,2.0,0,EURUSD,0.471,709,0.3286,-0.4814,0.647,-3.439,1889.5
0,2,16,1,2,1.0,2.0,1,EURUSD,0.518,709,0.33,-0.4267,0.647,-3.0573,1162.8
0,2,16,1,2,1.0,3.0,0,EURUSD,0.463,709,0.2835,-0.5172,0.647,-3.7128,1054.3
0,2,16,1,2,1.0,3.0,1,EURUSD,0.542,709,0.2807,-0.4264,0.647,-3.0643,496.1
0,2,16,1,2,2.0,0.0,0,EURUSD,0.584,764,0.3809,-0.2443,0.698,-1.895,997.2
0,2,16,1,2,2.0,0.0,1,EURUSD,0.524,764,0.3534,-0.2797,0.698,-2.1744,2619.7
0,2,16,1,2,2.0,1.0,0,EURUSD,0.568,764,0.4686,-0.2223,0.698,-1.7177,5022.6
0,2,16,1,2,2.0,1.0,1,EURUSD,0.544,764,0.4346,-0.2423,0.698,-1.8592,6884.3
0,2,16,1,2,2.0,1.5,0,EURUSD,0.54,764,0.4005,-0.2627,0.698,-2.03,3754.0
0,2,16,1,2,2.0,1.5,1,EURUSD,0.569,764,0.3783,-0.2437,0.698,-1.886,2764.2
0,2,16,1,2,2.0,2.0,0,EURUSD,0.583,764,0.3927,-0.2411,0.698,-1.8739,1640.0
0,2,16,1,2,2.0,2.0,1,EURUSD,0.534,764,0.3573,-0.2719,0.698,-2.1223,3084.3
0,2,16,1,2,2.0,3.0,0,EURUSD,0.571,764,0.3822,-0.2518,0.698,-1.9521,1386.1
0,2,16,1,2,2.0,3.0,1,EURUSD,0.53,764,0.3547,-0.2757,0.698,-2.181,2672.9
0,2,32,0,0,0.0,0.0,0,EURUSD,0.505,777,0.2291,-0.4812,0.71,-3.7771,347.9
0,2,32,0,0,0.0,1.0,0,EURUSD,0.557,777,0.5019,-0.2794,0.71,-2.1789,3204.3
0,2,32,0,0,0.0,1.5,0,EURUSD,0.612,777,0.399,-0.294,0.71,-2.2932,878.0
0,2,32,0,0,0.0,2.0,0,EURUSD,0.624,777,0.3346,-0.3139,0.71,-2.4572,480.8
0,2,32,0,0,0.0,3.0,0,EURUSD,0.62,777,0.2703,-0.3486,0.71,-2.7668,262.2
0,2,32,0,1,0.0,0.0,0,EURUSD,0.315,777,0.1197,-0.8793,0.71,-6.8446,684.5
0,2,32,0,1,0.0,1.0,0,EURUSD,0.231,777,0.3835,-0.6969,0.71,-5.4189,324234.8
0,2,32,0,1,0.0,1.5,0,EURUSD,0.317,777,0.3076,-0.6933,0.71,-5.3979,24781.9
0,2,32,0,1,0.0,2.0,0,EURUSD,0.359,777,0.2574,-0.6972,0.71,-5.443,6116.6
0,2,32,0,1,0.0,3.0,0,EURUSD,0.388,777,0.1931,-0.7217,0.71,-5.6522,1490.9
0,2,32,0,2,1.0,0.0,0,EURUSD,0.33,720,0.1208,-0.8397,0.658,-6.0475,650.4
0,2,32,0,2,1.0,0.0,1,EURUSD,0.615,720,0.1611,-0.4582,0.658,-3.4023,44.4
0,2,32,0,2,1.0,1.0,0,EURUSD,0.273,720,0.4014,-0.6274,0.658,-4.5171,126324.2
0,2,32,0,2,1.0,1.0,1,EURUSD,0.553,720,0.5833,-0.2635,0.658,-1.918,3233.7
0,2,32,0,2,1.0,1.5,0,EURUSD,0.358,720,0.3208,-0.6281,0.658,-4.5321,12587.4
0,2,32,0,2,1.0,1.5,1,EURUSD,0.515,720,0.4083,-0.4093,0.658,-3.008,1874.5
0,2,32,0,2,1.0,2.0,0,EURUSD,0.414,720,0.2736,-0.6107,0.658,-4.3973,2919.3
0,2,32,0,2,1.0,2.0,1,EURUSD,0.544,720,0.3319,-0.435,0.658,-3.2532,779.7
0,2,32,0,2,1.0,3.0,0,EURUSD,0.428,720,0.1972,-0.6553,0.658,-4.7426,968.2
0,2,32,0,2,1.0,3.0,1,EURUSD,0.574,720,0.2458,-0.4573,0.658,-3.4161,285.8
0,2,32,0,2,2.0,0.0,0,EURUSD,0.526,776,0.2577,-0.4172,0.709,-3.2639,437.9
0,2,32,0,2,2.0,0.0,1,EURUSD,0.755,776,0.2925,-0.2069,0.709,-1.681,85.5
0,2,32,0,2,2.0,1.0,0,EURUSD,0.607,776,0.4936,-0.2453,0.709,-1.9041,2055.8
0,2,32,0,2,2.0,1.0,1,EURUSD,0.636,776,0.5052,-0.2208,0.709,-1.8109,1605.2
0,2,32,0,2,2.0,1.5,0,EURUSD,0.598,776,0.3711,-0.3039,0.709,-2.358,1048.2
0,2,32,0,2,2.0,1.5,1,EURUSD,0.64,776,0.393,-0.2663,0.709,-2.118,752.7
0,2,32,0,2,2.0,2.0,0,EURUSD,0.592,776,0.3106,-0.3357,0.709,-2.6162,664.2
0,2,32,0,2,2.0,2.0,1,EURUSD,0.684,776,0.3428,-0.2496,0.709,-2.0091,345.2
0,2,32,0,2,2.0,3.0,0,EURUSD,0.564,776,0.268,-0.378,0.709,-2.9639,476.4
0,2,32,0,2,2.0,3.0,1,EURUSD,0.729,776,0.308,-0.2234,0.709,-1.9215,169.0
0,2,32,1,0,0.0,0.0,0,EURUSD,0.509,774,0.2687,-0.4161,0.707,-3.2575,559.6
0,2,32,1,0,0.0,1.0,0,EURUSD,0.599,774,0.4858,-0.2441,0.707,-1.902,2404.3
0,2,32,1,0,0.0,1.5,0,EURUSD,0.627,774,0.3863,-0.2686,0.707,-2.1077,873.9
0,2,32,1,0,0.0,2.0,0,EURUSD,0.619,774,0.3372,-0.2933,0.707,-2.3138,606.9
0,2,32,1,0,0.0,3.0,0,EURUSD,0.568,774,0.2855,-0.3574,0.707,-2.8503,524.6
0,2,32,1,1,0.0,0.0,0,EURUSD,0.487,774,0.1899,-0.5541,0.707,-4.301,149.7
0,2,32,1,1,0.0,1.0,0,EURUSD,0.482,774,0.5052,-0.347,0.707,-2.6894,6165.1
0,2,32,1,1,0.0,1.5,0,EURUSD,0.527,774,0.3876,-0.3894,0.707,-3.0249,1683.7
0,2,32,1,1,0.0,2.0,0,EURUSD,0.534,774,0.3152,-0.4295,0.707,-3.3504,882.4
0,2,32,1,1,0.0,3.0,0,EURUSD,0.555,774,0.2519,-0.4455,0.707,-3.4926,363.4
0,2,32,1,2,1.0,0.0,0,EURUSD,0.463,717,0.1437,-0.6516,0.655,-4.6867,109.0
0,2,32,1,2,1.0,0.0,1,EURUSD,0.709,717,0.1883,-0.336,0.655,-2.5719,37.3
0,2,32,1,2,1.0,1.0,0,EURUSD,0.378,717,0.4868,-0.4571,0.655,-3.2806,21376.6
0,2,32,1,2,1.0,1.0,1,EURUSD,0.412,717,0.5091,-0.4125,0.655,-2.9775,13440.2
0,2,32,1,2,1.0,1.5,0,EURUSD,0.474,717,0.3877,-0.4613,0.655,-3.3162,2747.9
0,2,32,1,2,1.0,1.5,1,EURUSD,0.505,717,0.4031,-0.4229,0.655,-3.0438,2026.6
0,2,32,1,2,1.0,2.0,0,EURUSD,0.503,717,0.3166,-0.4864,0.655,-3.5115,1106.1
0,2,32,1,2,1.0,2.0,1,EURUSD,0.552,717,0.3361,-0.4253,0.655,-3.0677,726.4
0,2,32,1,2,1.0,3.0,0,EURUSD,0.52,717,0.2301,-0.5274,0.655,-3.8352,418.2
0,2,32,1,2,1.0,3.0,1,EURUSD,0.648,717,0.2692,-0.3674,0.655,-2.71,181.6
0,2,32,1,2,2.0,0.0,0,EURUSD,0.55,773,0.2613,-0.3887,0.706,-3.1033,311.1
0,2,32,1,2,2.0,0.0,1,EURUSD,0.789,773,0.3053,-0.1733,0.706,-1.4772,85.8
0,2,32,1,2,2.0,1.0,0,EURUSD,0.62,773,0.4994,-0.2312,0.706,-1.8328,1897.5
0,2,32,1,2,2.0,1.0,1,EURUSD,0.619,773,0.4955,-0.2329,0.706,-1.8083,1868.8
0,2,32,1,2,2.0,1.5,0,EURUSD,0.588,773,0.3713,-0.3093,0.706,-2.4536,1201.7
0,2,32,1,2,2.0,1.5,1,EURUSD,0.721,773,0.4127,-0.197,0.706,-1.6242,423.1
0,2,32,1,2,2.0,2.0,0,EURUSD,0.626,773,0.3299,-0.2974,0.706,-2.3938,529.9
0,2,32,1,2,2.0,2.0,1,EURUSD,0.734,773,0.3571,-0.2044,0.706,-1.6619,262.2
0,2,32,1,2,2.0,3.0,0,EURUSD,0.563,773,0.2743,-0.3721,0.706,-2.9232,504.3
0,2,32,1,2,2.0,3.0,1,EURUSD,0.728,773,0.3157,-0.2205,0.706,-1.8339,178.1
0,2,96,0,0,0.0,0.0,0,EURUSD,0.611,778,0.1234,-0.4397,0.711,-3.45,40.2
0,2,96,0,0,0.0,1.0,0,EURUSD,0.563,778,0.5051,-0.2775,0.711,-2.1671,2929.7
0,2,96,0,0,0.0,1.5,0,EURUSD,0.619,778,0.3985,-0.2948,0.711,-2.3026,793.8
0,2,96,0,0,0.0,2.0,0,EURUSD,0.646,778,0.329,-0.3058,0.711,-2.3968,380.8
0,2,96,0,0,0.0,3.0,0,EURUSD,0.644,778,0.2429,-0.3478,0.711,-2.7814,192.4
0,2,96,0,1,0.0,0.0,0,EURUSD,0.375,778,0.0604,-0.8602,0.711,-6.6927,58.9
0,2,96,0,1,0.0,1.0,0,EURUSD,0.232,778,0.3843,-0.6948,0.711,-5.4095,312696.2
0,2,96,0,1,0.0,1.5,0,EURUSD,0.318,778,0.3085,-0.6922,0.711,-5.3962,24116.1
0,2,96,0,1,0.0,2.0,0,EURUSD,0.36,778,0.2545,-0.6999,0.711,-5.4712,5926.9
0,2,96,0,1,0.0,3.0,0,EURUSD,0.391,778,0.1851,-0.7273,0.711,-5.7144,1367.1
0,2,96,0,2,1.0,0.0,0,EURUSD,0.416,721,0.0624,-0.7836,0.658,-5.6499,60.4
0,2,96,0,2,1.0,0.0,1,EURUSD,0.687,721,0.0777,-0.4122,0.658,-3.077,14.4
0,2,96,0,2,1.0,1.0,0,EURUSD,0.274,721,0.4022,-0.6253,0.658,-4.5081,122340.7
0,2,96,0,2,1.0,1.0,1,EURUSD,0.551,721,0.5825,-0.2646,0.658,-1.929,3280.1
0,2,96,0,2,1.0,1.5,0,EURUSD,0.357,721,0.3204,-0.6287,0.658,-4.5431,12734.4
0,2,96,0,2,1.0,1.5,1,EURUSD,0.514,721,0.4078,-0.4103,0.658,-3.019,1892.8
0,2,96,0,2,1.0,2.0,0,EURUSD,0.412,721,0.2718,-0.6142,0.658,-4.4281,3001.8
0,2,96,0,2,1.0,2.0,1,EURUSD,0.544,721,0.3315,-0.4352,0.658,-3.259,778.8
0,2,96,0,2,1.0,3.0,0,EURUSD,0.443,721,0.1969,-0.6419,0.658,-4.6524,805.8
0,2,96,0,2,1.0,3.0,1,EURUSD,0.579,721,0.2441,-0.4533,0.658,-3.422,270.8
0,2,96,0,2,2.0,0.0,0,EURUSD,0.666,777,0.1403,-0.3524,0.71,-2.76,44.6
0,2,96,0,2,2.0,0.0,1,EURUSD,0.885,777,0.1647,-0.1177,0.71,-1.4185,20.4
0,2,96,0,2,2.0,1.0,0,EURUSD,0.604,777,0.4916,-0.2483,0.71,-1.9297,2095.5
0,2,96,0,2,2.0,1.0,1,EURUSD,0.641,777,0.5071,-0.2174,0.71,-1.7863,1521.4
0,2,96,0,2,2.0,1.5,0,EURUSD,0.628,777,0.3784,-0.2856,0.71,-2.219,770.5
0,2,96,0,2,2.0,1.5,1,EURUSD,0.66,777,0.3912,-0.2545,0.71,-2.034,610.4
0,2,96,0,2,2.0,2.0,0,EURUSD,0.629,777,0.305,-0.3179,0.71,-2.4808,442.3
0,2,96,0,2,2.0,2.0,1,EURUSD,0.715,777,0.3333,-0.2337,0.71,-1.9027,261.0
0,2,96,0,2,2.0,3.0,0,EURUSD,0.624,777,0.2201,-0.3612,0.71,-2.8643,224.5
0,2,96,0,2,2.0,3.0,1,EURUSD,0.769,777,0.2587,-0.2103,0.71,-1.9663,110.2
0,2,96,1,0,0.0,0.0,0,EURUSD,0.664,778,0.153,-0.3479,0.711,-2.7226,47.0
0,2,96,1,0,0.0,1.0,0,EURUSD,0.609,778,0.491,-0.2419,0.711,-1.8947,2046.1
0,2,96,1,0,0.0,1.5,0,EURUSD,0.65,778,0.3856,-0.2629,0.711,-2.0738,655.5
0,2,96,1,0,0.0,2.0,0,EURUSD,0.653,778,0.3136,-0.2901,0.711,-2.3196,384.6
0,2,96,1,0,0.0,3.0,0,EURUSD,0.617,778,0.2275,-0.3611,0.711,-2.872,244.7
0,2,96,1,1,0.0,0.0,0,EURUSD,0.663,778,0.1028,-0.4116,0.711,-3.2019,20.1
0,2,96,1,1,0.0,1.0,0,EURUSD,0.484,778,0.5064,-0.3457,0.711,-2.6936,5982.7
0,2,96,1,1,0.0,1.5,0,EURUSD,0.533,778,0.3882,-0.3869,0.711,-3.0205,1562.2
0,2,96,1,1,0.0,2.0,0,EURUSD,0.539,778,0.3098,-0.4317,0.711,-3.3844,809.6
0,2,96,1,1,0.0,3.0,0,EURUSD,0.569,778,0.2288,-0.4512,0.711,-3.5658,284.1
0,2,96,1,2,1.0,0.0,0,EURUSD,0.633,721,0.0749,-0.4863,0.658,-3.5066,16.3
0,2,96,1,2,1.0,0.0,1,EURUSD,0.679,721,0.0818,-0.421,0.658,-3.326,13.4
0,2,96,1,2,1.0,1.0,0,EURUSD,0.376,721,0.4854,-0.4588,0.658,-3.3112,21950.1
0,2,96,1,2,1.0,1.0,1,EURUSD,0.416,721,0.5104,-0.4089,0.658,-2.9681,12792.0
0,2,96,1,2,1.0,1.5,0,EURUSD,0.473,721,0.387,-0.4623,0.658,-3.3419,2778.1
0,2,96,1,2,1.0,1.5,1,EURUSD,0.504,721,0.4022,-0.4241,0.658,-3.0695,2043.5
0,2,96,1,2,1.0,2.0,0,EURUSD,0.502,721,0.3135,-0.4893,0.658,-3.5518,1109.2
0,2,96,1,2,1.0,2.0,1,EURUSD,0.555,721,0.3356,-0.4228,0.658,-3.066,702.6
0,2,96,1,2,1.0,3.0,0,EURUSD,0.525,721,0.2261,-0.5254,0.658,-3.8419,391.5
0,2,96,1,2,1.0,3.0,1,EURUSD,0.66,721,0.2691,-0.3558,0.658,-2.6698,167.1
0,2,96,1,2,2.0,0.0,0,EURUSD,0.746,777,0.1454,-0.2667,0.71,-2.1051,31.9
0,2,96,1,2,2.0,0.0,1,EURUSD,0.782,777,0.1596,-0.2245,0.71,-2.0503,26.5
0,2,96,1,2,2.0,1.0,0,EURUSD,0.618,777,0.4981,-0.2354,0.71,-1.8772,1868.8
0,2,96,1,2,2.0,1.0,1,EURUSD,0.63,777,0.5019,-0.2277,0.71,-1.7772,1651.4
0,2,96,1,2,2.0,1.5,0,EURUSD,0.613,777,0.3732,-0.2985,0.71,-2.3892,886.1
0,2,96,1,2,2.0,1.5,1,EURUSD,0.731,777,0.4157,-0.1938,0.71,-1.5934,374.7
0,2,96,1,2,2.0,2.0,0,EURUSD,0.665,777,0.3166,-0.2817,0.71,-2.3172,349.4
