hour,minute,or_bars,hold_bars,entry_mode,stop_mode,stop_atr_mult,rr,fade,min_break_rvol,min_atr_rank,fast_trend_mode,symbol,window,pf,trades,win_rate,avg_r,trades_per_day,avg_hold_h,max_dd,sharpe,days_to_target
13,0,1,32,1,2,1.0,1.0,1,0.0,0.7,0,XAUUSD,OOS,1.028,94,0.5638,0.0135,0.258,0.24,-0.0785,0.134,426.1
13,0,1,32,1,2,1.0,1.0,1,0.0,0.7,2,XAUUSD,OOS,1.152,94,0.5957,0.0691,0.258,0.29,-0.0625,0.694,290.3
13,0,1,32,1,2,1.0,1.0,1,1.5,0.0,0,XAUUSD,OOS,0.612,244,0.4549,-0.2453,0.67,0.16,-0.6031,-3.837,2134.1
13,0,1,32,1,2,1.0,1.0,1,1.5,0.0,2,XAUUSD,OOS,0.654,243,0.4733,-0.2115,0.668,0.19,-0.5139,-3.306,1457.2
13,0,1,32,1,2,1.0,1.0,1,1.5,0.5,0,XAUUSD,OOS,0.581,164,0.4329,-0.2713,0.451,0.17,-0.4471,-3.452,4065.7
13,0,1,32,1,2,1.0,1.0,1,1.5,0.5,2,XAUUSD,OOS,0.65,164,0.4634,-0.215,0.451,0.2,-0.3526,-2.745,2160.4
13,0,1,32,1,2,1.0,1.0,1,1.5,0.7,0,XAUUSD,OOS,0.965,93,0.5484,-0.0174,0.256,0.19,-0.0985,-0.172,549.7
13,0,1,32,1,2,1.0,1.0,1,1.5,0.7,2,XAUUSD,OOS,1.082,93,0.5806,0.0387,0.256,0.24,-0.0825,0.386,361.5
13,0,1,32,1,2,1.0,1.0,1,2.0,0.0,0,XAUUSD,OOS,0.618,225,0.4578,-0.2402,0.618,0.17,-0.5488,-3.604,2156.5
13,0,1,32,1,2,1.0,1.0,1,2.0,0.0,2,XAUUSD,OOS,0.657,222,0.473,-0.21,0.61,0.18,-0.4684,-3.125,1524.9
13,0,1,32,1,2,1.0,1.0,1,2.0,0.5,0,XAUUSD,OOS,0.624,153,0.451,-0.236,0.42,0.17,-0.3633,-2.905,2911.5
13,0,1,32,1,2,1.0,1.0,1,2.0,0.5,2,XAUUSD,OOS,0.71,151,0.4834,-0.1716,0.415,0.18,-0.2683,-2.102,1449.0
13,0,1,32,1,2,1.0,1.0,1,2.0,0.7,0,XAUUSD,OOS,0.872,86,0.5233,-0.0683,0.236,0.21,-0.1144,-0.644,916.6
13,0,1,32,1,2,1.0,1.0,1,2.0,0.7,2,XAUUSD,OOS,1.008,84,0.5595,0.0038,0.231,0.22,-0.0915,0.036,513.2
13,0,1,32,1,2,1.0,2.0,0,0.0,0.0,0,XAUUSD,OOS,0.9,256,0.3594,-0.0737,0.703,0.51,-0.3176,-0.825,118.5
13,0,1,32,1,2,1.0,2.0,0,0.0,0.0,2,XAUUSD,OOS,1.106,170,0.4235,0.0593,0.467,1.04,-0.0999,0.599,122.1
13,0,1,32,1,2,1.0,2.0,0,0.0,0.5,0,XAUUSD,OOS,0.899,172,0.3547,-0.0739,0.473,0.57,-0.2845,-0.679,177.2
13,0,1,32,1,2,1.0,2.0,0,0.0,0.5,2,XAUUSD,OOS,1.312,118,0.4661,0.1595,0.324,1.05,-0.0973,1.33,117.8
13,0,1,32,1,2,1.0,2.0,0,0.0,0.7,0,XAUUSD,OOS,0.714,94,0.2979,-0.2229,0.258,0.63,-0.2703,-1.608,738.9
13,0,1,32,1,2,1.0,2.0,0,0.0,0.7,2,XAUUSD,OOS,1.064,66,0.4394,0.0366,0.181,0.95,-0.106,0.239,335.1
13,0,1,32,1,2,1.0,2.0,0,1.5,0.0,0,XAUUSD,OOS,0.995,244,0.3852,-0.0034,0.67,0.47,-0.1888,-0.037,89.8
13,0,1,32,1,2,1.0,2.0,0,1.5,0.0,2,XAUUSD,OOS,0.946,96,0.3958,-0.0359,0.264,0.71,-0.1046,-0.264,283.2
13,0,1,32,1,2,1.0,2.0,0,1.5,0.5,0,XAUUSD,OOS,1.043,164,0.3902,0.0296,0.451,0.54,-0.1711,0.265,117.8
13,0,1,32,1,2,1.0,2.0,0,1.5,0.5,2,XAUUSD,OOS,1.155,70,0.4429,0.0938,0.192,0.75,-0.0765,0.589,221.4
13,0,1,32,1,2,1.0,2.0,0,1.5,0.7,0,XAUUSD,OOS,0.746,93,0.3118,-0.1939,0.256,0.64,-0.2411,-1.389,634.6
13,0,1,32,1,2,1.0,2.0,0,1.5,0.7,2,XAUUSD,OOS,0.831,47,0.3617,-0.1184,0.129,0.73,-0.1057,-0.626,879.4
13,0,1,32,1,2,1.0,2.0,0,2.0,0.0,0,XAUUSD,OOS,0.926,225,0.3689,-0.0534,0.618,0.48,-0.2463,-0.566,121.1
13,0,1,32,1,2,1.0,2.0,0,2.0,0.0,2,XAUUSD,OOS,0.831,66,0.3788,-0.1202,0.181,0.52,-0.1249,-0.74,631.2
13,0,1,32,1,2,1.0,2.0,0,2.0,0.5,0,XAUUSD,OOS,0.86,153,0.3464,-0.1031,0.42,0.57,-0.2021,-0.912,229.2
13,0,1,32,1,2,1.0,2.0,0,2.0,0.5,2,XAUUSD,OOS,1.073,50,0.44,0.0456,0.137,0.59,-0.0952,0.246,377.6
13,0,1,32,1,2,1.0,2.0,0,2.0,0.7,0,XAUUSD,OOS,0.711,86,0.3023,-0.2243,0.236,0.69,-0.2536,-1.556,835.5
13,0,1,32,1,2,1.0,2.0,0,2.0,0.7,2,XAUUSD,OOS,0.666,36,0.3333,-0.2474,0.099,0.62,-0.1262,-1.196,2846.0
13,0,1,32,1,2,1.0,2.0,1,0.0,0.0,0,XAUUSD,OOS,0.755,256,0.3281,-0.1889,0.703,0.6,-0.5145,-2.178,224.0
13,0,1,32,1,2,1.0,2.0,1,0.0,0.0,2,XAUUSD,OOS,0.838,256,0.3555,-0.1199,0.703,0.7,-0.338,-1.368,153.8
13,0,1,32,1,2,1.0,2.0,1,0.0,0.5,0,XAUUSD,OOS,0.78,172,0.3314,-0.1671,0.473,0.69,-0.3092,-1.576,296.5
13,0,1,32,1,2,1.0,2.0,1,0.0,0.5,2,XAUUSD,OOS,0.863,172,0.3605,-0.0993,0.473,0.82,-0.1926,-0.929,208.7
13,0,1,32,1,2,1.0,2.0,1,0.0,0.7,0,XAUUSD,OOS,0.876,94,0.3511,-0.0897,0.258,0.92,-0.1725,-0.632,350.4
13,0,1,32,1,2,1.0,2.0,1,0.0,0.7,2,XAUUSD,OOS,0.997,94,0.383,-0.0021,0.258,0.99,-0.1552,-0.014,233.6
13,0,1,32,1,2,1.0,2.0,1,1.5,0.0,0,XAUUSD,OOS,0.717,244,0.3156,-0.2236,0.67,0.51,-0.5915,-2.554,282.4
13,0,1,32,1,2,1.0,2.0,1,1.5,0.0,2,XAUUSD,OOS,0.77,243,0.3333,-0.1768,0.668,0.56,-0.4757,-1.998,214.4
13,0,1,32,1,2,1.0,2.0,1,1.5,0.5,0,XAUUSD,OOS,0.711,164,0.311,-0.2267,0.451,0.57,-0.3973,-2.135,438.2
13,0,1,32,1,2,1.0,2.0,1,1.5,0.5,2,XAUUSD,OOS,0.784,164,0.3354,-0.1637,0.451,0.66,-0.2967,-1.524,300.9
13,0,1,32,1,2,1.0,2.0,1,1.5,0.7,0,XAUUSD,OOS,0.934,93,0.3656,-0.0465,0.256,0.83,-0.1314,-0.323,286.7
13,0,1,32,1,2,1.0,2.0,1,1.5,0.7,2,XAUUSD,OOS,1.063,93,0.3978,0.0421,0.256,0.9,-0.1158,0.288,196.8
13,0,1,32,1,2,1.0,2.0,1,2.0,0.0,0,XAUUSD,OOS,0.745,225,0.3244,-0.1989,0.618,0.5,-0.476,-2.171,263.1
13,0,1,32,1,2,1.0,2.0,1,2.0,0.0,2,XAUUSD,OOS,0.796,222,0.3378,-0.1562,0.61,0.53,-0.3822,-1.673,205.7
13,0,1,32,1,2,1.0,2.0,1,2.0,0.5,0,XAUUSD,OOS,0.762,153,0.3268,-0.1818,0.42,0.56,-0.3035,-1.639,357.1
13,0,1,32,1,2,1.0,2.0,1,2.0,0.5,2,XAUUSD,OOS,0.857,151,0.351,-0.1057,0.415,0.62,-0.2542,-0.929,235.3
13,0,1,32,1,2,1.0,2.0,1,2.0,0.7,0,XAUUSD,OOS,0.774,86,0.3256,-0.1695,0.236,0.83,-0.2001,-1.164,597.5
13,0,1,32,1,2,1.0,2.0,1,2.0,0.7,2,XAUUSD,OOS,0.92,84,0.3571,-0.0576,0.231,0.85,-0.1826,-0.379,329.3
13,0,1,32,1,2,2.0,0.0,0,0.0,0.0,0,XAUUSD,OOS,0.921,256,0.3477,-0.0505,0.703,3.87,-0.4049,-0.537,95.0
13,0,1,32,1,2,2.0,0.0,0,0.0,0.0,2,XAUUSD,OOS,1.157,170,0.4706,0.0571,0.467,2.81,-0.0855,0.736,173.0
13,0,1,32,1,2,2.0,0.0,0,0.0,0.5,0,XAUUSD,OOS,1.079,172,0.3895,0.0473,0.473,4.1,-0.2016,0.408,98.8
13,0,1,32,1,2,2.0,0.0,0,0.0,0.5,2,XAUUSD,OOS,1.419,118,0.5,0.1426,0.324,3.07,-0.0703,1.441,146.1
13,0,1,32,1,2,2.0,0.0,0,0.0,0.7,0,XAUUSD,OOS,1.184,94,0.4255,0.106,0.258,4.24,-0.1725,0.684,142.8
13,0,1,32,1,2,2.0,0.0,0,0.0,0.7,2,XAUUSD,OOS,1.153,66,0.5152,0.0551,0.181,2.86,-0.0919,0.49,471.4
13,0,1,32,1,2,2.0,0.0,0,1.5,0.0,0,XAUUSD,OOS,0.967,244,0.3525,-0.0215,0.67,3.74,-0.3124,-0.218,81.9
13,0,1,32,1,2,2.0,0.0,0,1.5,0.0,2,XAUUSD,OOS,1.154,96,0.4896,0.0673,0.264,3.11,-0.0773,0.583,232.3
13,0,1,32,1,2,2.0,0.0,0,1.5,0.5,0,XAUUSD,OOS,1.21,164,0.4085,0.1229,0.451,4.05,-0.133,0.998,75.7
13,0,1,32,1,2,2.0,0.0,0,1.5,0.5,2,XAUUSD,OOS,1.531,70,0.5429,0.2047,0.192,3.46,-0.056,1.455,166.3
13,0,1,32,1,2,2.0,0.0,0,1.5,0.7,0,XAUUSD,OOS,1.182,93,0.4301,0.1041,0.256,4.14,-0.169,0.673,146.7
13,0,1,32,1,2,2.0,0.0,0,1.5,0.7,2,XAUUSD,OOS,0.958,47,0.4681,-0.0192,0.129,3.15,-0.0883,-0.133,999.5
13,0,1,32,1,2,2.0,0.0,0,2.0,0.0,0,XAUUSD,OOS,0.985,225,0.3511,-0.0096,0.618,3.71,-0.259,-0.094,84.9
13,0,1,32,1,2,2.0,0.0,0,2.0,0.0,2,XAUUSD,OOS,1.155,66,0.5,0.0659,0.181,3.24,-0.0768,0.495,360.6
13,0,1,32,1,2,2.0,0.0,0,2.0,0.5,0,XAUUSD,OOS,1.14,153,0.3856,0.0859,0.42,3.88,-0.131,0.678,90.7
13,0,1,32,1,2,2.0,0.0,0,2.0,0.5,2,XAUUSD,OOS,1.537,50,0.56,0.1966,0.137,3.62,-0.0509,1.261,246.3
13,0,1,32,1,2,2.0,0.0,0,2.0,0.7,0,XAUUSD,OOS,1.261,86,0.4419,0.1453,0.236,4.26,-0.1201,0.898,139.4
13,0,1,32,1,2,2.0,0.0,0,2.0,0.7,2,XAUUSD,OOS,0.866,36,0.4722,-0.0597,0.099,3.19,-0.0754,-0.378,2043.6
13,0,1,32,1,2,2.0,0.0,1,0.0,0.0,0,XAUUSD,OOS,1.023,256,0.3711,0.0151,0.703,3.6,-0.385,0.145,61.9
13,0,1,32,1,2,2.0,0.0,1,0.0,0.0,2,XAUUSD,OOS,1.075,256,0.3906,0.0471,0.703,3.64,-0.3386,0.454,57.1
13,0,1,32,1,2,2.0,0.0,1,0.0,0.5,0,XAUUSD,OOS,1.102,172,0.3837,0.0645,0.473,3.75,-0.3037,0.494,77.0
13,0,1,32,1,2,2.0,0.0,1,0.0,0.5,2,XAUUSD,OOS,1.176,172,0.4128,0.1062,0.473,3.82,-0.2888,0.822,70.4
13,0,1,32,1,2,2.0,0.0,1,0.0,0.7,0,XAUUSD,OOS,1.211,94,0.4255,0.12,0.258,4.24,-0.2018,0.769,135.8
13,0,1,32,1,2,2.0,0.0,1,0.0,0.7,2,XAUUSD,OOS,1.311,94,0.4574,0.1676,0.258,4.21,-0.1914,1.092,121.0
13,0,1,32,1,2,2.0,0.0,1,1.5,0.0,0,XAUUSD,OOS,0.86,244,0.3525,-0.0937,0.67,3.37,-0.4446,-0.992,118.4
13,0,1,32,1,2,2.0,0.0,1,1.5,0.0,2,XAUUSD,OOS,0.897,243,0.3663,-0.0678,0.668,3.38,-0.4001,-0.718,108.2
13,0,1,32,1,2,2.0,0.0,1,1.5,0.5,0,XAUUSD,OOS,0.887,164,0.3659,-0.0732,0.451,3.48,-0.3014,-0.654,175.3
13,0,1,32,1,2,2.0,0.0,1,1.5,0.5,2,XAUUSD,OOS,0.939,164,0.3902,-0.038,0.451,3.52,-0.2865,-0.344,156.5
13,0,1,32,1,2,2.0,0.0,1,1.5,0.7,0,XAUUSD,OOS,1.121,93,0.4086,0.0707,0.256,4.09,-0.2018,0.455,161.4
13,0,1,32,1,2,2.0,0.0,1,1.5,0.7,2,XAUUSD,OOS,1.209,93,0.4409,0.1162,0.256,4.05,-0.1914,0.762,144.2
13,0,1,32,1,2,2.0,0.0,1,2.0,0.0,0,XAUUSD,OOS,0.879,225,0.3778,-0.0778,0.618,3.4,-0.3017,-0.82,132.8
13,0,1,32,1,2,2.0,0.0,1,2.0,0.0,2,XAUUSD,OOS,0.924,222,0.3874,-0.048,0.61,3.4,-0.2849,-0.499,116.9
13,0,1,32,1,2,2.0,0.0,1,2.0,0.5,0,XAUUSD,OOS,0.965,153,0.4118,-0.021,0.42,3.65,-0.2221,-0.186,161.4
13,0,1,32,1,2,2.0,0.0,1,2.0,0.5,2,XAUUSD,OOS,1.067,151,0.4371,0.0387,0.415,3.73,-0.2085,0.339,128.2
13,0,1,32,1,2,2.0,0.0,1,2.0,0.7,0,XAUUSD,OOS,1.051,86,0.407,0.0299,0.236,4.07,-0.163,0.189,207.8
13,0,1,32,1,2,2.0,0.0,1,2.0,0.7,2,XAUUSD,OOS,1.217,84,0.4405,0.12,0.231,4.09,-0.154,0.744,156.7
13,0,1,32,1,2,2.0,1.0,0,0.0,0.0,0,XAUUSD,OOS,0.902,256,0.5078,-0.0491,0.703,1.31,-0.1827,-0.809,296.3
13,0,1,32,1,2,2.0,1.0,0,0.0,0.0,2,XAUUSD,OOS,1.084,170,0.5118,0.0278,0.467,1.69,-0.0729,0.46,308.1
13,0,1,32,1,2,2.0,1.0,0,0.0,0.5,0,XAUUSD,OOS,0.912,172,0.5058,-0.0442,0.473,1.43,-0.1344,-0.596,418.1
13,0,1,32,1,2,2.0,1.0,0,0.0,0.5,2,XAUUSD,OOS,1.183,118,0.5339,0.0587,0.324,1.71,-0.0696,0.802,318.7
13,0,1,32,1,2,2.0,1.0,0,0.0,0.7,0,XAUUSD,OOS,0.837,94,0.4894,-0.0853,0.258,1.8,-0.1606,-0.868,1108.1
13,0,1,32,1,2,2.0,1.0,0,0.0,0.7,2,XAUUSD,OOS,1.075,66,0.5455,0.0259,0.181,1.8,-0.0861,0.27,754.7
13,0,1,32,1,2,2.0,1.0,0,1.5,0.0,0,XAUUSD,OOS,0.929,244,0.5164,-0.0355,0.67,1.18,-0.1287,-0.575,265.8
13,0,1,32,1,2,2.0,1.0,0,1.5,0.0,2,XAUUSD,OOS,0.97,96,0.5312,-0.0123,0.264,1.64,-0.0669,-0.143,690.0
13,0,1,32,1,2,2.0,1.0,0,1.5,0.5,0,XAUUSD,OOS,0.987,164,0.5244,-0.0062,0.451,1.32,-0.1056,-0.083,308.8
13,0,1,32,1,2,2.0,1.0,0,1.5,0.5,2,XAUUSD,OOS,1.145,70,0.5714,0.0537,0.192,1.7,-0.0673,0.54,486.7
13,0,1,32,1,2,2.0,1.0,0,1.5,0.7,0,XAUUSD,OOS,0.817,93,0.4839,-0.0965,0.256,1.72,-0.1702,-0.977,1259.9
13,0,1,32,1,2,2.0,1.0,0,1.5,0.7,2,XAUUSD,OOS,0.891,47,0.5106,-0.0469,0.129,1.91,-0.0872,-0.382,2005.7
13,0,1,32,1,2,2.0,1.0,0,2.0,0.0,0,XAUUSD,OOS,0.896,225,0.5067,-0.053,0.618,1.23,-0.1391,-0.825,341.2
13,0,1,32,1,2,2.0,1.0,0,2.0,0.0,2,XAUUSD,OOS,1.024,66,0.5455,0.0096,0.181,1.62,-0.0638,0.092,798.5
13,0,1,32,1,2,2.0,1.0,0,2.0,0.5,0,XAUUSD,OOS,0.86,153,0.4902,-0.0718,0.42,1.42,-0.1354,-0.925,609.9
13,0,1,32,1,2,2.0,1.0,0,2.0,0.5,2,XAUUSD,OOS,1.273,50,0.6,0.0944,0.137,1.78,-0.065,0.814,493.9
13,0,1,32,1,2,2.0,1.0,0,2.0,0.7,0,XAUUSD,OOS,0.872,86,0.5,-0.0652,0.236,1.78,-0.1043,-0.636,997.5
13,0,1,32,1,2,2.0,1.0,0,2.0,0.7,2,XAUUSD,OOS,0.88,36,0.5278,-0.0502,0.099,2.07,-0.0743,-0.366,2894.5
13,0,1,32,1,2,2.0,1.0,1,0.0,0.0,0,XAUUSD,OOS,0.751,256,0.4727,-0.137,0.703,1.31,-0.3757,-2.251,735.5
13,0,1,32,1,2,2.0,1.0,1,0.0,0.0,2,XAUUSD,OOS,0.761,256,0.4805,-0.1297,0.703,1.37,-0.357,-2.142,695.0
13,0,1,32,1,2,2.0,1.0,1,0.0,0.5,0,XAUUSD,OOS,0.749,172,0.4709,-0.1388,0.473,1.43,-0.2638,-1.865,1103.4
13,0,1,32,1,2,2.0,1.0,1,0.0,0.5,2,XAUUSD,OOS,0.764,172,0.4826,-0.128,0.473,1.54,-0.2451,-1.732,1012.9
13,0,1,32,1,2,2.0,1.0,1,0.0,0.7,0,XAUUSD,OOS,0.901,94,0.5,-0.0501,0.258,1.8,-0.117,-0.51,779.8
13,0,1,32,1,2,2.0,1.0,1,0.0,0.7,2,XAUUSD,OOS,0.884,94,0.5,-0.059,0.258,1.84,-0.137,-0.603,860.1
13,0,1,32,1,2,2.0,1.0,1,1.5,0.0,0,XAUUSD,OOS,0.731,244,0.4672,-0.1509,0.67,1.18,-0.3897,-2.433,865.5
13,0,1,32,1,2,2.0,1.0,1,1.5,0.0,2,XAUUSD,OOS,0.728,243,0.4691,-0.1522,0.668,1.22,-0.3914,-2.458,899.1
13,0,1,32,1,2,2.0,1.0,1,1.5,0.5,0,XAUUSD,OOS,0.69,164,0.4512,-0.1774,0.451,1.32,-0.3076,-2.35,1774.5
13,0,1,32,1,2,2.0,1.0,1,1.5,0.5,2,XAUUSD,OOS,0.695,164,0.4573,-0.173,0.451,1.4,-0.3005,-2.303,1732.5
13,0,1,32,1,2,2.0,1.0,1,1.5,0.7,0,XAUUSD,OOS,0.921,93,0.5054,-0.0392,0.256,1.72,-0.1131,-0.397,712.5
13,0,1,32,1,2,2.0,1.0,1,1.5,0.7,2,XAUUSD,OOS,0.904,93,0.5054,-0.0482,0.256,1.75,-0.1331,-0.49,784.2
13,0,1,32,1,2,2.0,1.0,1,2.0,0.0,0,XAUUSD,OOS,0.752,225,0.4756,-0.1367,0.618,1.23,-0.3369,-2.124,811.7
13,0,1,32,1,2,2.0,1.0,1,2.0,0.0,2,XAUUSD,OOS,0.743,222,0.473,-0.1427,0.61,1.24,-0.346,-2.201,880.2
13,0,1,32,1,2,2.0,1.0,1,2.0,0.5,0,XAUUSD,OOS,0.784,153,0.4837,-0.116,0.42,1.42,-0.2219,-1.491,965.7
13,0,1,32,1,2,2.0,1.0,1,2.0,0.5,2,XAUUSD,OOS,0.803,151,0.4901,-0.1045,0.415,1.46,-0.23,-1.335,865.5
13,0,1,32,1,2,2.0,1.0,1,2.0,0.7,0,XAUUSD,OOS,0.858,86,0.4884,-0.0729,0.236,1.78,-0.1156,-0.711,1074.1
13,0,1,32,1,2,2.0,1.0,1,2.0,0.7,2,XAUUSD,OOS,0.865,84,0.4881,-0.0697,0.231,1.75,-0.1334,-0.67,1051.9
13,0,1,32,1,2,2.0,2.0,0,0.0,0.0,0,XAUUSD,OOS,0.901,256,0.3789,-0.0617,0.703,2.63,-0.3574,-0.773,151.1
13,0,1,32,1,2,2.0,2.0,0,0.0,0.0,2,XAUUSD,OOS,1.176,170,0.4765,0.0631,0.467,2.43,-0.0875,0.855,176.1
13,0,1,32,1,2,2.0,2.0,0,0.0,0.5,0,XAUUSD,OOS,0.978,172,0.4012,-0.013,0.473,2.85,-0.2041,-0.134,177.6
13,0,1,32,1,2,2.0,2.0,0,0.0,0.5,2,XAUUSD,OOS,1.447,118,0.5085,0.1494,0.324,2.57,-0.0703,1.616,147.0
13,0,1,32,1,2,2.0,2.0,0,0.0,0.7,0,XAUUSD,OOS,1.052,94,0.4255,0.0297,0.258,3.05,-0.1928,0.231,252.1
13,0,1,32,1,2,2.0,2.0,0,0.0,0.7,2,XAUUSD,OOS,1.341,66,0.5303,0.1189,0.181,2.53,-0.0919,1.009,297.7
13,0,1,32,1,2,2.0,2.0,0,1.5,0.0,0,XAUUSD,OOS,0.957,244,0.3893,-0.0268,0.67,2.46,-0.2328,-0.325,123.8
13,0,1,32,1,2,2.0,2.0,0,1.5,0.0,2,XAUUSD,OOS,1.171,96,0.5,0.0736,0.264,2.54,-0.0773,0.685,245.1
13,0,1,32,1,2,2.0,2.0,0,1.5,0.5,0,XAUUSD,OOS,1.124,164,0.4268,0.0699,0.451,2.72,-0.1058,0.695,119.2
13,0,1,32,1,2,2.0,2.0,0,1.5,0.5,2,XAUUSD,OOS,1.561,70,0.5571,0.2102,0.192,2.77,-0.0577,1.641,170.3
13,0,1,32,1,2,2.0,2.0,0,1.5,0.7,0,XAUUSD,OOS,1.072,93,0.4301,0.0412,0.256,2.94,-0.1823,0.318,240.8
13,0,1,32,1,2,2.0,2.0,0,1.5,0.7,2,XAUUSD,OOS,1.129,47,0.4894,0.0566,0.129,2.81,-0.0883,0.378,552.5
13,0,1,32,1,2,2.0,2.0,0,2.0,0.0,0,XAUUSD,OOS,0.975,225,0.3867,-0.0158,0.618,2.4,-0.1803,-0.182,124.6
13,0,1,32,1,2,2.0,2.0,0,2.0,0.0,2,XAUUSD,OOS,1.217,66,0.5152,0.0898,0.181,2.64,-0.0742,0.701,330.3
13,0,1,32,1,2,2.0,2.0,0,2.0,0.5,0,XAUUSD,OOS,1.068,153,0.4052,0.0403,0.42,2.56,-0.1229,0.383,142.2
13,0,1,32,1,2,2.0,2.0,0,2.0,0.5,2,XAUUSD,OOS,1.634,50,0.58,0.2228,0.137,2.92,-0.0554,1.513,228.1
13,0,1,32,1,2,2.0,2.0,0,2.0,0.7,0,XAUUSD,OOS,1.15,86,0.4419,0.0836,0.236,2.98,-0.1201,0.611,211.9
13,0,1,32,1,2,2.0,2.0,0,2.0,0.7,2,XAUUSD,OOS,1.0,36,0.5,0.0002,0.099,2.96,-0.0754,0.001,1195.6
13,0,1,32,1,2,2.0,2.0,1,0.0,0.0,0,XAUUSD,OOS,0.853,256,0.3828,-0.0931,0.703,2.5,-0.3825,-1.176,183.5
13,0,1,32,1,2,2.0,2.0,1,0.0,0.0,2,XAUUSD,OOS,0.926,256,0.4023,-0.0458,0.703,2.5,-0.3111,-0.572,138.1
13,0,1,32,1,2,2.0,2.0,1,0.0,0.5,0,XAUUSD,OOS,0.835,172,0.3837,-0.1042,0.473,2.7,-0.3194,-1.091,302.5
13,0,1,32,1,2,2.0,2.0,1,0.0,0.5,2,XAUUSD,OOS,0.943,172,0.4128,-0.0347,0.473,2.71,-0.2779,-0.358,197.4
13,0,1,32,1,2,2.0,2.0,1,0.0,0.7,0,XAUUSD,OOS,0.989,94,0.4255,-0.0062,0.258,3.35,-0.1913,-0.05,317.5
13,0,1,32,1,2,2.0,2.0,1,0.0,0.7,2,XAUUSD,OOS,1.171,94,0.4574,0.0921,0.258,3.2,-0.1579,0.715,190.9
13,0,1,32,1,2,2.0,2.0,1,1.5,0.0,0,XAUUSD,OOS,0.784,244,0.3689,-0.1407,0.67,2.43,-0.4609,-1.779,264.9
13,0,1,32,1,2,2.0,2.0,1,1.5,0.0,2,XAUUSD,OOS,0.848,243,0.3827,-0.0971,0.668,2.39,-0.3899,-1.208,194.7
13,0,1,32,1,2,2.0,2.0,1,1.5,0.5,0,XAUUSD,OOS,0.758,164,0.3659,-0.1572,0.451,2.58,-0.3709,-1.656,466.1
13,0,1,32,1,2,2.0,2.0,1,1.5,0.5,2,XAUUSD,OOS,0.854,164,0.3902,-0.0914,0.451,2.56,-0.3295,-0.945,289.2
13,0,1,32,1,2,2.0,2.0,1,1.5,0.7,0,XAUUSD,OOS,0.899,93,0.4086,-0.0594,0.256,3.29,-0.1987,-0.481,451.0
13,0,1,32,1,2,2.0,2.0,1,1.5,0.7,2,XAUUSD,OOS,1.072,93,0.4409,0.04,0.256,3.13,-0.1654,0.314,248.6
13,0,1,32,1,2,2.0,2.0,1,2.0,0.0,0,XAUUSD,OOS,0.831,225,0.3911,-0.1065,0.618,2.47,-0.3104,-1.301,237.4
13,0,1,32,1,2,2.0,2.0,1,2.0,0.0,2,XAUUSD,OOS,0.897,222,0.4009,-0.0635,0.61,2.4,-0.2636,-0.756,177.2
13,0,1,32,1,2,2.0,2.0,1,2.0,0.5,0,XAUUSD,OOS,0.902,153,0.4183,-0.0584,0.42,2.77,-0.2289,-0.592,267.5
13,0,1,32,1,2,2.0,2.0,1,2.0,0.5,2,XAUUSD,OOS,1.046,151,0.4437,0.0264,0.415,2.72,-0.1888,0.258,163.6
13,0,1,32,1,2,2.0,2.0,1,2.0,0.7,0,XAUUSD,OOS,0.842,86,0.407,-0.0928,0.236,3.42,-0.1857,-0.746,662.0
13,0,1,32,1,2,2.0,2.0,1,2.0,0.7,2,XAUUSD,OOS,1.073,84,0.4405,0.0403,0.231,3.22,-0.1522,0.302,278.0
13,0,1,96,0,0,0.0,0.0,0,0.0,0.0,0,XAUUSD,OOS,1.105,257,0.2296,0.0887,0.706,9.29,-0.3991,0.542,23.4
13,0,1,96,0,0,0.0,0.0,0,0.0,0.0,2,XAUUSD,OOS,1.272,242,0.3182,0.1701,0.665,11.67,-0.2811,1.1,26.0
13,0,1,96,0,0,0.0,0.0,0,0.0,0.5,0,XAUUSD,OOS,1.324,173,0.2428,0.2665,0.475,9.18,-0.2433,1.219,25.0
13,0,1,96,0,0,0.0,0.0,0,0.0,0.5,2,XAUUSD,OOS,1.283,165,0.3455,0.1683,0.453,11.51,-0.1722,1.056,48.7
13,0,1,96,0,0,0.0,0.0,0,0.0,0.7,0,XAUUSD,OOS,1.024,94,0.2234,0.0202,0.258,8.53,-0.3926,0.086,84.5
13,0,1,96,0,0,0.0,0.0,0,0.0,0.7,2,XAUUSD,OOS,0.929,91,0.3077,-0.0457,0.25,10.2,-0.2099,-0.269,203.3
13,0,1,96,0,0,0.0,0.0,0,1.5,0.0,0,XAUUSD,OOS,1.136,250,0.248,0.1112,0.687,9.58,-0.3735,0.722,25.9
13,0,1,96,0,0,0.0,0.0,0,1.5,0.0,2,XAUUSD,OOS,1.522,188,0.367,0.3047,0.516,10.29,-0.1795,1.66,26.0
13,0,1,96,0,0,0.0,0.0,0,1.5,0.5,0,XAUUSD,OOS,1.328,167,0.2575,0.2601,0.459,9.61,-0.209,1.285,29.2
13,0,1,96,0,0,0.0,0.0,0,1.5,0.5,2,XAUUSD,OOS,1.559,128,0.3828,0.3146,0.352,10.27,-0.1341,1.673,46.4
13,0,1,96,0,0,0.0,0.0,0,1.5,0.7,0,XAUUSD,OOS,1.052,94,0.234,0.0424,0.258,8.81,-0.304,0.189,89.4
