sym,feature,horizon,n,q1,q3,q5,spread,abs_spread,monotone,null_best,beats_null,years_same_sign,years,clears_taker1x,clears_taker2x,clears_mixed,clears_maker2x
BTCUSDT,absorb_4h,15m,629787,0.3330512351542272,-0.0773159128169664,-0.07178283538983497,-0.4048340705440622,0.4048340705440622,0.75,0.2208705313336532,True,5,7,False,False,False,False
BTCUSDT,absorb_4h,30m,629784,0.5219024997475484,0.09925344644416971,-0.15654948083749445,-0.6784519805850429,0.6784519805850429,1.0,0.5365961620264275,True,5,7,False,False,False,False
BTCUSDT,absorb_4h,1h,629778,0.7590240973637638,0.34816984556720193,-0.11806507417645443,-0.8770891715402181,0.8770891715402181,1.0,1.8613109694728143,False,5,7,False,False,False,False
BTCUSDT,absorb_4h,2h,629766,0.9523355289291289,0.6807288669232933,0.5921828235327745,-0.36015270539635436,0.36015270539635436,0.5,4.21135890557771,False,5,7,False,False,False,False
BTCUSDT,absorb_4h,4h,629742,1.341617091280597,1.250448059351896,1.1597777108943759,-0.18183938038622105,0.18183938038622105,0.5,2.3326567907131723,False,4,7,False,False,False,False
BTCUSDT,absorbq_4h,15m,239580,0.3198905137504473,0.040833507572676016,0.425519175602801,0.1056286618523537,0.1056286618523537,0.5,0.5807633846796163,False,3,7,False,False,False,False
BTCUSDT,absorbq_4h,30m,239577,0.2647942860580874,0.07338063174277411,0.6078377168510164,0.343043430792929,0.343043430792929,0.5,0.15487236868854898,True,3,7,False,False,False,False
BTCUSDT,absorbq_4h,1h,239571,0.33576575034753564,0.22938662734925733,1.0777501898176298,0.7419844394700942,0.7419844394700942,0.5,2.37824993731967,False,3,7,False,False,False,False
BTCUSDT,absorbq_4h,2h,239565,1.316313879693273,0.3919711661365227,2.064373698201382,0.7480598185081089,0.7480598185081089,0.75,3.654559495916079,False,2,7,False,False,False,False
BTCUSDT,absorbq_4h,4h,239565,3.386187137920824,1.699198068663188,1.7850670555862305,-1.6011200823345937,1.6011200823345937,0.5,4.808238772767568,False,6,7,False,False,False,False
