symbol,tf,anchor,entry_level,stop_k,target_mode,rr,min_risk_bps,flow_mode,crowd_mode,revert,trades,tpd,win_rate,avg_r,pf_0x,pf_1x,pf_2x,maxdd_r_2x,total_r_2x,pf_3x
BTCUSDT,15m,D,1,2.0,1,2.0,25.0,1,1,1,3866,1.588,0.3852,-0.1496,1.1384,0.7993,0.5733,-1488.27,-1476.2,0.4126
BTCUSDT,15m,D,1,2.0,1,2.0,25.0,1,1,0,3858,1.585,0.3437,-0.2508,0.9818,0.6809,0.4804,-1897.02,-1891.2,0.3375
BTCUSDT,15m,D,1,2.0,1,2.0,50.0,0,0,1,4410,1.812,0.393,-0.1148,1.0162,0.8183,0.6639,-1056.6,-1052.8,0.541
BTCUSDT,15m,D,1,2.0,1,2.0,50.0,0,0,0,4718,1.938,0.3798,-0.0867,1.0838,0.865,0.697,-1050.62,-1039.3,0.5645
BTCUSDT,15m,D,1,2.0,1,2.0,50.0,0,1,1,2755,1.132,0.4069,-0.0274,1.2186,0.9583,0.7615,-511.74,-492.0,0.6081
BTCUSDT,15m,D,1,2.0,1,2.0,50.0,0,1,0,2738,1.125,0.3448,-0.1884,0.9463,0.7376,0.5816,-952.71,-941.2,0.461
BTCUSDT,15m,D,1,2.0,1,2.0,50.0,1,0,1,4295,1.765,0.3946,-0.1059,1.032,0.8315,0.6749,-988.78,-986.0,0.5502
BTCUSDT,15m,D,1,2.0,1,2.0,50.0,1,0,0,4531,1.862,0.3789,-0.0971,1.062,0.8491,0.6854,-1047.62,-1037.3,0.5562
BTCUSDT,15m,D,1,2.0,1,2.0,50.0,1,1,1,2630,1.081,0.4137,-0.0121,1.2472,0.9814,0.7802,-448.29,-427.8,0.6233
BTCUSDT,15m,D,1,2.0,1,2.0,50.0,1,1,0,2615,1.074,0.3392,-0.2016,0.9243,0.722,0.5704,-938.13,-931.4,0.453
BTCUSDT,15m,D,1,2.0,1,2.0,100.0,0,0,1,3025,1.243,0.4063,-0.0845,1.001,0.8537,0.7306,-517.65,-512.7,0.627
BTCUSDT,15m,D,1,2.0,1,2.0,100.0,0,0,0,3022,1.242,0.3915,-0.0588,1.0575,0.8985,0.7673,-454.48,-446.4,0.6579
BTCUSDT,15m,D,1,2.0,1,2.0,100.0,0,1,1,1362,0.56,0.4134,-0.0243,1.1164,0.9593,0.8276,-163.45,-152.9,0.7161
BTCUSDT,15m,D,1,2.0,1,2.0,100.0,0,1,0,1354,0.556,0.3516,-0.1604,0.8812,0.7507,0.6427,-345.83,-340.6,0.5523
BTCUSDT,15m,D,1,2.0,1,2.0,100.0,1,0,1,2942,1.209,0.412,-0.0719,1.0246,0.874,0.7481,-464.8,-460.8,0.6419
BTCUSDT,15m,D,1,2.0,1,2.0,100.0,1,0,0,2939,1.207,0.392,-0.0616,1.0504,0.8934,0.7637,-452.24,-439.8,0.6553
BTCUSDT,15m,D,1,2.0,1,2.0,100.0,1,1,1,1302,0.535,0.4217,-0.0085,1.1469,0.9856,0.8501,-131.76,-125.2,0.7352
BTCUSDT,15m,D,1,2.0,1,2.0,100.0,1,1,0,1291,0.53,0.3439,-0.1792,0.8502,0.7256,0.6224,-353.52,-348.2,0.5358
BTCUSDT,15m,D,1,2.0,2,0.0,25.0,0,0,1,4145,1.703,0.3136,-0.1196,1.0876,0.8452,0.6738,-1272.21,-1224.6,0.5473
BTCUSDT,15m,D,1,2.0,2,0.0,25.0,0,0,0,4263,1.751,0.2686,-0.0786,1.17,0.9051,0.7215,-1207.27,-1162.4,0.5879
BTCUSDT,15m,D,1,2.0,2,0.0,25.0,0,1,1,3205,1.317,0.2574,-0.0854,1.2149,0.9063,0.7054,-1132.33,-1043.4,0.5654
BTCUSDT,15m,D,1,2.0,2,0.0,25.0,0,1,0,3100,1.274,0.2281,-0.1808,1.0938,0.809,0.6253,-1376.86,-1337.2,0.4978
BTCUSDT,15m,D,1,2.0,2,0.0,25.0,1,0,1,4112,1.689,0.3074,-0.1457,1.0493,0.8135,0.6476,-1349.37,-1329.8,0.5257
BTCUSDT,15m,D,1,2.0,2,0.0,25.0,1,0,0,4207,1.728,0.2667,-0.0821,1.1632,0.9012,0.7195,-1203.22,-1158.5,0.5872
BTCUSDT,15m,D,1,2.0,2,0.0,25.0,1,1,1,3096,1.272,0.2632,-0.075,1.2304,0.917,0.7129,-996.98,-973.7,0.5708
BTCUSDT,15m,D,1,2.0,2,0.0,25.0,1,1,0,2994,1.23,0.2224,-0.1873,1.0798,0.8029,0.6231,-1338.41,-1301.1,0.4978
BTCUSDT,15m,D,1,2.0,2,0.0,50.0,0,0,1,3630,1.491,0.341,-0.1196,1.0153,0.8287,0.6851,-910.06,-901.9,0.5723
BTCUSDT,15m,D,1,2.0,2,0.0,50.0,0,0,0,3695,1.518,0.2947,-0.0733,1.1105,0.9025,0.7461,-822.42,-805.5,0.6252
BTCUSDT,15m,D,1,2.0,2,0.0,50.0,0,1,1,2253,0.926,0.3142,-0.0168,1.2111,0.9781,0.8044,-448.54,-387.1,0.6707
BTCUSDT,15m,D,1,2.0,2,0.0,50.0,0,1,0,2294,0.942,0.2642,-0.1935,0.9541,0.7651,0.6256,-835.24,-814.1,0.5194
BTCUSDT,15m,D,1,2.0,2,0.0,50.0,1,0,1,3561,1.463,0.337,-0.1139,1.026,0.8376,0.6929,-878.53,-867.5,0.5795
BTCUSDT,15m,D,1,2.0,2,0.0,50.0,1,0,0,3651,1.5,0.2901,-0.0918,1.0792,0.8787,0.7277,-875.83,-858.7,0.6108
BTCUSDT,15m,D,1,2.0,2,0.0,50.0,1,1,1,2167,0.89,0.324,0.0146,1.262,1.0194,0.8384,-352.18,-303.4,0.699
BTCUSDT,15m,D,1,2.0,2,0.0,50.0,1,1,0,2208,0.907,0.2582,-0.2237,0.9098,0.7304,0.5976,-865.6,-847.0,0.4963
BTCUSDT,15m,D,1,2.0,2,0.0,100.0,0,0,1,2607,1.071,0.3759,-0.1119,0.9561,0.8172,0.7019,-528.9,-519.5,0.6054
BTCUSDT,15m,D,1,2.0,2,0.0,100.0,0,0,0,2551,1.048,0.3387,-0.0631,1.0532,0.9019,0.7777,-403.35,-400.6,0.6748
BTCUSDT,15m,D,1,2.0,2,0.0,100.0,0,1,1,1202,0.494,0.3802,-0.0202,1.121,0.9678,0.8401,-192.44,-131.8,0.7326
BTCUSDT,15m,D,1,2.0,2,0.0,100.0,0,1,0,1200,0.493,0.3092,-0.1617,0.8931,0.7675,0.6641,-308.42,-307.4,0.578
BTCUSDT,15m,D,1,2.0,2,0.0,100.0,1,0,1,2532,1.04,0.3843,-0.0805,1.0123,0.8664,0.7451,-433.51,-424.6,0.6434
BTCUSDT,15m,D,1,2.0,2,0.0,100.0,1,0,0,2490,1.023,0.3386,-0.0594,1.0587,0.9073,0.7832,-385.18,-380.6,0.68
BTCUSDT,15m,D,1,2.0,2,0.0,100.0,1,1,1,1150,0.472,0.3904,-0.0034,1.1529,0.9945,0.8624,-154.12,-106.4,0.7511
BTCUSDT,15m,D,1,2.0,2,0.0,100.0,1,1,0,1153,0.474,0.3027,-0.1885,0.8511,0.7323,0.6343,-328.45,-325.3,0.5524
BTCUSDT,15m,D,1,3.0,0,0.0,25.0,0,0,1,12951,5.321,0.4848,-0.1974,0.8399,0.299,0.1111,-4677.75,-4677.8,0.0484
BTCUSDT,15m,D,1,3.0,0,0.0,25.0,0,0,0,8115,3.334,0.2017,-0.4444,0.2604,0.108,0.0561,-4957.06,-4957.1,0.0336
BTCUSDT,15m,D,1,3.0,0,0.0,25.0,0,1,1,6485,2.664,0.478,-0.2012,0.9345,0.2871,0.0929,-2524.76,-2524.0,0.0385
BTCUSDT,15m,D,1,3.0,0,0.0,25.0,0,1,0,5131,2.108,0.1546,-0.5266,0.2077,0.0692,0.0314,-3734.76,-3734.8,0.018
BTCUSDT,15m,D,1,3.0,0,0.0,25.0,1,0,1,11995,4.928,0.489,-0.1966,0.8248,0.3004,0.1129,-4271.88,-4271.7,0.0491
BTCUSDT,15m,D,1,3.0,0,0.0,25.0,1,0,0,7896,3.244,0.205,-0.4379,0.2634,0.111,0.0575,-4745.46,-4745.5,0.0348
BTCUSDT,15m,D,1,3.0,0,0.0,25.0,1,1,1,5877,2.415,0.4832,-0.1968,0.9329,0.2944,0.0971,-2235.6,-2234.9,0.0406
BTCUSDT,15m,D,1,3.0,0,0.0,25.0,1,1,0,4886,2.007,0.1576,-0.513,0.2158,0.0711,0.0319,-3476.44,-3476.4,0.0181
BTCUSDT,15m,D,1,3.0,0,0.0,50.0,0,0,1,11100,4.56,0.5526,-0.1574,0.8388,0.3823,0.1584,-3116.48,-3116.5,0.0716
BTCUSDT,15m,D,1,3.0,0,0.0,50.0,0,0,0,6891,2.831,0.2145,-0.4075,0.2361,0.1221,0.0721,-3635.58,-3635.6,0.0458
BTCUSDT,15m,D,1,3.0,0,0.0,50.0,0,1,1,5248,2.156,0.5676,-0.1431,0.9668,0.4078,0.1507,-1468.02,-1467.3,0.0641
BTCUSDT,15m,D,1,3.0,0,0.0,50.0,0,1,0,3984,1.637,0.1709,-0.4764,0.1807,0.0818,0.0449,-2442.28,-2442.3,0.0275
BTCUSDT,15m,D,1,3.0,0,0.0,50.0,1,0,1,10355,4.254,0.5534,-0.1561,0.8341,0.3828,0.1593,-2873.45,-2873.3,0.0718
BTCUSDT,15m,D,1,3.0,0,0.0,50.0,1,0,0,6755,2.775,0.2172,-0.4022,0.2402,0.1251,0.0741,-3520.54,-3520.5,0.0476
BTCUSDT,15m,D,1,3.0,0,0.0,50.0,1,1,1,4798,1.971,0.5723,-0.1399,0.9729,0.4141,0.1549,-1317.79,-1317.1,0.0666
BTCUSDT,15m,D,1,3.0,0,0.0,50.0,1,1,0,3815,1.567,0.1735,-0.4661,0.1858,0.0838,0.0456,-2295.65,-2295.7,0.0277
BTCUSDT,15m,D,1,3.0,0,0.0,100.0,0,0,1,7418,3.048,0.6167,-0.1146,0.8419,0.5111,0.2804,-1455.35,-1455.0,0.1453
BTCUSDT,15m,D,1,3.0,0,0.0,100.0,0,0,0,4861,1.997,0.2549,-0.3412,0.2546,0.1587,0.1065,-2045.96,-2045.5,0.074
BTCUSDT,15m,D,1,3.0,0,0.0,100.0,0,1,1,3033,1.246,0.6528,-0.0864,0.9867,0.5974,0.3239,-517.08,-516.4,0.1662
BTCUSDT,15m,D,1,3.0,0,0.0,100.0,0,1,0,2376,0.976,0.2168,-0.4034,0.1963,0.1188,0.0786,-1158.47,-1158.5,0.054
BTCUSDT,15m,D,1,3.0,0,0.0,100.0,1,0,1,6992,2.873,0.6176,-0.1147,0.8365,0.5065,0.2765,-1366.81,-1366.4,0.1424
BTCUSDT,15m,D,1,3.0,0,0.0,100.0,1,0,0,4750,1.952,0.2602,-0.3363,0.2622,0.1648,0.1109,-1973.52,-1973.1,0.0774
BTCUSDT,15m,D,1,3.0,0,0.0,100.0,1,1,1,2810,1.154,0.6569,-0.0838,0.9973,0.6042,0.3278,-469.96,-469.2,0.1687
BTCUSDT,15m,D,1,3.0,0,0.0,100.0,1,1,0,2273,0.934,0.2195,-0.4002,0.1964,0.1183,0.0778,-1100.19,-1100.2,0.0533
BTCUSDT,15m,D,1,3.0,1,1.0,25.0,0,0,1,4939,2.029,0.4794,-0.1623,0.9165,0.6814,0.5011,-1421.79,-1420.2,0.3666
BTCUSDT,15m,D,1,3.0,1,1.0,25.0,0,0,0,4924,2.023,0.4937,-0.0953,1.0673,0.7977,0.5904,-1080.6,-1074.1,0.435
BTCUSDT,15m,D,1,3.0,1,1.0,25.0,0,1,1,4208,1.729,0.496,-0.1975,0.9959,0.653,0.413,-1656.76,-1653.8,0.2597
BTCUSDT,15m,D,1,3.0,1,1.0,25.0,0,1,0,4209,1.729,0.4844,-0.2062,0.9736,0.6398,0.4052,-1684.88,-1683.0,0.2534
BTCUSDT,15m,D,1,3.0,1,1.0,25.0,1,0,1,4876,2.003,0.485,-0.1512,0.9426,0.6996,0.5133,-1353.09,-1351.9,0.3745
BTCUSDT,15m,D,1,3.0,1,1.0,25.0,1,0,0,4804,1.974,0.4871,-0.1076,1.0356,0.7743,0.5736,-1110.68,-1105.3,0.423
BTCUSDT,15m,D,1,3.0,1,1.0,25.0,1,1,1,4025,1.654,0.5024,-0.1862,1.0145,0.6687,0.4261,-1529.5,-1526.0,0.2692
BTCUSDT,15m,D,1,3.0,1,1.0,25.0,1,1,0,4027,1.654,0.4783,-0.2137,0.9536,0.629,0.3998,-1636.07,-1631.6,0.2505
BTCUSDT,15m,D,1,3.0,1,1.0,50.0,0,0,1,4568,1.877,0.4807,-0.1359,0.9213,0.7224,0.5631,-1086.02,-1084.4,0.4334
BTCUSDT,15m,D,1,3.0,1,1.0,50.0,0,0,0,4558,1.873,0.4919,-0.0734,1.0634,0.8387,0.6586,-792.34,-785.8,0.5117
BTCUSDT,15m,D,1,3.0,1,1.0,50.0,0,1,1,3309,1.359,0.5014,-0.1251,1.02,0.7612,0.5615,-863.51,-857.9,0.4031
BTCUSDT,15m,D,1,3.0,1,1.0,50.0,0,1,0,3313,1.361,0.4796,-0.1518,0.9601,0.7174,0.5297,-946.49,-943.7,0.3806
BTCUSDT,15m,D,1,3.0,1,1.0,50.0,1,0,1,4490,1.845,0.4866,-0.1224,0.9508,0.7461,0.5818,-1005.11,-1004.0,0.4478
BTCUSDT,15m,D,1,3.0,1,1.0,50.0,1,0,0,4436,1.823,0.486,-0.0835,1.0365,0.818,0.6427,-812.46,-807.0,0.4997
BTCUSDT,15m,D,1,3.0,1,1.0,50.0,1,1,1,3185,1.309,0.5086,-0.115,1.0424,0.7779,0.574,-802.03,-793.2,0.4124
BTCUSDT,15m,D,1,3.0,1,1.0,50.0,1,1,0,3193,1.312,0.4726,-0.1624,0.938,0.7005,0.5166,-946.18,-943.5,0.3703
BTCUSDT,15m,D,1,3.0,1,1.0,100.0,0,0,1,3625,1.489,0.4833,-0.1057,0.923,0.7684,0.6381,-651.74,-649.3,0.5279
BTCUSDT,15m,D,1,3.0,1,1.0,100.0,0,0,0,3656,1.502,0.4888,-0.0444,1.0731,0.8953,0.7461,-432.93,-428.2,0.6199
BTCUSDT,15m,D,1,3.0,1,1.0,100.0,0,1,1,1998,0.821,0.51,-0.0559,1.0644,0.8798,0.7251,-284.21,-278.0,0.5942
BTCUSDT,15m,D,1,3.0,1,1.0,100.0,0,1,0,2015,0.828,0.466,-0.1194,0.9198,0.761,0.6283,-411.79,-407.6,0.5161
BTCUSDT,15m,D,1,3.0,1,1.0,100.0,1,0,1,3545,1.456,0.4874,-0.0961,0.9442,0.7865,0.6536,-601.68,-599.4,0.5411
BTCUSDT,15m,D,1,3.0,1,1.0,100.0,1,0,0,3566,1.465,0.4826,-0.0575,1.0375,0.8659,0.7219,-468.25,-462.9,0.6
BTCUSDT,15m,D,1,3.0,1,1.0,100.0,1,1,1,1920,0.789,0.5198,-0.0435,1.0948,0.9048,0.7455,-252.77,-243.1,0.6107
BTCUSDT,15m,D,1,3.0,1,1.0,100.0,1,1,0,1930,0.793,0.456,-0.1355,0.8857,0.7325,0.6045,-426.1,-421.2,0.4964
BTCUSDT,15m,D,1,3.0,1,2.0,25.0,0,0,1,3841,1.578,0.4189,-0.1101,1.026,0.8021,0.6324,-898.98,-893.9,0.501
BTCUSDT,15m,D,1,3.0,1,2.0,25.0,0,0,0,3828,1.573,0.3989,-0.0734,1.1058,0.8685,0.6887,-763.8,-756.8,0.5489
BTCUSDT,15m,D,1,3.0,1,2.0,25.0,0,1,1,3397,1.396,0.3895,-0.1481,1.0807,0.783,0.577,-1167.27,-1159.8,0.427
BTCUSDT,15m,D,1,3.0,1,2.0,25.0,0,1,0,3310,1.36,0.3583,-0.2148,0.9672,0.6984,0.5126,-1361.85,-1358.9,0.3771
BTCUSDT,15m,D,1,3.0,1,2.0,25.0,1,0,1,3778,1.552,0.4243,-0.0997,1.0499,0.82,0.6463,-846.23,-843.5,0.512
BTCUSDT,15m,D,1,3.0,1,2.0,25.0,1,0,0,3827,1.572,0.3946,-0.0878,1.0783,0.8447,0.6686,-823.04,-818.2,0.532
BTCUSDT,15m,D,1,3.0,1,2.0,25.0,1,1,1,3275,1.346,0.3954,-0.1374,1.097,0.7969,0.5887,-1082.29,-1076.4,0.4369
BTCUSDT,15m,D,1,3.0,1,2.0,25.0,1,1,0,3185,1.309,0.3529,-0.2224,0.9505,0.6892,0.5078,-1326.61,-1323.9,0.3753
BTCUSDT,15m,D,1,3.0,1,2.0,50.0,0,0,1,3576,1.469,0.4248,-0.0906,1.0177,0.8294,0.6799,-682.72,-677.5,0.5595
BTCUSDT,15m,D,1,3.0,1,2.0,50.0,0,0,0,3563,1.464,0.4061,-0.0489,1.1123,0.9075,0.7457,-542.43,-535.4,0.6158
BTCUSDT,15m,D,1,3.0,1,2.0,50.0,0,1,1,2712,1.114,0.4041,-0.0771,1.1054,0.8751,0.6996,-583.06,-570.9,0.5622
BTCUSDT,15m,D,1,3.0,1,2.0,50.0,0,1,0,2643,1.086,0.3678,-0.1512,0.9727,0.7676,0.6118,-762.86,-758.8,0.4903
BTCUSDT,15m,D,1,3.0,1,2.0,50.0,1,0,1,3502,1.439,0.4323,-0.073,1.0541,0.8607,0.7066,-602.09,-599.3,0.5823
BTCUSDT,15m,D,1,3.0,1,2.0,50.0,1,0,0,3528,1.449,0.4036,-0.0583,1.0916,0.8904,0.7316,-570.81,-564.0,0.604
BTCUSDT,15m,D,1,3.0,1,2.0,50.0,1,1,1,2628,1.08,0.4106,-0.0671,1.1248,0.8904,0.7118,-541.21,-526.7,0.572
BTCUSDT,15m,D,1,3.0,1,2.0,50.0,1,1,0,2556,1.05,0.3603,-0.1677,0.943,0.745,0.5942,-776.26,-774.1,0.4764
BTCUSDT,15m,D,1,3.0,1,2.0,100.0,0,0,1,2893,1.189,0.4373,-0.0819,0.9782,0.8312,0.7082,-449.49,-446.0,0.6051
BTCUSDT,15m,D,1,3.0,1,2.0,100.0,0,0,0,2907,1.194,0.4155,-0.0324,1.0967,0.9326,0.7962,-321.47,-311.6,0.6822
BTCUSDT,15m,D,1,3.0,1,2.0,100.0,0,1,1,1673,0.687,0.4411,-0.0069,1.1593,0.9867,0.8431,-177.6,-149.3,0.7226
BTCUSDT,15m,D,1,3.0,1,2.0,100.0,0,1,0,1701,0.699,0.3845,-0.1175,0.9373,0.7942,0.6762,-351.72,-344.6,0.578
BTCUSDT,15m,D,1,3.0,1,2.0,100.0,1,0,1,2837,1.166,0.447,-0.0577,1.0318,0.8783,0.7495,-372.91,-366.7,0.6412
BTCUSDT,15m,D,1,3.0,1,2.0,100.0,1,0,0,2871,1.18,0.4089,-0.0529,1.0479,0.892,0.7623,-369.98,-365.0,0.6537
BTCUSDT,15m,D,1,3.0,1,2.0,100.0,1,1,1,1611,0.662,0.4519,0.0119,1.2021,1.0232,0.8742,-147.83,-113.3,0.749
BTCUSDT,15m,D,1,3.0,1,2.0,100.0,1,1,0,1639,0.673,0.3734,-0.1397,0.8953,0.759,0.6465,-372.4,-367.7,0.5529
BTCUSDT,15m,D,1,3.0,2,0.0,25.0,0,0,1,3487,1.433,0.3691,-0.0779,1.1008,0.8763,0.7107,-762.37,-732.3,0.5851
BTCUSDT,15m,D,1,3.0,2,0.0,25.0,0,0,0,3421,1.406,0.3327,-0.06,1.1356,0.9076,0.7396,-688.31,-666.8,0.6118
BTCUSDT,15m,D,1,3.0,2,0.0,25.0,0,1,1,2944,1.21,0.2925,-0.0895,1.1637,0.8892,0.7026,-927.69,-843.3,0.5686
BTCUSDT,15m,D,1,3.0,2,0.0,25.0,0,1,0,2790,1.146,0.2695,-0.1831,1.026,0.7787,0.6115,-1091.92,-1070.4,0.4918
BTCUSDT,15m,D,1,3.0,2,0.0,25.0,1,0,1,3441,1.414,0.3708,-0.071,1.1169,0.8878,0.719,-726.81,-705.1,0.5911
BTCUSDT,15m,D,1,3.0,2,0.0,25.0,1,0,0,3367,1.383,0.3362,-0.0701,1.1181,0.8911,0.7245,-720.94,-689.8,0.5981
BTCUSDT,15m,D,1,3.0,2,0.0,25.0,1,1,1,2861,1.175,0.3027,-0.0412,1.2382,0.9484,0.7508,-737.3,-677.5,0.6088
BTCUSDT,15m,D,1,3.0,2,0.0,25.0,1,1,0,2698,1.108,0.268,-0.1854,1.0187,0.7756,0.6103,-1069.65,-1034.2,0.4918
BTCUSDT,15m,D,1,3.0,2,0.0,50.0,0,0,1,3248,1.334,0.3916,-0.0552,1.0952,0.9036,0.7529,-538.46,-515.4,0.6327
BTCUSDT,15m,D,1,3.0,2,0.0,50.0,0,0,0,3231,1.327,0.3516,-0.0421,1.1289,0.9304,0.7763,-518.92,-492.5,0.6543
BTCUSDT,15m,D,1,3.0,2,0.0,50.0,0,1,1,2407,0.989,0.3303,-0.067,1.1163,0.9047,0.7451,-534.39,-491.9,0.6215
BTCUSDT,15m,D,1,3.0,2,0.0,50.0,0,1,0,2341,0.962,0.3084,-0.123,1.0265,0.8296,0.6814,-625.03,-614.4,0.5669
BTCUSDT,15m,D,1,3.0,2,0.0,50.0,1,0,1,3207,1.318,0.3867,-0.0821,1.0422,0.8588,0.7149,-607.5,-596.1,0.6002
BTCUSDT,15m,D,1,3.0,2,0.0,50.0,1,0,0,3154,1.296,0.357,-0.022,1.1676,0.9629,0.8037,-440.89,-413.9,0.6775
BTCUSDT,15m,D,1,3.0,2,0.0,50.0,1,1,1,2344,0.963,0.3404,-0.0458,1.1524,0.9342,0.7695,-468.96,-429.1,0.6421
BTCUSDT,15m,D,1,3.0,2,0.0,50.0,1,1,0,2268,0.932,0.3042,-0.1304,1.0135,0.8193,0.673,-619.13,-610.6,0.56
BTCUSDT,15m,D,1,3.0,2,0.0,100.0,0,0,1,2701,1.11,0.4158,-0.0839,0.9796,0.8348,0.7142,-429.37,-427.7,0.6135
BTCUSDT,15m,D,1,3.0,2,0.0,100.0,0,0,0,2683,1.102,0.3809,-0.034,1.0951,0.9355,0.804,-305.43,-304.6,0.6946
BTCUSDT,15m,D,1,3.0,2,0.0,100.0,0,1,1,1557,0.64,0.404,-0.029,1.1092,0.9481,0.8148,-199.98,-176.8,0.7035
BTCUSDT,15m,D,1,3.0,2,0.0,100.0,0,1,0,1605,0.659,0.3533,-0.141,0.9022,0.7678,0.6573,-379.48,-366.4,0.5659
BTCUSDT,15m,D,1,3.0,2,0.0,100.0,1,0,1,2639,1.084,0.421,-0.0734,1.002,0.8545,0.7316,-390.83,-389.6,0.6287
BTCUSDT,15m,D,1,3.0,2,0.0,100.0,1,0,0,2644,1.086,0.3797,-0.051,1.0576,0.9028,0.7751,-343.66,-341.8,0.669
BTCUSDT,15m,D,1,3.0,2,0.0,100.0,1,1,1,1503,0.618,0.4192,-0.0065,1.1561,0.9881,0.849,-169.06,-136.4,0.7328
BTCUSDT,15m,D,1,3.0,2,0.0,100.0,1,1,0,1549,0.636,0.3447,-0.1592,0.8694,0.74,0.6336,-391.89,-381.0,0.5456
BTCUSDT,15m,D,2,1.0,0,0.0,25.0,0,0,1,5041,2.071,0.4188,-0.3442,0.9205,0.507,0.27,-3258.72,-3258.7,0.14
BTCUSDT,15m,D,2,1.0,0,0.0,25.0,0,0,0,4780,1.964,0.1467,-0.8076,0.256,0.1337,0.0807,-5326.58,-5326.6,0.0529
BTCUSDT,15m,D,2,1.0,0,0.0,25.0,0,1,1,1758,0.722,0.4454,-0.2868,1.0631,0.5835,0.3096,-1066.84,-1065.7,0.1586
BTCUSDT,15m,D,2,1.0,0,0.0,25.0,0,1,0,1738,0.714,0.1059,-0.9291,0.1728,0.0863,0.0513,-2175.62,-2175.6,0.0335
BTCUSDT,15m,D,2,1.0,0,0.0,25.0,1,0,1,4003,1.645,0.4184,-0.3308,0.9332,0.521,0.2822,-2509.93,-2507.4,0.1485
BTCUSDT,15m,D,2,1.0,0,0.0,25.0,1,0,0,3884,1.596,0.1555,-0.7871,0.2693,0.1439,0.0872,-4215.03,-4215.0,0.0574
BTCUSDT,15m,D,2,1.0,0,0.0,25.0,1,1,1,1423,0.585,0.4462,-0.2772,1.0718,0.5934,0.3182,-842.55,-841.4,0.1648
BTCUSDT,15m,D,2,1.0,0,0.0,25.0,1,1,0,1438,0.591,0.1113,-0.9169,0.1739,0.0869,0.0509,-1775.68,-1775.7,0.033
BTCUSDT,15m,D,2,1.0,0,0.0,50.0,0,0,1,2641,1.085,0.4214,-0.24,0.898,0.6209,0.4272,-1126.07,-1125.4,0.2896
BTCUSDT,15m,D,2,1.0,0,0.0,50.0,0,0,0,2543,1.045,0.2179,-0.5764,0.38,0.2506,0.1741,-1945.13,-1945.1,0.1244
BTCUSDT,15m,D,2,1.0,0,0.0,50.0,0,1,1,782,0.321,0.4604,-0.1254,1.1061,0.7901,0.5624,-237.91,-237.9,0.3942
BTCUSDT,15m,D,2,1.0,0,0.0,50.0,0,1,0,770,0.316,0.1649,-0.7034,0.2471,0.1649,0.1166,-681.11,-680.7,0.0841
BTCUSDT,15m,D,2,1.0,0,0.0,50.0,1,0,1,2154,0.885,0.4206,-0.2325,0.9075,0.6289,0.4341,-898.22,-897.1,0.2954
BTCUSDT,15m,D,2,1.0,0,0.0,50.0,1,0,0,2120,0.871,0.2241,-0.5617,0.3957,0.2632,0.1838,-1584.17,-1584.2,0.1319
BTCUSDT,15m,D,2,1.0,0,0.0,50.0,1,1,1,643,0.264,0.4572,-0.1258,1.1038,0.7905,0.564,-195.55,-195.6,0.3963
BTCUSDT,15m,D,2,1.0,0,0.0,50.0,1,1,0,645,0.265,0.1705,-0.6951,0.252,0.1688,0.1196,-565.27,-564.1,0.0862
BTCUSDT,15m,D,2,1.0,0,0.0,100.0,0,0,1,872,0.358,0.4278,-0.1801,0.8517,0.6766,0.5377,-250.46,-249.7,0.4263
BTCUSDT,15m,D,2,1.0,0,0.0,100.0,0,0,0,853,0.35,0.3271,-0.3514,0.5439,0.4181,0.3256,-392.11,-391.3,0.2565
BTCUSDT,15m,D,2,1.0,0,0.0,100.0,0,1,1,279,0.115,0.4588,-0.0867,1.0217,0.8411,0.6919,-52.7,-51.4,0.5671
BTCUSDT,15m,D,2,1.0,0,0.0,100.0,0,1,0,272,0.112,0.2537,-0.5148,0.3342,0.2599,0.2068,-168.31,-166.8,0.1659
BTCUSDT,15m,D,2,1.0,0,0.0,100.0,1,0,1,731,0.3,0.42,-0.1868,0.8374,0.6637,0.5266,-215.67,-214.1,0.4171
BTCUSDT,15m,D,2,1.0,0,0.0,100.0,1,0,0,720,0.296,0.325,-0.3415,0.5557,0.4269,0.3325,-323.38,-322.9,0.262
BTCUSDT,15m,D,2,1.0,0,0.0,100.0,1,1,1,230,0.094,0.4565,-0.0854,1.0249,0.8427,0.693,-48.7,-42.1,0.5681
BTCUSDT,15m,D,2,1.0,0,0.0,100.0,1,1,0,228,0.094,0.2675,-0.4802,0.3644,0.2828,0.2249,-134.26,-131.9,0.18
BTCUSDT,15m,D,2,1.0,1,1.0,25.0,0,0,1,5210,2.141,0.4797,-0.3414,0.9228,0.4942,0.2292,-3348.54,-3348.5,0.1025
BTCUSDT,15m,D,2,1.0,1,1.0,25.0,0,0,0,5834,2.397,0.5046,-0.2736,1.0218,0.569,0.2841,-3255.75,-3254.9,0.1361
BTCUSDT,15m,D,2,1.0,1,1.0,25.0,0,1,1,1832,0.753,0.512,-0.2945,1.0517,0.5429,0.2378,-1125.93,-1125.0,0.1016
BTCUSDT,15m,D,2,1.0,1,1.0,25.0,0,1,0,1996,0.82,0.4714,-0.3669,0.8922,0.4685,0.21,-1351.11,-1351.1,0.0947
BTCUSDT,15m,D,2,1.0,1,1.0,25.0,1,0,1,4133,1.698,0.4844,-0.3255,0.9402,0.5103,0.2417,-2565.36,-2563.7,0.1097
